"rt","correct","stimulus","key_press","phase","verif_ans","trial_type","trial_index","time_elapsed","internal_node_id","resp_iscorrect","verif_response","responses"
"2083","true","img/P16.jpg","78","1","n","categorize-image-asp","111","1457575","0.0-10.0-0.30","true","78",""
"35970","","","","1","","image-text","112","1493548","0.0-10.0-1.30","","","{""Q0"":""The ballerina is pushed by the cowboy.""}"
"3263","true","img/P21.jpg","89","1","y","categorize-image-asp","114","1506487","0.0-10.0-0.31","true","89",""
"7521","","","","1","","image-text","115","1514012","0.0-10.0-1.31","","","{""Q0"":""The cowboy punches the doctor.""}"
"2317","true","img/P38.jpg","78","1","n","categorize-image-asp","117","1531190","0.0-10.0-0.32","true","78",""
"10490","","","","1","","image-text","118","1541685","0.0-10.0-1.32","","","{""Q0"":""The ballerina is being pulled by the pirate.""}"
"2550","true","img/P35.jpg","89","1","y","categorize-image-asp","120","1555431","0.0-10.0-0.33","true","89",""
"9228","","","","1","","image-text","121","1564660","0.0-10.0-1.33","","","{""Q0"":""The artist kisses the soldier.""}"
"2518","false","img/P25.jpg","78","1","y","categorize-image-asp","123","1580613","0.0-10.0-0.34","false","78",""
"9395","","","","1","","image-text","124","1590011","0.0-10.0-1.34","","","{""Q0"":""The sailor is scolded by the professor.""}"
"1796","false","img/P05.jpg","78","1","y","categorize-image-asp","126","1604838","0.0-10.0-0.35","false","78",""
"8739","","","","1","","image-text","127","1613580","0.0-10.0-1.35","","","{""Q0"":""The pirate is chasing the robber.""}"
"210677","","","","2","","survey-text","129","1829145","0.0-11.0","","","{""Q0"":""Yes"",""Q1"":""Yes, Japanese (not native)"",""Q2"":""No, the verb often will not agree in person with the subject. Also, my partner uses passive voice a lot where active voice would be much more natural. It is also kind of weird to do sentences like \""The artist is scolded by the policeman.\"" where there is no aspect and only present tense."",""Q3"":""Yes (a little sometimes)"",""Q4"":""No"",""Q5"":""I think it's measuring my perception of active versus passive voice and which one I prefer for certain types of verbs that assign either agents or experiencer theta roles."",""Q6"":""It is clear and easy to understand, but for instance measuring in the above question is misspelt and there is no closing parenthesis on this question, so proofreading is one I have.""}"
