,prime_image_ID,prime_type,prime_verb,sentence,targ_image_ID,targ_verb,verif_ans
69,S068.jpg,AC,Push,The cowboy is pushing the ballerina.,S020.jpg,Fix,y
70,S028.jpg,AI,Hold,The maid is hold the cane,S056.jpg,Pull,y
71,F010.jpg,,hatch,The chick just hatch.,F047.jpg,comb,y
72,S069.jpg,PI,Push,the priest is being slap by the policeman,S014.jpg,Drag,n
73,S091.jpg,AI,Slap,the sailor is touch the swimmer,S118.jpg,Squeeze,n
74,F021.jpg,,cry,The girl is smile at the camera.,F058.jpg,smoke,n
75,S100.jpg,PC,Touch,the swimmer is being touched by the sailor,S054.jpg,Pull,y
76,S078.jpg,AC,Scold,The policeman is scolding the doctor.,S066.jpg,Punch,y
77,F037.jpg,,mine,The girl is singing a song.,F074.jpg,swim,n
78,S032.jpg,AI,Hold,The sailor is hold the teapot,S021.jpg,Follow,y
79,S071.jpg,PC,Push,The letter is being sent by the man.,S084.jpg,Shoot,n
80,F029.jpg,,shock,The girl is crying. ,F066.jpg,bark,n
81,S114.jpg,AC,Send,The man is sending a letter.,S038.jpg,Kick,y
82,S090.jpg,PI,Slap,The doorbell is being press by the person,S062.jpg,Punch,n
83,F027.jpg,,cheer,The woman is mop the floor.,F064.jpg,hammer,n
84,S051.jpg,PI,Press,The doorbell is being press by the person,S063.jpg,Punch,y
85,S029.jpg,AI,Hold,The man is shave the sheep,S001.jpg,Carry,n
86,F001.jpg,,hammer,The person is hit the nail with the hammer.,F038.jpg,curl,y
87,S083.jpg,PC,Shave,The thief is being chased by the policeman,S121.jpg,Scoop,n
88,S004.jpg,AC,Chase,The policeman is chasing the thief.,S053.jpg,Pull,y
89,F006.jpg,,play,The girl is play the piano.,F043.jpg,celebrate,y
90,S092.jpg,PI,Slap,the swimmer is being slap by the policeman,S022.jpg,Follow,y
91,S070.jpg,AI,Push,the cowboy is push the swimmer,S036.jpg,Kick,y
92,F025.jpg,,make,The person buckle their shoes.,F062.jpg,howl,n
93,S082.jpg,PC,Scold,The doctor is being touched by the maid,S044.jpg,Kiss,n
94,F020.jpg,,cry,The boy shock himself.,F057.jpg,miss,n
95,F031.jpg,,camp,The two men are golfing.,F068.jpg,sail,n
96,F026.jpg,,laugh,The grandmother swat at the fly.,F063.jpg,conduct,n
97,F007.jpg,,bounce,The boy is bounce the basketball.,F044.jpg,operate,y
98,F019.jpg,,dip,The person is dipping the chip in sauce.,F056.jpg,drip,y
99,F022.jpg,,golf,The boy is camp in the forest.,F059.jpg,knight,n
