,prime_image_ID,prime_type,prime_verb,sentence,targ_image_ID,targ_verb,verif_ans
41,F009.jpg,,parachute,The man is parachute to the ground.,F046.jpg,drill,y
42,S073.jpg,AI,Push,The man is push the car,S035.jpg,Kick,y
43,S089.jpg,PI,Slap,the soldier is being slap by the cowboy,S039.jpg,Kick,y
44,F029.jpg,,shock,The girl is crying. ,F066.jpg,bark,n
45,S067.jpg,PC,Push,The computer is being touched by the maid,S052.jpg,Pull,n
46,S107.jpg,AC,Touch,The sailor is touching the clown.,S096.jpg,Tickle,n
47,F025.jpg,,make,The person buckle their shoes.,F062.jpg,howl,n
48,S101.jpg,AI,Touch,the sailor is touch the clown,S098.jpg,Tickle,y
49,S013.jpg,AC,Clean,The policeman is slapping the wrestler.,S040.jpg,Kick,n
50,F020.jpg,,cry,The boy shock himself.,F057.jpg,miss,n
51,S093.jpg,PC,Slap,the wrestler is being slapped by the policeman,S048.jpg,Kiss,y
52,S051.jpg,PI,Press,The girl is being give a present from the man.,S047.jpg,Kiss,n
53,F037.jpg,,mine,The girl is singing a song.,F074.jpg,swim,n
54,S122.jpg,PC,Give,The girl is being given a present from the man.,S064.jpg,Punch,y
55,S071.jpg,PI,Push,the wheelchair is being push by the cowboy,S111.jpg,Hang,y
56,F022.jpg,,golf,The boy is camp in the forest.,F059.jpg,knight,n
57,S119.jpg,AC,Tear,The dog is chewing the shoe.,S061.jpg,Punch,n
58,S012.jpg,AI,Chew,The nurse is chase the thief,S110.jpg,Wrap,n
59,F011.jpg,,snow,It is snowing right now.,F048.jpg,iron,y
60,S009.jpg,AC,Chase,The professor is scolding the doctor.,S050.jpg,Pet,n
61,S080.jpg,PI,Scold,The snowmall is being throw by the boy.,S058.jpg,Pull,n
62,F021.jpg,,cry,The girl is smile at the camera.,F058.jpg,smoke,n
63,S120.jpg,PC,Throw,The snowball is being thrown by the boy.,S025.jpg,Follow,y
64,S077.jpg,AI,Scold,The professor is scold the soldier,S085.jpg,Shoot,y
65,F034.jpg,,buckle,The woman is making the bed.,F071.jpg,kneel,n
66,S031.jpg,PC,Hold,The doctor is being chased by the nurse,S065.jpg,Punch,n
67,S006.jpg,AC,Chase,The man is raking the leaves.,S043.jpg,Kiss,n
68,F014.jpg,,row,The boy is rowing his boat. ,F051.jpg,jump,y
69,S116.jpg,AI,Rake,The man is rake the leaves.,S020.jpg,Fix,y
70,S068.jpg,PI,Push,the ballerina is being push by the cowboy,S056.jpg,Pull,y
71,F008.jpg,,curtsy,The girl is curtsy.,F045.jpg,knit,y
72,S032.jpg,PI,Hold,The teapot is hold by the sailor,S014.jpg,Drag,y
73,S010.jpg,AI,Chase,The policeman is chase the swimmer,S118.jpg,Squeeze,y
74,F026.jpg,,laugh,The grandmother swat at the fly.,F063.jpg,conduct,n
75,S095.jpg,PC,Slap,The gun is being held by the soldier,S054.jpg,Pull,n
76,S030.jpg,AC,Hold,The policeman is chasing the thief.,S066.jpg,Punch,n
77,F024.jpg,,box,The man is ski down the mountain.,F061.jpg,make,n
78,S004.jpg,AC,Chase,The policeman is slapping the clown.,S021.jpg,Follow,n
79,S090.jpg,PI,Slap,The wrestler is scold by the soldier,S084.jpg,Shoot,n
80,F012.jpg,,bounce,The boy is bouncing the basketball.,F049.jpg,fall,y
81,S076.jpg,PC,Scold,The wrestler is being scolded by the soldier,S038.jpg,Kick,y
82,S100.jpg,AI,Touch,the sailor is touch the swimmer,S062.jpg,Punch,y
83,F033.jpg,,ski,The man is boxing.,F070.jpg,light,n
84,S109.jpg,PC,Water,The plant is being watered by the woman.,S063.jpg,Punch,y
85,S069.jpg,AC,Push,The chef is pushing the clown.,S001.jpg,Carry,y
86,F018.jpg,,salute,The soldier is saluting.,F055.jpg,eat,y
87,S102.jpg,AI,Touch,The policeman is chase the priest,S121.jpg,Scoop,n
88,S008.jpg,PI,Chase,The bus is being push by the chef,S053.jpg,Pull,n
89,F007.jpg,,bounce,The boy is bounce the basketball.,F044.jpg,operate,y
90,S072.jpg,PI,Push,The bus is being push by the chef,S022.jpg,Follow,y
91,S016.jpg,PC,Erase,The letter is being sent by the man.,S036.jpg,Kick,n
92,F035.jpg,,swat,The family is laughing together. ,F072.jpg,fish,n
93,S124.jpg,AI,Send,The person is cut the apple.,S044.jpg,Kiss,n
94,F004.jpg,,clap,The person is clap after cleaning.,F041.jpg,dry,y
95,F019.jpg,,dip,The person is dipping the chip in sauce.,F056.jpg,drip,y
96,F010.jpg,,hatch,The chick just hatch.,F047.jpg,comb,y
97,F028.jpg,,sing,The workers are mine.,F065.jpg,fence,n
98,F013.jpg,,balanace,The acrobat is balancing on the rope.,F050.jpg,hitchhike,y
99,F030.jpg,,smile,The little boy is crying.,F067.jpg,skate,n
