,prime_image_ID,prime_type,prime_verb,sentence,targ_image_ID,targ_verb,verif_ans
55,S077.jpg,AC,Scold,The pirate is chasing the swimmer.,S111.jpg,Hang,n
56,F023.jpg,,cook,The two girls are whisper.,F060.jpg,crawl,n
57,S005.jpg,PC,Chase,The swimmer is being chased by the pirate,S061.jpg,Punch,y
58,S080.jpg,PI,Scold,the television is being touch by the sailor,S110.jpg,Wrap,n
59,F034.jpg,,buckle,The woman is making the bed.,F071.jpg,kneel,n
60,S104.jpg,PI,Touch,the television is being touch by the sailor,S050.jpg,Pet,y
61,S124.jpg,AC,Send,The man is tripping the other man.,S058.jpg,Pull,n
62,F014.jpg,,row,The boy is rowing his boat. ,F051.jpg,jump,y
63,S108.jpg,PC,Trip,The board is being erased by the teacher,S025.jpg,Follow,n
64,S016.jpg,AI,Erase,The teacher is erase the board,S085.jpg,Shoot,y
65,F006.jpg,,play,The girl is play the piano.,F043.jpg,celebrate,y
66,S102.jpg,PC,Touch,the bicycle is being touched by the sailor,S065.jpg,Punch,n
67,S105.jpg,AC,Touch,The sailor is touching the bicycle.,S043.jpg,Kiss,y
68,F024.jpg,,box,The man is ski down the mountain.,F061.jpg,make,n
69,S006.jpg,PI,Chase,The doctor is being chase by the nurse,S020.jpg,Fix,y
70,S095.jpg,AI,Slap,The professor is scold the sailor,S056.jpg,Pull,n
71,F031.jpg,,camp,The two men are golfing.,F068.jpg,sail,n
72,S082.jpg,AI,Scold,the cowboy is push the ballerina,S014.jpg,Drag,n
73,S068.jpg,AC,Push,The cowboy is pushing the ballerina.,S118.jpg,Squeeze,y
74,F022.jpg,,golf,The boy is camp in the forest.,F059.jpg,knight,n
75,S004.jpg,PI,Chase,the wheelchair is being push by the cowboy,S054.jpg,Pull,n
76,S071.jpg,PC,Push,the wheelcair is being pushed by the cowboy,S066.jpg,Punch,y
77,F025.jpg,,make,The person buckle their shoes.,F062.jpg,howl,n
78,S081.jpg,PI,Scold,The priest is being push by the chef,S021.jpg,Follow,n
79,S067.jpg,AC,Push,The chef is pushing the priest.,S084.jpg,Shoot,y
80,F036.jpg,,mop,The cheerleaders are cheering for the team.,F073.jpg,sleep,n
81,S120.jpg,AI,Throw,The sodier is scold the ballerina,S038.jpg,Kick,n
82,S075.jpg,PC,Scold,The ballerina is being scolded by the soldier,S062.jpg,Punch,y
83,F004.jpg,,clap,The person is clap after cleaning.,F041.jpg,dry,y
84,S112.jpg,AC,Iron,The woman is ironing the clothes.,S063.jpg,Punch,y
85,S101.jpg,PC,Touch,the clown is being touched by the sailor,S001.jpg,Carry,y
86,F021.jpg,,cry,The girl is smile at the camera.,F058.jpg,smoke,n
87,S117.jpg,PI,Cut,The mop is being hold by the soldier,S121.jpg,Scoop,n
88,S031.jpg,AI,Hold,The man is pay for milk.,S053.jpg,Pull,n
89,F009.jpg,,parachute,The man is parachute to the ground.,F046.jpg,drill,y
90,S125.jpg,AI,Pay,the cowboy is slap the professor,S022.jpg,Follow,n
91,S088.jpg,PC,Slap,The piece is paper is being torn by the person's hands.,S036.jpg,Kick,n
92,F030.jpg,,smile,The little boy is crying.,F067.jpg,skate,n
93,S119.jpg,AC,Tear,The person is tearing a piece of paper.,S044.jpg,Kiss,y
94,F027.jpg,,cheer,The woman is mop the floor.,F064.jpg,hammer,n
95,F020.jpg,,cry,The boy shock himself.,F057.jpg,miss,n
96,F028.jpg,,sing,The workers are mine.,F065.jpg,fence,n
97,F001.jpg,,hammer,The person is hit the nail with the hammer.,F038.jpg,curl,y
98,F032.jpg,,whisper,The woman is cooking a burger patty.,F069.jpg,raise,n
99,F010.jpg,,hatch,The chick just hatch.,F047.jpg,comb,y
