,prime_image_ID,prime_type,prime_verb,sentence,targ_image_ID,targ_verb,verif_ans
49,S114.jpg,AC,Send,The maid is touching the sailor.,S040.jpg,Kick,n
50,F001.jpg,,hammer,The person is hit the nail with the hammer.,F038.jpg,curl,y
51,S102.jpg,PC,Touch,The thief is being chased by the policeman,S048.jpg,Kiss,n
52,S004.jpg,PI,Chase,the thief is being chase by the policeman,S047.jpg,Kiss,y
53,F026.jpg,,laugh,The grandmother swat at the fly.,F063.jpg,conduct,n
54,S092.jpg,AI,Slap,the policeman is slap the swimmer,S064.jpg,Punch,y
55,S009.jpg,AC,Chase,The cowboy is pushing the swimmer.,S111.jpg,Hang,n
56,F017.jpg,,shower,The person is showering. ,F054.jpg,light,y
57,S070.jpg,PI,Push,The snowmall is being throw by the boy.,S061.jpg,Punch,n
58,S120.jpg,PC,Throw,The snowball is being thrown by the boy.,S110.jpg,Wrap,y
59,F012.jpg,,bounce,The boy is bouncing the basketball.,F049.jpg,fall,y
60,S007.jpg,PC,Chase,The clothes are being ironed by the woman.,S050.jpg,Pet,n
61,S112.jpg,AC,Iron,The woman is ironing the clothes.,S058.jpg,Pull,y
62,F002.jpg,,beg,The man is beg for money on the street.,F039.jpg,cough,y
63,S077.jpg,AI,Scold,The policeman is scold the priest.,S025.jpg,Follow,n
64,S081.jpg,PI,Scold,The priest is being scoldby the policeman,S085.jpg,Shoot,y
65,F011.jpg,,snow,It is snowing right now.,F048.jpg,iron,y
66,S027.jpg,AC,Hold,The sailor is holding the broom.,S065.jpg,Punch,y
67,S008.jpg,PI,Chase,The doorbell is being press by the person,S043.jpg,Kiss,n
68,F032.jpg,,whisper,The woman is cooking a burger patty.,F069.jpg,raise,n
69,S051.jpg,AI,Press,The man is give the girl a present.,S020.jpg,Fix,n
70,S122.jpg,PC,Give,The girl is being given a present from the man.,S056.jpg,Pull,y
71,F015.jpg,,brush,The boy is brushing his teeth.,F052.jpg,sneeze,y
72,S088.jpg,PC,Slap,the clown is being slapped by the policeman,S014.jpg,Drag,n
73,S090.jpg,AI,Slap,the policeman is slap the clown,S118.jpg,Squeeze,y
74,F028.jpg,,sing,The workers are mine.,F065.jpg,fence,n
75,S030.jpg,PI,Hold,The gun is being hold by the soldier,S054.jpg,Pull,y
76,S082.jpg,AC,Scold,The policeman is scolding the doctor.,S066.jpg,Punch,n
77,F016.jpg,,slip,The man slipped on a banana peel.,F053.jpg,juggle,y
78,S078.jpg,PC,Scold,The doctor is being scolded by the policeman,S021.jpg,Follow,y
79,S091.jpg,AC,Slap,The man is shaving the sheep.,S084.jpg,Shoot,n
80,F018.jpg,,salute,The soldier is saluting.,F055.jpg,eat,y
81,S083.jpg,PI,Shave,The sheep is being shave by the man,S038.jpg,Kick,y
82,S080.jpg,AI,Scold,The professor is scold the wrestler,S062.jpg,Punch,n
83,F006.jpg,,play,The girl is play the piano.,F043.jpg,celebrate,y
84,S079.jpg,AI,Scold,the sailor is touch the bicycle,S063.jpg,Punch,n
85,S105.jpg,PI,Touch,the bicycle is being touch by the sailor,S001.jpg,Carry,y
86,F009.jpg,,parachute,The man is parachute to the ground.,F046.jpg,drill,y
87,S075.jpg,PC,Scold,The leaves are being raked by the man.,S121.jpg,Scoop,n
88,S116.jpg,AC,Rake,The man is raking the leaves.,S053.jpg,Pull,y
89,F022.jpg,,golf,The boy is camp in the forest.,F059.jpg,knight,n
90,S106.jpg,PC,Touch,The snake is being touched by the maid,S022.jpg,Follow,y
91,S108.jpg,AI,Trip,the cowboy is push the wheelchair,S036.jpg,Kick,n
92,F019.jpg,,dip,The person is dipping the chip in sauce.,F056.jpg,drip,y
93,S071.jpg,PI,Push,The shoe is being chew by the dog,S044.jpg,Kiss,n
94,F007.jpg,,bounce,The boy is bounce the basketball.,F044.jpg,operate,y
95,F021.jpg,,cry,The girl is smile at the camera.,F058.jpg,smoke,n
96,F008.jpg,,curtsy,The girl is curtsy.,F045.jpg,knit,y
97,F025.jpg,,make,The person buckle their shoes.,F062.jpg,howl,n
98,F034.jpg,,buckle,The woman is making the bed.,F071.jpg,kneel,n
99,F023.jpg,,cook,The two girls are whisper.,F060.jpg,crawl,n
