,prime_image_ID,prime_type,prime_verb,sentence,targ_image_ID,targ_verb,verif_ans
63,S083.jpg,PC,Shave,The snake is being touched by the maid,S025.jpg,Follow,n
64,S106.jpg,PI,Touch,The snake is being touch by the maid,S085.jpg,Shoot,y
65,F029.jpg,,shock,The girl is crying. ,F066.jpg,bark,n
66,S082.jpg,PC,Scold,The cart is being pushed by the worker,S065.jpg,Punch,n
67,S074.jpg,AC,Push,The chef is pushing the priest.,S043.jpg,Kiss,n
68,F035.jpg,,swat,The family is laughing together. ,F072.jpg,fish,n
69,S067.jpg,PI,Push,The priest is being push by the chef,S020.jpg,Fix,y
70,S107.jpg,AI,Touch,The maid is touch the computer,S056.jpg,Pull,y
71,F026.jpg,,laugh,The grandmother swat at the fly.,F063.jpg,conduct,n
72,S006.jpg,AC,Chase,The sailor is touching the swimmer.,S014.jpg,Drag,n
73,S100.jpg,PC,Touch,The gun is being held by the soldier,S118.jpg,Squeeze,n
74,F036.jpg,,mop,The cheerleaders are cheering for the team.,F073.jpg,sleep,n
75,S030.jpg,PI,Hold,The gun is being hold by the soldier,S054.jpg,Pull,y
76,S077.jpg,AI,Scold,The professor is scold the soldier,S066.jpg,Punch,y
77,F031.jpg,,camp,The two men are golfing.,F068.jpg,sail,n
78,S089.jpg,AC,Slap,The dog is chewing the shoe.,S021.jpg,Follow,n
79,S012.jpg,PC,Chew,The board is being erased by the teacher,S084.jpg,Shoot,n
80,F032.jpg,,whisper,The woman is cooking a burger patty.,F069.jpg,raise,n
81,S016.jpg,PI,Erase,The board is being erase by the teacher,S038.jpg,Kick,y
82,S090.jpg,AI,Slap,the policeman is slap the clown,S062.jpg,Punch,y
83,F003.jpg,,bow,The gentleman is bow to the crowd.,F040.jpg,hide,y
84,S102.jpg,PC,Touch,The sailor is being touched by the maid,S063.jpg,Punch,y
85,S071.jpg,PI,Push,The letter is being send by the man.,S001.jpg,Carry,n
86,F027.jpg,,cheer,The woman is mop the floor.,F064.jpg,hammer,n
87,S124.jpg,AC,Send,The sailor is holding the teapot.,S121.jpg,Scoop,n
88,S032.jpg,AI,Hold,The sailor is hold the teapot,S053.jpg,Pull,y
89,F016.jpg,,slip,The man slipped on a banana peel.,F053.jpg,juggle,y
90,S072.jpg,PC,Push,The doorbell is being pressed by the person,S022.jpg,Follow,n
91,S051.jpg,AC,Press,The policeman is chasing the priest.,S036.jpg,Kick,n
92,F013.jpg,,balanace,The acrobat is balancing on the rope.,F050.jpg,hitchhike,y
93,S008.jpg,PI,Chase,The priest is being chase by the policeman,S044.jpg,Kiss,y
94,F025.jpg,,make,The person buckle their shoes.,F062.jpg,howl,n
95,F014.jpg,,row,The boy is rowing his boat. ,F051.jpg,jump,y
96,F006.jpg,,play,The girl is play the piano.,F043.jpg,celebrate,y
97,F005.jpg,,clap,The man is clap after the performance,F042.jpg,write,y
98,F007.jpg,,bounce,The boy is bounce the basketball.,F044.jpg,operate,y
99,F037.jpg,,mine,The girl is singing a song.,F074.jpg,swim,n
