,prime_image_ID,prime_type,prime_verb,sentence,targ_image_ID,targ_verb,verif_ans
50,F029.jpg,,shock,The girl is crying. ,F066.jpg,bark,n
51,S120.jpg,AC,Throw,The person is tearing a piece of paper.,S048.jpg,Kiss,n
52,S119.jpg,AI,Tear,The person's hands are tear a piece of paper.,S047.jpg,Kiss,y
53,F037.jpg,,mine,The girl is singing a song.,F074.jpg,swim,n
54,S012.jpg,AI,Chew,The dog is chew the shoe,S064.jpg,Punch,y
55,S074.jpg,PI,Push,The doctor is being chase by the nurse,S111.jpg,Hang,n
56,F020.jpg,,cry,The boy shock himself.,F057.jpg,miss,n
57,S006.jpg,PC,Chase,The doctor is being chased by the nurse,S061.jpg,Punch,y
58,S007.jpg,AC,Chase,The professor is scolding the soldier.,S110.jpg,Wrap,n
59,F025.jpg,,make,The person buckle their shoes.,F062.jpg,howl,n
60,S077.jpg,PI,Scold,the wheelchair is being push by the cowboy,S050.jpg,Pet,n
61,S071.jpg,AC,Push,The man is paying for milk.,S058.jpg,Pull,n
62,F011.jpg,,snow,It is snowing right now.,F048.jpg,iron,y
63,S125.jpg,PC,Pay,The milk is being paid for by the man.,S025.jpg,Follow,y
64,S104.jpg,AI,Touch,the sailor is touch the television,S085.jpg,Shoot,y
65,F024.jpg,,box,The man is ski down the mountain.,F061.jpg,make,n
66,S089.jpg,AI,Slap,The professor is scold the sailor,S065.jpg,Punch,n
67,S082.jpg,PC,Scold,The sailoris being scolded by the professor,S043.jpg,Kiss,y
68,F016.jpg,,slip,The man slipped on a banana peel.,F053.jpg,juggle,y
69,S008.jpg,AC,Chase,The person is pressing the doorbell.,S020.jpg,Fix,n
70,S051.jpg,PI,Press,The doorbell is being press by the person,S056.jpg,Pull,y
71,F023.jpg,,cook,The two girls are whisper.,F060.jpg,crawl,n
72,S106.jpg,PI,Touch,The bus is being push by the chef,S014.jpg,Drag,n
73,S072.jpg,AI,Push,The chef is push the bus,S118.jpg,Squeeze,y
74,F022.jpg,,golf,The boy is camp in the forest.,F059.jpg,knight,n
75,S092.jpg,AC,Slap,The policeman is slapping the swimmer.,S054.jpg,Pull,y
76,S095.jpg,PC,Slap,the clown is being touched by the sailor,S066.jpg,Punch,n
77,F034.jpg,,buckle,The woman is making the bed.,F071.jpg,kneel,n
78,S101.jpg,AI,Touch,the sailor is touch the clown,S021.jpg,Follow,y
79,S108.jpg,PI,Trip,The man is being trip by the other man.,S084.jpg,Shoot,y
80,F008.jpg,,curtsy,The girl is curtsy.,F045.jpg,knit,y
81,S009.jpg,PC,Chase,the professor is being slapped by the cowboy,S038.jpg,Kick,n
82,S088.jpg,AC,Slap,The sailor is holding the broom.,S062.jpg,Punch,n
83,F014.jpg,,row,The boy is rowing his boat. ,F051.jpg,jump,y
84,S027.jpg,PI,Hold,The broom is being hold by the broom,S063.jpg,Punch,y
85,S068.jpg,PC,Push,The clothes are being ironed by the woman.,S001.jpg,Carry,n
86,F001.jpg,,hammer,The person is hit the nail with the hammer.,F038.jpg,curl,y
87,S112.jpg,AI,Iron,The woman is iron the clothes.,S121.jpg,Scoop,y
88,S078.jpg,AC,Scold,The maid is holding the chain.,S053.jpg,Pull,n
89,F019.jpg,,dip,The person is dipping the chip in sauce.,F056.jpg,drip,y
90,S029.jpg,AI,Hold,The policeman is chase the thief,S022.jpg,Follow,n
91,S004.jpg,PC,Chase,the bicycle is being touched by the sailor,S036.jpg,Kick,n
92,F010.jpg,,hatch,The chick just hatch.,F047.jpg,comb,y
93,S105.jpg,PI,Touch,the bicycle is being touch by the sailor,S044.jpg,Kiss,y
94,F028.jpg,,sing,The workers are mine.,F065.jpg,fence,n
95,F030.jpg,,smile,The little boy is crying.,F067.jpg,skate,n
96,F004.jpg,,clap,The person is clap after cleaning.,F041.jpg,dry,y
97,F017.jpg,,shower,The person is showering. ,F054.jpg,light,y
98,F003.jpg,,bow,The gentleman is bow to the crowd.,F040.jpg,hide,y
99,F006.jpg,,play,The girl is play the piano.,F043.jpg,celebrate,y
