,prime_image_ID,prime_type,prime_verb,sentence,targ_image_ID,targ_verb,verif_ans
76,S008.jpg,AI,Chase,The policeman is scold the priest.,S066.jpg,Punch,n
77,F029.jpg,,shock,The girl is crying. ,F066.jpg,bark,n
78,S081.jpg,AC,Scold,The professor is scolding the sailor.,S021.jpg,Follow,n
79,S082.jpg,AI,Scold,The pirate is chase the swimmer,S084.jpg,Shoot,n
80,F013.jpg,,balanace,The acrobat is balancing on the rope.,F050.jpg,hitchhike,y
81,S005.jpg,PI,Chase,the swimmer is being chase by the pirate,S038.jpg,Kick,y
82,S105.jpg,PC,Touch,the bicycle is being touched by the sailor,S062.jpg,Punch,y
83,F031.jpg,,camp,The two men are golfing.,F068.jpg,sail,n
84,S032.jpg,PC,Hold,The teapot is being held by the sailor,S063.jpg,Punch,y
85,S080.jpg,AC,Scold,The sailor is touching the clown.,S001.jpg,Carry,n
86,F017.jpg,,shower,The person is showering. ,F054.jpg,light,y
87,S101.jpg,AI,Touch,the sailor is touch the clown,S121.jpg,Scoop,y
88,S077.jpg,PI,Scold,the professor is being slap by the cowboy,S053.jpg,Pull,n
89,F026.jpg,,laugh,The grandmother swat at the fly.,F063.jpg,conduct,n
90,S088.jpg,AC,Slap,The worker is pushing the cart.,S022.jpg,Follow,n
91,S074.jpg,PC,Push,The cart is being pushed by the worker,S036.jpg,Kick,y
92,F004.jpg,,clap,The person is clap after cleaning.,F041.jpg,dry,y
93,S013.jpg,PI,Clean,the clown is being push by the chef,S044.jpg,Kiss,n
94,F024.jpg,,box,The man is ski down the mountain.,F061.jpg,make,n
95,F003.jpg,,bow,The gentleman is bow to the crowd.,F040.jpg,hide,y
96,F006.jpg,,play,The girl is play the piano.,F043.jpg,celebrate,y
97,F020.jpg,,cry,The boy shock himself.,F057.jpg,miss,n
98,F012.jpg,,bounce,The boy is bouncing the basketball.,F049.jpg,fall,y
99,F010.jpg,,hatch,The chick just hatch.,F047.jpg,comb,y
