"rt","correct","stimulus","key_press","phase","verif_ans","trial_type","trial_index","time_elapsed","internal_node_id","resp_iscorrect","verif_response","responses"
"19913","","","","1","","image-text","66","1798768","0.0-8.0-2.16","","","{""Q0"":""The two people are about to kiss. ""}"
"1738","true","img/F036.jpg","78","1","n","categorize-image","68","1804026","0.0-8.0-1.17","true","78",""
"13835","","","","1","","image-text","69","1817864","0.0-8.0-2.17","","","{""Q0"":""The girl sleeps in her bed.""}"
"2440","true","img/S106.jpg","89","1","y","categorize-image","71","1823816","0.0-8.0-1.18","true","89",""
"18262","","","","1","","image-text","72","1842080","0.0-8.0-2.18","","","{""Q0"":""The man wants to kiss the girl. ""}"
"2237","true","img/S125.jpg","78","1","n","categorize-image","74","1847826","0.0-8.0-1.19","true","78",""
"14995","","","","1","","image-text","75","1862823","0.0-8.0-2.19","","","{""Q0"":""The boy is lifting the bucket. ""}"
"1625","true","img/F031.jpg","78","1","n","categorize-image","77","1867956","0.0-8.0-1.20","true","78",""
"14585","","","","1","","image-text","78","1882543","0.0-8.0-2.20","","","{""Q0"":""The boat is sailing away.""}"
"3873","true","img/S070.jpg","78","1","n","categorize-image","80","1889925","0.0-8.0-1.21","true","78",""
"13814","","","","1","","image-text","81","1903743","0.0-8.0-2.21","","","{""Q0"":""The man is fixing the car.""}"
"2177","true","img/S108.jpg","89","1","y","categorize-image","83","1909425","0.0-8.0-1.22","true","89",""
"16042","","","","1","","image-text","84","1925471","0.0-8.0-2.22","","","{""Q0"":""The ice cream is being scooped.""}"
"2239","true","img/F023.jpg","78","1","n","categorize-image","86","1931226","0.0-8.0-1.23","true","78",""
"17074","","","","1","","image-text","87","1948303","0.0-8.0-2.23","","","{""Q0"":""The baby has learned to crawl.""}"
"1985","true","img/S104.jpg","78","1","n","categorize-image","89","1953795","0.0-8.0-1.24","true","78",""
"10905","","","","1","","image-text","90","1964702","0.0-8.0-2.24","","","{""Q0"":""The woman is kissing the man. ""}"
"1888","true","img/S094.jpg","78","1","n","categorize-image","92","1970105","0.0-8.0-1.25","true","78",""
"18235","","","","1","","image-text","93","1988343","0.0-8.0-2.25","","","{""Q0"":""The police has kicked the clown.""}"
"2313","true","img/F003.jpg","89","1","y","categorize-image","95","1994165","0.0-8.0-1.26","true","89",""
"14510","","","","1","","image-text","96","2008678","0.0-8.0-2.26","","","{""Q0"":""The child is hiding behind the couch.""}"
"1733","true","img/S028.jpg","89","1","y","categorize-image","98","2013925","0.0-8.0-1.27","true","89",""
"15711","","","","1","","image-text","99","2029638","0.0-8.0-2.27","","","{""Q0"":""The bird was known to bite.""}"
"2789","true","img/S029.jpg","89","1","y","categorize-image","101","2035945","0.0-8.0-1.28","true","89",""
"15308","","","","1","","image-text","102","2051254","0.0-8.0-2.28","","","{""Q0"":""The kid is fixing his bike.""}"
"2898","true","img/F002.jpg","89","1","y","categorize-image","104","2057665","0.0-8.0-1.29","true","89",""
"11427","","","","1","","image-text","105","2069093","0.0-8.0-2.29","","","{""Q0"":""The woman is coughing. ""}"
"2192","true","img/S105.jpg","89","1","y","categorize-image","107","2074804","0.0-8.0-1.30","true","89",""
"15471","","","","1","","image-text","108","2090277","0.0-8.0-2.30","","","{""Q0"":""The wood is being carved.""}"
"2133","true","img/S005.jpg","89","1","y","categorize-image","110","2095924","0.0-8.0-1.31","true","89",""
"13519","","","","1","","image-text","111","2109445","0.0-8.0-2.31","","","{""Q0"":""The man hit the ball with the bat. ""}"
"1760","true","img/F027.jpg","78","1","n","categorize-image","113","2114725","0.0-8.0-1.32","true","78",""
"19293","","","","1","","image-text","114","2134021","0.0-8.0-2.32","","","{""Q0"":""The nail is being hammered in. ""}"
"3926","true","img/S075.jpg","78","1","n","categorize-image","116","2141456","0.0-8.0-1.33","true","78",""
"13890","","","","1","","image-text","117","2155348","0.0-8.0-2.33","","","{""Q0"":""The two were kissing. ""}"
"3733","true","img/S091.jpg","78","1","n","categorize-image","119","2162596","0.0-8.0-1.34","true","78",""
"12398","","","","1","","image-text","120","2174997","0.0-8.0-2.34","","","{""Q0"":""The police kicked the boxer. ""}"
"1907","true","img/F006.jpg","89","1","y","categorize-image","122","2180415","0.0-8.0-1.35","true","89",""
"26867","","","","1","","image-text","123","2207284","0.0-8.0-2.35","","","{""Q0"":""The woman is celebrating her birthday. ""}"
"2752","true","img/S079.jpg","78","1","n","categorize-image","125","2213553","0.0-8.0-1.36","true","78",""
"11560","","","","1","","image-text","126","2225115","0.0-8.0-2.36","","","{""Q0"":""The pirate is pulling the bathtub.""}"
"2490","true","img/S003.jpg","89","1","y","categorize-image","128","2231125","0.0-8.0-1.37","true","89",""
"20036","","","","1","","image-text","129","2251164","0.0-8.0-2.37","","","{""Q0"":""The player made a great catch. ""}"
"1826","true","img/F015.jpg","89","1","y","categorize-image","131","2256494","0.0-8.0-1.38","true","89",""
"11578","","","","1","","image-text","132","2268076","0.0-8.0-2.38","","","{""Q0"":""The lady is sneezing. ""}"
"2043","true","img/S007.jpg","78","1","n","categorize-image","134","2273634","0.0-8.0-1.39","true","78",""
"17399","","","","1","","image-text","135","2291035","0.0-8.0-2.39","","","{""Q0"":""The police is kicking a lamp.""}"
"3001","true","img/S082.jpg","89","1","y","categorize-image","137","2297554","0.0-8.0-1.40","true","89",""
"24190","","","","1","","image-text","138","2321746","0.0-8.0-2.40","","","{""Q0"":""The cowboy has punched the man. ""}"
"3748","true","img/F009.jpg","89","1","y","categorize-image","140","2329013","0.0-8.0-1.41","true","89",""
"23074","","","","1","","image-text","141","2352091","0.0-8.0-2.41","","","{""Q0"":""The man is drilling. ""}"
"1776","true","img/S073.jpg","89","1","y","categorize-image","143","2357374","0.0-8.0-1.42","true","89",""
"13482","","","","1","","image-text","144","2370858","0.0-8.0-2.42","","","{""Q0"":""The lady had kicked the clown.""}"
"1807","true","img/S089.jpg","89","1","y","categorize-image","146","2376174","0.0-8.0-1.43","true","89",""
"14210","","","","1","","image-text","147","2390386","0.0-8.0-2.43","","","{""Q0"":""The lady is kicking the bottle. ""}"
"1718","true","img/F029.jpg","78","1","n","categorize-image","149","2395613","0.0-8.0-1.44","true","78",""
"7306","","","","1","","image-text","150","2402922","0.0-8.0-2.44","","","{""Q0"":""The dog is barking. ""}"
"2115","true","img/S067.jpg","78","1","n","categorize-image","152","2408543","0.0-8.0-1.45","true","78",""
"19456","","","","1","","image-text","153","2428002","0.0-8.0-2.45","","","{""Q0"":""The man is trying to pull the lady. ""}"
"6571","true","img/S107.jpg","78","1","n","categorize-image","155","2438082","0.0-8.0-1.46","true","78",""
"12844","","","","1","","image-text","156","2450929","0.0-8.0-2.46","","","{""Q0"":""The lady is tickling the doctor. ""}"
"2200","true","img/F025.jpg","78","1","n","categorize-image","158","2456643","0.0-8.0-1.47","true","78",""
"12139","","","","1","","image-text","159","2468785","0.0-8.0-2.47","","","{""Q0"":""The dog is howling at the moon. ""}"
"2404","true","img/S101.jpg","89","1","y","categorize-image","161","2474703","0.0-8.0-1.48","true","89",""
"13344","","","","1","","image-text","162","2488049","0.0-8.0-2.48","","","{""Q0"":""The man is tickling the lady. ""}"
"3175","true","img/S013.jpg","78","1","n","categorize-image","164","2494732","0.0-8.0-1.49","true","78",""
"12778","","","","1","","image-text","165","2507513","0.0-8.0-2.49","","","{""Q0"":""The lady is kick the kettle.""}"
"7209","true","img/F020.jpg","78","1","n","categorize-image","168","2525682","0.0-10.0-1.0","true","78",""
"10435","","","","1","","image-text","169","2536120","0.0-10.0-2.0","","","{""Q0"":""The man missed the ball.""}"
"1986","true","img/S093.jpg","89","1","y","categorize-image","171","2541612","0.0-10.0-1.1","true","89",""
"12626","","","","1","","image-text","172","2554240","0.0-10.0-2.1","","","{""Q0"":""The man is kissing the clown. ""}"
"2618","true","img/S051.jpg","78","1","n","categorize-image","174","2560372","0.0-10.0-1.2","true","78",""
"14074","","","","1","","image-text","175","2574448","0.0-10.0-2.2","","","{""Q0"":""The nun is trying to kiss the lady. ""}"
"3256","true","img/F037.jpg","78","1","n","categorize-image","177","2581212","0.0-10.0-1.3","true","78",""
"11059","","","","1","","image-text","178","2592273","0.0-10.0-2.3","","","{""Q0"":""The boy is swimming. ""}"
"3443","true","img/S122.jpg","89","1","y","categorize-image","180","2599231","0.0-10.0-1.4","true","89",""
"11663","","","","1","","image-text","181","2610896","0.0-10.0-2.4","","","{""Q0"":""The artist is punching the boxer. ""}"
"4613","true","img/S071.jpg","89","1","y","categorize-image","183","2619021","0.0-10.0-1.5","true","89",""
"13016","","","","1","","image-text","184","2632039","0.0-10.0-2.5","","","{""Q0"":""The clothes are being hang to dry. ""}"
"2721","true","img/F022.jpg","78","1","n","categorize-image","186","2638271","0.0-10.0-1.6","true","78",""
"14485","","","","1","","image-text","187","2652759","0.0-10.0-2.6","","","{""Q0"":""The man is being knighted. ""}"
"1697","true","img/S119.jpg","78","1","n","categorize-image","189","2657971","0.0-10.0-1.7","true","78",""
"17434","","","","1","","image-text","190","2675407","0.0-10.0-2.7","","","{""Q0"":""The cowboy is punching the swimmer. ""}"
"1432","true","img/S012.jpg","78","1","n","categorize-image","192","2680350","0.0-10.0-1.8","true","78",""
"10030","","","","1","","image-text","193","2690383","0.0-10.0-2.8","","","{""Q0"":""The girl is wrapping the gift. ""}"
"2083","true","img/F011.jpg","89","1","y","categorize-image","195","2695981","0.0-10.0-1.9","true","89",""
"8127","","","","1","","image-text","196","2704111","0.0-10.0-2.9","","","{""Q0"":""The man is ironing. ""}"
"1913","true","img/S009.jpg","78","1","n","categorize-image","198","2709532","0.0-10.0-1.10","true","78",""
"19096","","","","1","","image-text","199","2728630","0.0-10.0-2.10","","","{""Q0"":""The woman is petting the cat. ""}"
"1665","true","img/S080.jpg","78","1","n","categorize-image","201","2733802","0.0-10.0-1.11","true","78",""
"12794","","","","1","","image-text","202","2746598","0.0-10.0-2.11","","","{""Q0"":""The boxer is pulling the box. ""}"
"1919","true","img/F021.jpg","78","1","n","categorize-image","204","2752032","0.0-10.0-1.12","true","78",""
"16420","","","","1","","image-text","205","2768454","0.0-10.0-2.12","","","{""Q0"":""The man is smoking a cigeratte. ""}"
"2128","true","img/S120.jpg","89","1","y","categorize-image","207","2774092","0.0-10.0-1.13","true","89",""
"16384","","","","1","","image-text","208","2790478","0.0-10.0-2.13","","","{""Q0"":""The baby ducks follow the mother duck. ""}"
"2888","true","img/S077.jpg","89","1","y","categorize-image","210","2796881","0.0-10.0-1.14","true","89",""
"13601","","","","1","","image-text","211","2810486","0.0-10.0-2.14","","","{""Q0"":""The artist is shooting the robber.""}"
"2413","true","img/F034.jpg","78","1","n","categorize-image","213","2816411","0.0-10.0-1.15","true","78",""
"9880","","","","1","","image-text","214","2826294","0.0-10.0-2.15","","","{""Q0"":""The woman is kneeling. ""}"
"1708","true","img/S031.jpg","78","1","n","categorize-image","216","2831511","0.0-10.0-1.16","true","78",""
"11475","","","","1","","image-text","217","2842989","0.0-10.0-2.16","","","{""Q0"":""The artist is punching the lady. ""}"
"1593","true","img/S006.jpg","78","1","n","categorize-image","219","2848091","0.0-10.0-1.17","true","78",""
"18720","","","","1","","image-text","220","2866813","0.0-10.0-2.17","","","{""Q0"":""The artist is kissing the boxer. ""}"
"1555","true","img/F014.jpg","89","1","y","categorize-image","222","2871881","0.0-10.0-1.18","true","89",""
"8490","","","","1","","image-text","223","2880373","0.0-10.0-2.18","","","{""Q0"":""The girl is jumping. ""}"
"1453","true","img/S116.jpg","89","1","y","categorize-image","225","2885341","0.0-10.0-1.19","true","89",""
"11780","","","","1","","image-text","226","2897125","0.0-10.0-2.19","","","{""Q0"":""The man is fixing the chair. ""}"
"1756","true","img/S068.jpg","89","1","y","categorize-image","228","2902390","0.0-10.0-1.20","true","89",""
"9116","","","","1","","image-text","229","2911509","0.0-10.0-2.20","","","{""Q0"":""The pirate is pulling the panda. ""}"
"2880","true","img/F008.jpg","89","1","y","categorize-image","231","2917900","0.0-10.0-1.21","true","89",""
"11525","","","","1","","image-text","232","2929429","0.0-10.0-2.21","","","{""Q0"":""The person is knit. ""}"
"1905","true","img/S032.jpg","89","1","y","categorize-image","234","2934841","0.0-10.0-1.22","true","89",""
"12818","","","","1","","image-text","235","2947661","0.0-10.0-2.22","","","{""Q0"":""The boy is dragging the bag. ""}"
"4114","true","img/S010.jpg","89","1","y","categorize-image","237","2955290","0.0-10.0-1.23","true","89",""
"14430","","","","1","","image-text","238","2969724","0.0-10.0-2.23","","","{""Q0"":""The lemon is being squeezed.""}"
"2068","true","img/F026.jpg","78","1","n","categorize-image","240","2975306","0.0-10.0-1.24","true","78",""
"10648","","","","1","","image-text","241","2985956","0.0-10.0-2.24","","","{""Q0"":""The man is conducting. ""}"
"1743","true","img/S095.jpg","78","1","n","categorize-image","243","2991210","0.0-10.0-1.25","true","78",""
"12855","","","","1","","image-text","244","3004068","0.0-10.0-2.25","","","{""Q0"":""The boxer is pulling the man. ""}"
"1519","true","img/S030.jpg","78","1","n","categorize-image","246","3009101","0.0-10.0-1.26","true","78",""
"20963","","","","1","","image-text","247","3030067","0.0-10.0-2.26","","","{""Q0"":""The cowboy is punching the woman. ""}"
"2213","true","img/F024.jpg","78","1","n","categorize-image","249","3035834","0.0-10.0-1.27","true","78",""
"10237","","","","1","","image-text","250","3046074","0.0-10.0-2.27","","","{""Q0"":""The man is making his bed, ""}"
"2691","true","img/S004.jpg","78","1","n","categorize-image","252","3052282","0.0-10.0-1.28","true","78",""
"14574","","","","1","","image-text","253","3066858","0.0-10.0-2.28","","","{""Q0"":""The pirate is following the woman. ""}"
"2599","true","img/S090.jpg","78","1","n","categorize-image","255","3072974","0.0-10.0-1.29","true","78",""
"17970","","","","1","","image-text","256","3090947","0.0-10.0-2.29","","","{""Q0"":""The chef is shooting the boxer.""}"
"2507","true","img/F012.jpg","89","1","y","categorize-image","258","3096964","0.0-10.0-1.30","true","89",""
"9659","","","","1","","image-text","259","3106626","0.0-10.0-2.30","","","{""Q0"":""The boy is falling.""}"
"3740","true","img/S076.jpg","89","1","y","categorize-image","261","3113884","0.0-10.0-1.31","true","89",""
"7779","","","","1","","image-text","262","3121666","0.0-10.0-2.31","","","{""Q0"":""The police is kicking the shoe. ""}"
"2364","true","img/S100.jpg","89","1","y","categorize-image","264","3127544","0.0-10.0-1.32","true","89",""
"13863","","","","1","","image-text","265","3141410","0.0-10.0-2.32","","","{""Q0"":""The cowboy is punching the doctor.""}"
"2080","true","img/F033.jpg","78","1","n","categorize-image","267","3147004","0.0-10.0-1.33","true","78",""
"12756","","","","1","","image-text","268","3159762","0.0-10.0-2.33","","","{""Q0"":""The boy is lighting the candle. ""}"
"2081","true","img/S109.jpg","89","1","y","categorize-image","270","3165353","0.0-10.0-1.34","true","89",""
"12117","","","","1","","image-text","271","3177473","0.0-10.0-2.34","","","{""Q0"":""The artist is punching the clown. ""}"
"1673","true","img/S069.jpg","89","1","y","categorize-image","273","3182664","0.0-10.0-1.35","true","89",""
"9239","","","","1","","image-text","274","3191906","0.0-10.0-2.35","","","{""Q0"":""The woman is carrying the box. ""}"
"1547","true","img/F018.jpg","89","1","y","categorize-image","276","3196963","0.0-10.0-1.36","true","89",""
"6435","","","","1","","image-text","277","3203402","0.0-10.0-2.36","","","{""Q0"":""The boy is eating, ""}"
"1881","true","img/S102.jpg","78","1","n","categorize-image","279","3208794","0.0-10.0-1.37","true","78",""
"12381","","","","1","","image-text","280","3221177","0.0-10.0-2.37","","","{""Q0"":""The ice cream is being scooped. ""}"
"1540","true","img/S008.jpg","78","1","n","categorize-image","282","3226233","0.0-10.0-1.38","true","78",""
"12926","","","","1","","image-text","283","3239161","0.0-10.0-2.38","","","{""Q0"":""The boxer is pulling the clown. ""}"
"1769","true","img/F007.jpg","89","1","y","categorize-image","285","3244443","0.0-10.0-1.39","true","89",""
"11570","","","","1","","image-text","286","3256016","0.0-10.0-2.39","","","{""Q0"":""The doctor is operating on the patient. ""}"
"2541","true","img/S072.jpg","89","1","y","categorize-image","288","3262073","0.0-10.0-1.40","true","89",""
"16829","","","","1","","image-text","289","3278905","0.0-10.0-2.40","","","{""Q0"":""The nun is following the man. ""}"
"2067","true","img/S016.jpg","78","1","n","categorize-image","291","3284483","0.0-10.0-1.41","true","78",""
"10626","","","","1","","image-text","292","3295112","0.0-10.0-2.41","","","{""Q0"":""The woman is kicking the robber. ""}"
"1232","true","img/F035.jpg","78","1","n","categorize-image","294","3299864","0.0-10.0-1.42","true","78",""
"6445","","","","1","","image-text","295","3306312","0.0-10.0-2.42","","","{""Q0"":""The woman is fishing. ""}"
"1193","true","img/S124.jpg","78","1","n","categorize-image","297","3311014","0.0-10.0-1.43","true","78",""
"11542","","","","1","","image-text","298","3322560","0.0-10.0-2.43","","","{""Q0"":""The woman is trying to kiss the man. ""}"
"6222","true","img/F004.jpg","89","1","y","categorize-image","300","3332295","0.0-10.0-1.44","true","89",""
"8966","","","","1","","image-text","301","3341264","0.0-10.0-2.44","","","{""Q0"":""The woman is drying her hair. ""}"
"3816","true","img/F019.jpg","89","1","y","categorize-image","303","3348594","0.0-10.0-1.45","true","89",""
"9204","","","","1","","image-text","304","3357800","0.0-10.0-2.45","","","{""Q0"":""The faucet is dripping. ""}"
"1959","true","img/F010.jpg","89","1","y","categorize-image","306","3363274","0.0-10.0-1.46","true","89",""
"10723","","","","1","","image-text","307","3373999","0.0-10.0-2.46","","","{""Q0"":""The boy is combing his hair. ""}"
"1359","true","img/F028.jpg","78","1","n","categorize-image","309","3378874","0.0-10.0-1.47","true","78",""
"10403","","","","1","","image-text","310","3389279","0.0-10.0-2.47","","","{""Q0"":""The person is fencing. ""}"
"3663","true","img/F013.jpg","89","1","y","categorize-image","312","3396454","0.0-10.0-1.48","true","89",""
"12375","","","","1","","image-text","313","3408831","0.0-10.0-2.48","","","{""Q0"":""The man is hitchhiking. ""}"
"1457","true","img/F030.jpg","78","1","n","categorize-image","315","3413793","0.0-10.0-1.49","true","78",""
"6851","","","","1","","image-text","316","3420647","0.0-10.0-2.49","","","{""Q0"":""The boy is skating.""}"
"95061","","","","2","","survey-text","317","3515710","0.0-11.0","","","{""Q0"":""There were some grammar errors in the sentence, but most of them didn't impact me in any way. "",""Q1"":""none. "",""Q2"":""none."",""Q3"":""I think the experiment is measuring how key words can allow us to still read a sentence with no problem."",""Q4"":""""}"
