"rt","correct","stimulus","key_press","phase","verif_ans","trial_type","trial_index","time_elapsed","internal_node_id","resp_iscorrect","verif_response","responses"
"12664","","","","1","","image-text","72","1041928","0.0-8.0-2.18","","","{""Q0"":""an artist kissing ballerina ""}"
"5465","true","img/S032.jpg","78","1","n","categorize-image","74","1050900","0.0-8.0-1.19","true","78",""
"9898","","","","1","","image-text","75","1060800","0.0-8.0-2.19","","","{""Q0"":""a boy is lifting a bucket""}"
"3386","true","img/F033.jpg","78","1","n","categorize-image","77","1067700","0.0-8.0-1.20","true","78",""
"18538","","","","1","","image-text","78","1086240","0.0-8.0-2.20","","","{""Q0"":""a women is lighting a candle ""}"
"2841","true","img/S005.jpg","89","1","y","categorize-image","80","1092600","0.0-8.0-1.21","true","89",""
"15330","","","","1","","image-text","81","1107943","0.0-8.0-2.21","","","{""Q0"":""a mechanics fixing a car ""}"
"4277","true","img/S031.jpg","89","1","y","categorize-image","83","1115739","0.0-8.0-1.22","true","89",""
"10848","","","","1","","image-text","84","1126599","0.0-8.0-2.22","","","{""Q0"":""scooping the ice cream ""}"
"3602","true","img/F032.jpg","78","1","n","categorize-image","86","1133719","0.0-8.0-1.23","true","78",""
"7013","","","","1","","image-text","87","1140735","0.0-8.0-2.23","","","{""Q0"":""a girl is raising hand""}"
"5134","true","img/S010.jpg","89","1","y","categorize-image","89","1149379","0.0-8.0-1.24","true","89",""
"9466","","","","1","","image-text","90","1158847","0.0-8.0-2.24","","","{""Q0"":""a women is kissing a boxer""}"
"4928","true","img/S028.jpg","78","1","n","categorize-image","92","1167289","0.0-8.0-1.25","true","78",""
"15660","","","","1","","image-text","93","1182951","0.0-8.0-2.25","","","{""Q0"":""a police officer kicking a clown""}"
"5171","true","img/F031.jpg","78","1","n","categorize-image","95","1191638","0.0-8.0-1.26","true","78",""
"7635","","","","1","","image-text","96","1199287","0.0-8.0-2.26","","","{""Q0"":""sailboat is sailing""}"
"2121","true","img/S030.jpg","89","1","y","categorize-image","98","1204919","0.0-8.0-1.27","true","89",""
"8733","","","","1","","image-text","99","1213654","0.0-8.0-2.27","","","{""Q0"":""bird is bitting a hand""}"
"9351","true","img/S103.jpg","78","1","n","categorize-image","101","1226518","0.0-8.0-1.28","true","78",""
"16197","","","","1","","image-text","102","1242718","0.0-8.0-2.28","","","{""Q0"":""a boy fixing a bike""}"
"3226","true","img/F013.jpg","89","1","y","categorize-image","104","1249458","0.0-8.0-1.29","true","89",""
"10457","","","","1","","image-text","105","1259918","0.0-8.0-2.29","","","{""Q0"":""a guy is hitchhiking ""}"
"3501","true","img/S102.jpg","78","1","n","categorize-image","107","1266948","0.0-8.0-1.30","true","78",""
"11064","","","","1","","image-text","108","1278014","0.0-8.0-2.30","","","{""Q0"":""wood is being carved""}"
"1870","true","img/S075.jpg","89","1","y","categorize-image","110","1283398","0.0-8.0-1.31","true","89",""
"9557","","","","1","","image-text","111","1292958","0.0-8.0-2.31","","","{""Q0"":""baseball player hits the ball""}"
"5817","true","img/F021.jpg","78","1","n","categorize-image","113","1302288","0.0-8.0-1.32","true","78",""
"7190","","","","1","","image-text","114","1309493","0.0-8.0-2.32","","","{""Q0"":""a guy is smoking""}"
"3095","true","img/S091.jpg","89","1","y","categorize-image","116","1316097","0.0-8.0-1.33","true","89",""
"12123","","","","1","","image-text","117","1328237","0.0-8.0-2.33","","","{""Q0"":""soldier is getting kissed by an artist""}"
"2377","false","img/S116.jpg","89","1","n","categorize-image","119","1334147","0.0-8.0-1.34","false","89",""
"8583","","","","1","","image-text","120","1342733","0.0-8.0-2.34","","","{""Q0"":""police4 kicking the boxer""}"
"1825","true","img/F007.jpg","89","1","y","categorize-image","122","1348067","0.0-8.0-1.35","true","89",""
"11823","","","","1","","image-text","123","1359893","0.0-8.0-2.35","","","{""Q0"":""serjury is geeting operated""}"
"2408","true","img/S013.jpg","89","1","y","categorize-image","125","1365807","0.0-8.0-1.36","true","89",""
"7866","","","","1","","image-text","126","1373685","0.0-8.0-2.36","","","{""Q0"":""shower is getting pulled""}"
"1897","true","img/S107.jpg","89","1","y","categorize-image","128","1379087","0.0-8.0-1.37","true","89",""
"11731","","","","1","","image-text","129","1390821","0.0-8.0-2.37","","","{""Q0"":""basball player catching a ball""}"
"1957","true","img/F012.jpg","89","1","y","categorize-image","131","1396287","0.0-8.0-1.38","true","89",""
"8564","","","","1","","image-text","132","1404876","0.0-8.0-2.38","","","{""Q0"":""a boy is falling from lader""}"
"5725","true","img/S016.jpg","78","1","n","categorize-image","134","1414126","0.0-8.0-1.39","true","78",""
"9363","","","","1","","image-text","135","1423508","0.0-8.0-2.39","","","{""Q0"":""police kicking the lamp""}"
"4435","false","img/S003.jpg","89","1","n","categorize-image","137","1431455","0.0-8.0-1.40","false","89",""
"12915","","","","1","","image-text","138","1444372","0.0-8.0-2.40","","","{""Q0"":""cowboy punching robbery""}"
"3203","true","img/F018.jpg","89","1","y","categorize-image","140","1451086","0.0-8.0-1.41","true","89",""
"7132","","","","1","","image-text","141","1458220","0.0-8.0-2.41","","","{""Q0"":""a boy is eating ""}"
"1502","true","img/S100.jpg","89","1","y","categorize-image","143","1463236","0.0-8.0-1.42","true","89",""
"11590","","","","1","","image-text","144","1474828","0.0-8.0-2.42","","","{""Q0"":""a women kicking a clown""}"
"5569","true","img/S076.jpg","78","1","n","categorize-image","146","1483906","0.0-8.0-1.43","true","78",""
"9104","","","","1","","image-text","147","1493028","0.0-8.0-2.43","","","{""Q0"":""a women kicks the bottle""}"
"1553","false","img/F036.jpg","89","1","n","categorize-image","149","1498098","0.0-8.0-1.44","false","89",""
"9815","","","","1","","image-text","150","1507915","0.0-8.0-2.44","","","{""Q0"":""a girl is sleeping on the bed""}"
"1804","true","img/S124.jpg","89","1","y","categorize-image","152","1513237","0.0-8.0-1.45","true","89",""
"13563","","","","1","","image-text","153","1526804","0.0-8.0-2.45","","","{""Q0"":""a pilot is pulling ballerina""}"
"3863","true","img/S093.jpg","78","1","n","categorize-image","155","1534177","0.0-8.0-1.46","true","78",""
"16126","","","","1","","image-text","156","1550307","0.0-8.0-2.46","","","{""Q0"":""a women tickiling the doctor""}"
"1517","true","img/F005.jpg","89","1","y","categorize-image","158","1555347","0.0-8.0-1.47","true","89",""
"7365","","","","1","","image-text","159","1562715","0.0-8.0-2.47","","","{""Q0"":""a boy is writting""}"
"1904","true","img/S122.jpg","89","1","y","categorize-image","161","1568127","0.0-8.0-1.48","true","89",""
"12098","","","","1","","image-text","162","1580227","0.0-8.0-2.48","","","{""Q0"":""a soldier is tickling ballerina""}"
"1697","false","img/S109.jpg","89","1","n","categorize-image","164","1585437","0.0-8.0-1.49","false","89",""
"10514","","","","1","","image-text","165","1595955","0.0-8.0-2.49","","","{""Q0"":""a women kicks tea pot""}"
"5496","true","img/F029.jpg","78","1","n","categorize-image","168","1610716","0.0-10.0-1.0","true","78",""
"11794","","","","1","","image-text","169","1622515","0.0-10.0-2.0","","","{""Q0"":""the dog is barking""}"
"3755","true","img/S120.jpg","78","1","n","categorize-image","171","1629796","0.0-10.0-1.1","true","78",""
"16179","","","","1","","image-text","172","1645979","0.0-10.0-2.1","","","{""Q0"":""an aritist is kissing a clown""}"
"1691","true","img/S119.jpg","89","1","y","categorize-image","174","1651186","0.0-10.0-1.2","true","89",""
"12236","","","","1","","image-text","175","1663426","0.0-10.0-2.2","","","{""Q0"":""a nun is kissing balllerina""}"
"3990","true","img/F037.jpg","78","1","n","categorize-image","177","1670926","0.0-10.0-1.3","true","78",""
"7769","","","","1","","image-text","178","1678698","0.0-10.0-2.3","","","{""Q0"":""a girl is swimmimng""}"
"4138","true","img/S012.jpg","89","1","y","categorize-image","180","1686354","0.0-10.0-1.4","true","89",""
"13869","","","","1","","image-text","181","1700226","0.0-10.0-2.4","","","{""Q0"":""an artist is punching a boxer""}"
"1792","false","img/S074.jpg","89","1","n","categorize-image","183","1705535","0.0-10.0-1.5","false","89",""
"14687","","","","1","","image-text","184","1720225","0.0-10.0-2.5","","","{""Q0"":""naging a cloth on a hanger""}"
"1937","false","img/F020.jpg","89","1","n","categorize-image","186","1725675","0.0-10.0-1.6","false","89",""
"9442","","","","1","","image-text","187","1735129","0.0-10.0-2.6","","","{""Q0"":""baseball player miss the ball ""}"
"2445","true","img/S006.jpg","89","1","y","categorize-image","189","1741086","0.0-10.0-1.7","true","89",""
"12393","","","","1","","image-text","190","1753497","0.0-10.0-2.7","","","{""Q0"":""a cowboy punches swimmer""}"
"2090","true","img/S007.jpg","78","1","n","categorize-image","192","1759105","0.0-10.0-1.8","true","78",""
"13781","","","","1","","image-text","193","1772889","0.0-10.0-2.8","","","{""Q0"":""a girl is wraping present""}"
"2276","true","img/F025.jpg","78","1","n","categorize-image","195","1778685","0.0-10.0-1.9","true","78",""
"9609","","","","1","","image-text","196","1788297","0.0-10.0-2.9","","","{""Q0"":""a dog is howling""}"
"4122","true","img/S077.jpg","78","1","n","categorize-image","198","1795935","0.0-10.0-1.10","true","78",""
"6478","","","","1","","image-text","199","1802416","0.0-10.0-2.10","","","{""Q0"":""a girl pets a cat""}"
"2946","true","img/S071.jpg","78","1","n","categorize-image","201","1808875","0.0-10.0-1.11","true","78",""
"8603","","","","1","","image-text","202","1817481","0.0-10.0-2.11","","","{""Q0"":""a boxer is pulling a box""}"
"2046","true","img/F011.jpg","89","1","y","categorize-image","204","1823035","0.0-10.0-1.12","true","89",""
"11541","","","","1","","image-text","205","1834584","0.0-10.0-2.12","","","{""Q0"":""a man is i8roning clothe""}"
"3097","true","img/S125.jpg","89","1","y","categorize-image","207","1841195","0.0-10.0-1.13","true","89",""
"12826","","","","1","","image-text","208","1854024","0.0-10.0-2.13","","","{""Q0"":""a baby duck following mom duck""}"
"1145","true","img/S104.jpg","89","1","y","categorize-image","210","1858684","0.0-10.0-1.14","true","89",""
"11312","","","","1","","image-text","211","1870000","0.0-10.0-2.14","","","{""Q0"":""an artist shoots robbery""}"
"2806","true","img/F024.jpg","78","1","n","categorize-image","213","1876315","0.0-10.0-1.15","true","78",""
"9522","","","","1","","image-text","214","1885839","0.0-10.0-2.15","","","{""Q0"":""women is making a bed""}"
"1382","false","img/S089.jpg","89","1","n","categorize-image","216","1890734","0.0-10.0-1.16","false","89",""
"15934","","","","1","","image-text","217","1906672","0.0-10.0-2.16","","","{""Q0"":""an artis punches ballerina""}"
"2668","true","img/S082.jpg","89","1","y","categorize-image","219","1912864","0.0-10.0-1.17","true","89",""
"11356","","","","1","","image-text","220","1924223","0.0-10.0-2.17","","","{""Q0"":""an artist and bixer are kissing""}"
"1410","true","img/F016.jpg","89","1","y","categorize-image","222","1929164","0.0-10.0-1.18","true","89",""
"8157","","","","1","","image-text","223","1937335","0.0-10.0-2.18","","","{""Q0"":""a women is juggling""}"
"3576","true","img/S008.jpg","78","1","n","categorize-image","225","1944444","0.0-10.0-1.19","true","78",""
"8256","","","","1","","image-text","226","1952703","0.0-10.0-2.19","","","{""Q0"":""a boy is fixing chair""}"
"1777","true","img/S051.jpg","89","1","y","categorize-image","228","1957994","0.0-10.0-1.20","true","89",""
"18866","","","","1","","image-text","229","1976863","0.0-10.0-2.20","","","{""Q0"":""a pilet pulls the panda""}"
"4160","true","img/F023.jpg","78","1","n","categorize-image","231","1984543","0.0-10.0-1.21","true","78",""
"7196","","","","1","","image-text","232","1991742","0.0-10.0-2.21","","","{""Q0"":""a baby is crawling""}"
"1264","false","img/S106.jpg","89","1","n","categorize-image","234","1996523","0.0-10.0-1.22","false","89",""
"10640","","","","1","","image-text","235","2007166","0.0-10.0-2.22","","","{""Q0"":""a boy is dragging the bag""}"
"2397","true","img/S072.jpg","89","1","y","categorize-image","237","2013103","0.0-10.0-1.23","true","89",""
"8580","","","","1","","image-text","238","2021687","0.0-10.0-2.23","","","{""Q0"":""squizzing the lemon""}"
"1516","false","img/F022.jpg","89","1","n","categorize-image","240","2026713","0.0-10.0-1.24","false","89",""
"15602","","","","1","","image-text","241","2042318","0.0-10.0-2.24","","","{""Q0"":""knight is ready to cut""}"
"1237","true","img/S092.jpg","89","1","y","categorize-image","243","2047073","0.0-10.0-1.25","true","89",""
"8586","","","","1","","image-text","244","2055662","0.0-10.0-2.25","","","{""Q0"":""a boxer pills a soldier""}"
"4415","true","img/S095.jpg","78","1","n","categorize-image","246","2063593","0.0-10.0-1.26","true","78",""
"11981","","","","1","","image-text","247","2075589","0.0-10.0-2.26","","","{""Q0"":""a cowboy punches ballerina""}"
"1868","false","img/F034.jpg","89","1","n","categorize-image","249","2080972","0.0-10.0-1.27","false","89",""
"7933","","","","1","","image-text","250","2088909","0.0-10.0-2.27","","","{""Q0"":""a women is kneeling""}"
"1416","true","img/S101.jpg","89","1","y","categorize-image","252","2093834","0.0-10.0-1.28","true","89",""
"16720","","","","1","","image-text","253","2110557","0.0-10.0-2.28","","","{""Q0"":""pilet is following ballerina""}"
"1732","true","img/S108.jpg","89","1","y","categorize-image","255","2115804","0.0-10.0-1.29","true","89",""
"9190","","","","1","","image-text","256","2124998","0.0-10.0-2.29","","","{""Q0"":""cook shoots at boxer""}"
"4334","true","img/F008.jpg","89","1","y","categorize-image","258","2132844","0.0-10.0-1.30","true","89",""
"10081","","","","1","","image-text","259","2142941","0.0-10.0-2.30","","","{""Q0"":""kniting the yarn""}"
"943","false","img/S009.jpg","89","1","n","categorize-image","261","2147404","0.0-10.0-1.31","false","89",""
"9582","","","","1","","image-text","262","2157004","0.0-10.0-2.31","","","{""Q0"":""police is kicking a shoes""}"
"1922","false","img/S088.jpg","89","1","n","categorize-image","264","2162444","0.0-10.0-1.32","false","89",""
"13172","","","","1","","image-text","265","2175629","0.0-10.0-2.32","","","{""Q0"":""a cowboy is punch8ing doctor""}"
"1670","true","img/F014.jpg","89","1","y","categorize-image","267","2180813","0.0-10.0-1.33","true","89",""
"8060","","","","1","","image-text","268","2188876","0.0-10.0-2.33","","","{""Q0"":""a girl is jumping""}"
"1412","true","img/S027.jpg","89","1","y","categorize-image","270","2193804","0.0-10.0-1.34","true","89",""
"13045","","","","1","","image-text","271","2206853","0.0-10.0-2.34","","","{""Q0"":""an artist is punching a clown""}"
"1346","false","img/S068.jpg","89","1","n","categorize-image","273","2211704","0.0-10.0-1.35","false","89",""
"9936","","","","1","","image-text","274","2221652","0.0-10.0-2.35","","","{""Q0"":""a girl is carrying textbooks""}"
"1668","true","img/F001.jpg","89","1","y","categorize-image","276","2226823","0.0-10.0-1.36","true","89",""
"12165","","","","1","","image-text","277","2239004","0.0-10.0-2.36","","","{""Q0"":""girl is getting her hair curled""}"
"1571","true","img/S112.jpg","89","1","y","categorize-image","279","2244093","0.0-10.0-1.37","true","89",""
"11025","","","","1","","image-text","280","2255124","0.0-10.0-2.37","","","{""Q0"":""ice cream is scooped""}"
"3131","true","img/S078.jpg","78","1","n","categorize-image","282","2261773","0.0-10.0-1.38","true","78",""
"14011","","","","1","","image-text","283","2275788","0.0-10.0-2.38","","","{""Q0"":""a clown is getting pilled by boxer""}"
"2133","true","img/F019.jpg","89","1","y","categorize-image","285","2281433","0.0-10.0-1.39","true","89",""
"9063","","","","1","","image-text","286","2290507","0.0-10.0-2.39","","","{""Q0"":""water is dripping""}"
"1382","false","img/S029.jpg","89","1","n","categorize-image","288","2295403","0.0-10.0-1.40","false","89",""
"11086","","","","1","","image-text","289","2306491","0.0-10.0-2.40","","","{""Q0"":""nan is following nun""}"
"4431","true","img/S004.jpg","78","1","n","categorize-image","291","2314442","0.0-10.0-1.41","true","78",""
"9382","","","","1","","image-text","292","2323827","0.0-10.0-2.41","","","{""Q0"":""maid kicks robbery""}"
"1357","true","img/F010.jpg","89","1","y","categorize-image","294","2328702","0.0-10.0-1.42","true","89",""
"9402","","","","1","","image-text","295","2338107","0.0-10.0-2.42","","","{""Q0"":""a boy combs his hair""}"
"4251","true","img/S105.jpg","89","1","y","categorize-image","297","2345882","0.0-10.0-1.43","true","89",""
"12710","","","","1","","image-text","298","2358595","0.0-10.0-2.43","","","{""Q0"":""a nun kisses a nan""}"
"1751","false","img/F028.jpg","89","1","n","categorize-image","300","2363862","0.0-10.0-1.44","false","89",""
"9066","","","","1","","image-text","301","2372930","0.0-10.0-2.44","","","{""Q0"":""fencer i8s fencing""}"
"1303","false","img/F030.jpg","89","1","n","categorize-image","303","2377752","0.0-10.0-1.45","false","89",""
"7324","","","","1","","image-text","304","2385091","0.0-10.0-2.45","","","{""Q0"":""a bot is skating""}"
"2178","true","img/F004.jpg","89","1","y","categorize-image","306","2390782","0.0-10.0-1.46","true","89",""
"10457","","","","1","","image-text","307","2401242","0.0-10.0-2.46","","","{""Q0"":""a women dries her hair""}"
"1430","true","img/F017.jpg","89","1","y","categorize-image","309","2406202","0.0-10.0-1.47","true","89",""
"13758","","","","1","","image-text","310","2419962","0.0-10.0-2.47","","","{""Q0"":""women is lighting the candle""}"
"1203","true","img/F003.jpg","89","1","y","categorize-image","312","2424682","0.0-10.0-1.48","true","89",""
"10429","","","","1","","image-text","313","2435114","0.0-10.0-2.48","","","{""Q0"":""a boy is hiding in the curtains""}"
"1187","true","img/F006.jpg","89","1","y","categorize-image","315","2439821","0.0-10.0-1.49","true","89",""
"8762","","","","1","","image-text","316","2448586","0.0-10.0-2.49","","","{""Q0"":""a boy is getting celebrated""}"
"177140","","","","2","","survey-text","317","2625729","0.0-11.0","","","{""Q0"":""I did not notice any grammer mistakes"",""Q1"":""sometimes I wasnt sure who the person was or not familier with"",""Q2"":""the one girl is bowing (?) I did not know the word for it. Also soldier did not look like soldier for me."",""Q3"":""how much we noticed grammer error in the sentence"",""Q4"":""""}"
