"rt","correct","stimulus","key_press","phase","verif_ans","trial_type","trial_index","time_elapsed","internal_node_id","resp_iscorrect","verif_response","responses"
"22682","","","","1","","image-text","33","1448816","0.0-8.0-2.5","","","{""Q0"":""The girl needs to get some sleep tonight.""}"
"2094","true","img/S068.jpg","89","1","y","categorize-image","35","1454421","0.0-8.0-1.6","true","89",""
"16392","","","","1","","image-text","36","1470816","0.0-8.0-2.6","","","{""Q0"":""The woman starts to follow the soldier.""}"
"1683","true","img/S013.jpg","78","1","n","categorize-image","38","1476021","0.0-8.0-1.7","true","78",""
"13969","","","","1","","image-text","39","1489992","0.0-8.0-2.7","","","{""Q0"":""The artist shoots the ballerina.""}"
"2145","true","img/F035.jpg","78","1","n","categorize-image","41","1495652","0.0-8.0-1.8","true","78",""
"14375","","","","1","","image-text","42","1510032","0.0-8.0-2.8","","","{""Q0"":""The woman is fishing by the lake.""}"
"1800","true","img/S073.jpg","89","1","y","categorize-image","44","1515352","0.0-8.0-1.9","true","89",""
"15507","","","","1","","image-text","45","1530864","0.0-8.0-2.9","","","{""Q0"":""The pirate follows the seaman.""}"
"2938","true","img/S101.jpg","78","1","n","categorize-image","47","1537322","0.0-8.0-1.10","true","78",""
"10434","","","","1","","image-text","48","1547760","0.0-8.0-2.10","","","{""Q0"":""The man dumps the garbage in the truck.""}"
"1554","true","img/F003.jpg","89","1","y","categorize-image","50","1552822","0.0-8.0-1.11","true","89",""
"12790","","","","1","","image-text","51","1565616","0.0-8.0-2.11","","","{""Q0"":""The child hides behind the curtain.""}"
"1563","true","img/S069.jpg","89","1","y","categorize-image","53","1570692","0.0-8.0-1.12","true","89",""
"9464","","","","1","","image-text","54","1580159","0.0-8.0-2.12","","","{""Q0"":""The man shoots the swimmer.""}"
"3216","true","img/S067.jpg","89","1","y","categorize-image","56","1586882","0.0-8.0-1.13","true","89",""
"14075","","","","1","","image-text","57","1600959","0.0-8.0-2.13","","","{""Q0"":""The woman tickles the priest.""}"
"1551","true","img/F024.jpg","78","1","n","categorize-image","59","1606021","0.0-8.0-1.14","true","78",""
"10133","","","","1","","image-text","60","1616159","0.0-8.0-2.14","","","{""Q0"":""She begins to make the bed.""}"
"1792","true","img/S010.jpg","78","1","n","categorize-image","62","1621461","0.0-8.0-1.15","true","78",""
"11317","","","","1","","image-text","63","1632783","0.0-8.0-2.15","","","{""Q0"":""The pirate pulls the car.""}"
"1706","true","img/S072.jpg","78","1","n","categorize-image","65","1638001","0.0-8.0-1.16","true","78",""
"10402","","","","1","","image-text","66","1648406","0.0-8.0-2.16","","","{""Q0"":""The nun gives the clown a kiss.""}"
"1782","true","img/F027.jpg","78","1","n","categorize-image","68","1653702","0.0-8.0-1.17","true","78",""
"10429","","","","1","","image-text","69","1664134","0.0-8.0-2.17","","","{""Q0"":""The man hits the nail with a hammer.""}"
"1332","true","img/S028.jpg","78","1","n","categorize-image","71","1668981","0.0-8.0-1.18","true","78",""
"10910","","","","1","","image-text","72","1679894","0.0-8.0-2.18","","","{""Q0"":""The artist gives the ballerina a kiss.""}"
"1522","true","img/S094.jpg","89","1","y","categorize-image","74","1684933","0.0-8.0-1.19","true","89",""
"11829","","","","1","","image-text","75","1696766","0.0-8.0-2.19","","","{""Q0"":""The boy lifts the bucket.""}"
"2075","true","img/F010.jpg","89","1","y","categorize-image","77","1702353","0.0-8.0-1.20","true","89",""
"7938","","","","1","","image-text","78","1710293","0.0-8.0-2.20","","","{""Q0"":""The boy combs his hair.""}"
"2210","true","img/S125.jpg","78","1","n","categorize-image","80","1716022","0.0-8.0-1.21","true","78",""
"10396","","","","1","","image-text","81","1726422","0.0-8.0-2.21","","","{""Q0"":""The mechanic fixes the car.""}"
"1855","true","img/S104.jpg","89","1","y","categorize-image","83","1731793","0.0-8.0-1.22","true","89",""
"12682","","","","1","","image-text","84","1744477","0.0-8.0-2.22","","","{""Q0"":""He takes a scoop of ice cream.""}"
"2782","true","img/F029.jpg","78","1","n","categorize-image","86","1750772","0.0-8.0-1.23","true","78",""
"6422","","","","1","","image-text","87","1757197","0.0-8.0-2.23","","","{""Q0"":""The dog is barking.""}"
"1854","true","img/S032.jpg","89","1","y","categorize-image","89","1762562","0.0-8.0-1.24","true","89",""
"9881","","","","1","","image-text","90","1772445","0.0-8.0-2.24","","","{""Q0"":""The nun gives the boxer a kiss.""}"
"2092","true","img/S011.jpg","89","1","y","categorize-image","92","1778052","0.0-8.0-1.25","true","89",""
"17286","","","","1","","image-text","93","1795341","0.0-8.0-2.25","","","{""Q0"":""The policeman kicks the clown.""}"
"1488","true","img/F031.jpg","78","1","n","categorize-image","95","1800344","0.0-8.0-1.26","true","78",""
"13874","","","","1","","image-text","96","1814221","0.0-8.0-2.26","","","{""Q0"":""The boat sails out into the sea.""}"
"3344","true","img/S076.jpg","78","1","n","categorize-image","98","1821073","0.0-8.0-1.27","true","78",""
"9280","","","","1","","image-text","99","1830357","0.0-8.0-2.27","","","{""Q0"":""The bird bites his hand.""}"
"2660","true","img/S109.jpg","78","1","n","categorize-image","101","1836533","0.0-8.0-1.28","true","78",""
"11163","","","","1","","image-text","102","1847700","0.0-8.0-2.28","","","{""Q0"":""The boy needs his bike to be fixed.""}"
"1576","true","img/F005.jpg","89","1","y","categorize-image","104","1852783","0.0-8.0-1.29","true","89",""
"11258","","","","1","","image-text","105","1864044","0.0-8.0-2.29","","","{""Q0"":""The man writes a story.""}"
"1802","true","img/S029.jpg","89","1","y","categorize-image","107","1869363","0.0-8.0-1.30","true","89",""
"16294","","","","1","","image-text","108","1885660","0.0-8.0-2.30","","","{""Q0"":""The artist carves a picture into the wood.""}"
"1520","true","img/S107.jpg","78","1","n","categorize-image","110","1890693","0.0-8.0-1.31","true","78",""
"9228","","","","1","","image-text","111","1899924","0.0-8.0-2.31","","","{""Q0"":""The batter hits the baseball.""}"
"1874","true","img/F030.jpg","78","1","n","categorize-image","113","1905313","0.0-8.0-1.32","true","78",""
"9167","","","","1","","image-text","114","1914484","0.0-8.0-2.32","","","{""Q0"":""The boy skates.""}"
"1426","true","img/S016.jpg","78","1","n","categorize-image","116","1919423","0.0-8.0-1.33","true","78",""
"15817","","","","1","","image-text","117","1935243","0.0-8.0-2.33","","","{""Q0"":""The soldier receives a kiss.""}"
"1130","true","img/S074.jpg","89","1","y","categorize-image","119","1939892","0.0-8.0-1.34","true","89",""
"13916","","","","1","","image-text","120","1953811","0.0-8.0-2.34","","","{""Q0"":""The policeman kicks the boxer.""}"
"1209","true","img/F037.jpg","78","1","n","categorize-image","122","1958532","0.0-8.0-1.35","true","78",""
"9340","","","","1","","image-text","123","1967876","0.0-8.0-2.35","","","{""Q0"":""The boy is swimming.""}"
"2084","true","img/S006.jpg","89","1","y","categorize-image","125","1973473","0.0-8.0-1.36","true","89",""
"11983","","","","1","","image-text","126","1985459","0.0-8.0-2.36","","","{""Q0"":""The pirate pulls the tub.""}"
"1928","true","img/S093.jpg","78","1","n","categorize-image","128","1990902","0.0-8.0-1.37","true","78",""
"15274","","","","1","","image-text","129","2006179","0.0-8.0-2.37","","","{""Q0"":""The athlete catches the ball""}"
"1399","true","img/F014.jpg","89","1","y","categorize-image","131","2011092","0.0-8.0-1.38","true","89",""
"12108","","","","1","","image-text","132","2023202","0.0-8.0-2.38","","","{""Q0"":""The girl is jumping.""}"
"1442","true","img/S124.jpg","89","1","y","categorize-image","134","2028162","0.0-8.0-1.39","true","89",""
"9877","","","","1","","image-text","135","2038043","0.0-8.0-2.39","","","{""Q0"":""The policeman kicks the lamp.""}"
"1529","true","img/S100.jpg","78","1","n","categorize-image","137","2043092","0.0-8.0-1.40","true","78",""
"8876","","","","1","","image-text","138","2051970","0.0-8.0-2.40","","","{""Q0"":""The cowboy punches the robber.""}"
"1146","true","img/F020.jpg","78","1","n","categorize-image","140","2056621","0.0-8.0-1.41","true","78",""
"14561","","","","1","","image-text","141","2071186","0.0-8.0-2.41","","","{""Q0"":""The batter misses the ball""}"
"1542","true","img/S089.jpg","78","1","n","categorize-image","143","2076242","0.0-8.0-1.42","true","78",""
"11702","","","","1","","image-text","144","2087946","0.0-8.0-2.42","","","{""Q0"":""The girl kicks the clown.""}"
"1259","true","img/S005.jpg","89","1","y","categorize-image","146","2092724","0.0-8.0-1.43","true","89",""
"7916","","","","1","","image-text","147","2100642","0.0-8.0-2.43","","","{""Q0"":""The girl kicks the bottle.""}"
"2410","false","img/F004.jpg","78","1","y","categorize-image","149","2106563","0.0-8.0-1.44","false","78",""
"7860","","","","1","","image-text","150","2114426","0.0-8.0-2.44","","","{""Q0"":""The woman dries her hair.""}"
"1595","true","img/S003.jpg","89","1","y","categorize-image","152","2119533","0.0-8.0-1.45","true","89",""
"9362","","","","1","","image-text","153","2128897","0.0-8.0-2.45","","","{""Q0"":""The pirate pulls the ballerina.""}"
"2102","true","img/S103.jpg","78","1","n","categorize-image","155","2134513","0.0-8.0-1.46","true","78",""
"13838","","","","1","","image-text","156","2148353","0.0-8.0-2.46","","","{""Q0"":""The waiter tickles the doctor.""}"
"1234","true","img/F033.jpg","78","1","n","categorize-image","158","2153103","0.0-8.0-1.47","true","78",""
"10808","","","","1","","image-text","159","2163914","0.0-8.0-2.47","","","{""Q0"":""The man lights the candle.""}"
"1321","true","img/S031.jpg","89","1","y","categorize-image","161","2168752","0.0-8.0-1.48","true","89",""
"13982","","","","1","","image-text","162","2182737","0.0-8.0-2.48","","","{""Q0"":""The soldier tickles the dancer.""}"
"1158","true","img/S114.jpg","78","1","n","categorize-image","164","2187412","0.0-8.0-1.49","true","78",""
"10921","","","","1","","image-text","165","2198337","0.0-8.0-2.49","","","{""Q0"":""The waiter kicks the teapot.""}"
"1591","true","img/F001.jpg","89","1","y","categorize-image","168","2216162","0.0-10.0-1.0","true","89",""
"9651","","","","1","","image-text","169","2225816","0.0-10.0-2.0","","","{""Q0"":""The woman curls her hair.""}"
"1404","true","img/S102.jpg","78","1","n","categorize-image","171","2230732","0.0-10.0-1.1","true","78",""
"6906","","","","1","","image-text","172","2237641","0.0-10.0-2.1","","","{""Q0"":""The clown gets a kiss.""}"
"1361","true","img/S004.jpg","89","1","y","categorize-image","174","2242511","0.0-10.0-1.2","true","89",""
"11294","","","","1","","image-text","175","2253808","0.0-10.0-2.2","","","{""Q0"":""The nun gives a kiss to the ballerina.""}"
"1223","true","img/F026.jpg","78","1","n","categorize-image","177","2258542","0.0-10.0-1.3","true","78",""
"27079","","","","1","","image-text","178","2285624","0.0-10.0-2.3","","","{""Q0"":""The conductor conducts the orchestra.""}"
"1756","true","img/S092.jpg","89","1","y","categorize-image","180","2290892","0.0-10.0-1.4","true","89",""
"10353","","","","1","","image-text","181","2301248","0.0-10.0-2.4","","","{""Q0"":""The artist punches the boxer.""}"
"1719","true","img/S009.jpg","78","1","n","categorize-image","183","2306481","0.0-10.0-1.5","true","78",""
"8914","","","","1","","image-text","184","2315400","0.0-10.0-2.5","","","{""Q0"":""The woman hangs her clothes.""}"
"1489","true","img/F017.jpg","89","1","y","categorize-image","186","2320401","0.0-10.0-1.6","true","89",""
"8683","","","","1","","image-text","187","2329088","0.0-10.0-2.6","","","{""Q0"":""The boy lights a candle.""}"
"1351","true","img/S070.jpg","78","1","n","categorize-image","189","2333951","0.0-10.0-1.7","true","78",""
"11549","","","","1","","image-text","190","2345503","0.0-10.0-2.7","","","{""Q0"":""The cowboy punches the swimmer.""}"
"1204","true","img/S120.jpg","89","1","y","categorize-image","192","2350221","0.0-10.0-1.8","true","89",""
"10366","","","","1","","image-text","193","2360591","0.0-10.0-2.8","","","{""Q0"":""The girl wraps the gift.""}"
"994","true","img/F012.jpg","89","1","y","categorize-image","195","2365101","0.0-10.0-1.9","true","89",""
"11174","","","","1","","image-text","196","2376279","0.0-10.0-2.9","","","{""Q0"":""The boy falls off the ladder.""}"
"1426","true","img/S007.jpg","78","1","n","categorize-image","198","2381211","0.0-10.0-1.10","true","78",""
"9537","","","","1","","image-text","199","2390751","0.0-10.0-2.10","","","{""Q0"":""The woman pets her cat.""}"
"1159","true","img/S112.jpg","89","1","y","categorize-image","201","2395424","0.0-10.0-1.11","true","89",""
"10204","","","","1","","image-text","202","2405631","0.0-10.0-2.11","","","{""Q0"":""The boxer is pulling the box.""}"
"1176","true","img/F002.jpg","89","1","y","categorize-image","204","2410315","0.0-10.0-1.12","true","89",""
"10545","","","","1","","image-text","205","2420862","0.0-10.0-2.12","","","{""Q0"":""The boy is coughing a lot.""}"
"5513","true","img/S077.jpg","78","1","n","categorize-image","207","2429885","0.0-10.0-1.13","true","78",""
"12743","","","","1","","image-text","208","2442630","0.0-10.0-2.13","","","{""Q0"":""The baby ducks follow its mother.""}"
"2606","true","img/S081.jpg","89","1","y","categorize-image","210","2448744","0.0-10.0-1.14","true","89",""
"12859","","","","1","","image-text","211","2461607","0.0-10.0-2.14","","","{""Q0"":""The artist shoots the robber.""}"
"1642","true","img/F011.jpg","89","1","y","categorize-image","213","2466764","0.0-10.0-1.15","true","89",""
"13086","","","","1","","image-text","214","2479854","0.0-10.0-2.15","","","{""Q0"":""The woman irons the clothes,""}"
"1264","true","img/S027.jpg","89","1","y","categorize-image","216","2484633","0.0-10.0-1.16","true","89",""
"11569","","","","1","","image-text","217","2496206","0.0-10.0-2.16","","","{""Q0"":""The artist punches the ballerina.""}"
"1267","true","img/S008.jpg","78","1","n","categorize-image","219","2500983","0.0-10.0-1.17","true","78",""
"8787","","","","1","","image-text","220","2509774","0.0-10.0-2.17","","","{""Q0"":""The artist kisses the boxer.""}"
"1313","true","img/F032.jpg","78","1","n","categorize-image","222","2514604","0.0-10.0-1.18","true","78",""
"19023","","","","1","","image-text","223","2533629","0.0-10.0-2.18","","","{""Q0"":""The girl raises her hand in class.""}"
"1127","true","img/S051.jpg","78","1","n","categorize-image","225","2538264","0.0-10.0-1.19","true","78",""
"9874","","","","1","","image-text","226","2548142","0.0-10.0-2.19","","","{""Q0"":""The man fixes the chair.""}"
"1209","true","img/S122.jpg","89","1","y","categorize-image","228","2552863","0.0-10.0-1.20","true","89",""
"9786","","","","1","","image-text","229","2562654","0.0-10.0-2.20","","","{""Q0"":""The pirate pulls the panda.""}"
"1217","true","img/F015.jpg","89","1","y","categorize-image","231","2567383","0.0-10.0-1.21","true","89",""
"9924","","","","1","","image-text","232","2577309","0.0-10.0-2.21","","","{""Q0"":""The woman sneezes.""}"
"2374","true","img/S088.jpg","78","1","n","categorize-image","234","2583193","0.0-10.0-1.22","true","78",""
"12024","","","","1","","image-text","235","2595221","0.0-10.0-2.22","","","{""Q0"":""The boy drags the suitcase.""}"
"1440","true","img/S090.jpg","89","1","y","categorize-image","237","2600173","0.0-10.0-1.23","true","89",""
"9629","","","","1","","image-text","238","2609804","0.0-10.0-2.23","","","{""Q0"":""She squeezes the lemon.""}"
"1250","true","img/F028.jpg","78","1","n","categorize-image","240","2614573","0.0-10.0-1.24","true","78",""
"15020","","","","1","","image-text","241","2629597","0.0-10.0-2.24","","","{""Q0"":""The man fences competitively.""}"
"1112","true","img/S030.jpg","89","1","y","categorize-image","243","2634223","0.0-10.0-1.25","true","89",""
"9747","","","","1","","image-text","244","2643972","0.0-10.0-2.25","","","{""Q0"":""The boxer pulls the soldier.""}"
"1272","true","img/S082.jpg","78","1","n","categorize-image","246","2648762","0.0-10.0-1.26","true","78",""
"17671","","","","1","","image-text","247","2666436","0.0-10.0-2.26","","","{""Q0"":""The cowboy punches the ballerina.""}"
"2525","true","img/F016.jpg","89","1","y","categorize-image","249","2672472","0.0-10.0-1.27","true","89",""
"13312","","","","1","","image-text","250","2685787","0.0-10.0-2.27","","","{""Q0"":""The woman juggles 3 balls.""}"
"2023","true","img/S078.jpg","89","1","y","categorize-image","252","2691322","0.0-10.0-1.28","true","89",""
"9623","","","","1","","image-text","253","2700948","0.0-10.0-2.28","","","{""Q0"":""The pirate follows the ballerina.""}"
"1246","true","img/S091.jpg","78","1","n","categorize-image","255","2705702","0.0-10.0-1.29","true","78",""
"7451","","","","1","","image-text","256","2713155","0.0-10.0-2.29","","","{""Q0"":""The chef shoots the boxer.""}"
"1165","true","img/F018.jpg","89","1","y","categorize-image","258","2717831","0.0-10.0-1.30","true","89",""
"8601","","","","1","","image-text","259","2726435","0.0-10.0-2.30","","","{""Q0"":""The boy is eating.""}"
"1340","true","img/S083.jpg","89","1","y","categorize-image","261","2731292","0.0-10.0-1.31","true","89",""
"8573","","","","1","","image-text","262","2739867","0.0-10.0-2.31","","","{""Q0"":""The policeman kicks the shoe.""}"
"1815","true","img/S080.jpg","78","1","n","categorize-image","264","2745191","0.0-10.0-1.32","true","78",""
"10065","","","","1","","image-text","265","2755259","0.0-10.0-2.32","","","{""Q0"":""The cowboy punches the doctor.""}"
"1113","true","img/F006.jpg","89","1","y","categorize-image","267","2759881","0.0-10.0-1.33","true","89",""
"19199","","","","1","","image-text","268","2779084","0.0-10.0-2.33","","","{""Q0"":""The couple celebrates their friend's birthday.""}"
"1330","true","img/S079.jpg","78","1","n","categorize-image","270","2783931","0.0-10.0-1.34","true","78",""
"8844","","","","1","","image-text","271","2792779","0.0-10.0-2.34","","","{""Q0"":""The artist punches the clown.""}"
"3480","true","img/S105.jpg","89","1","y","categorize-image","273","2799771","0.0-10.0-1.35","true","89",""
"9381","","","","1","","image-text","274","2809155","0.0-10.0-2.35","","","{""Q0"":""The girls carries the box.""}"
"1261","true","img/F009.jpg","89","1","y","categorize-image","276","2813931","0.0-10.0-1.36","true","89",""
"10805","","","","1","","image-text","277","2824739","0.0-10.0-2.36","","","{""Q0"":""The man holds the drill.""}"
"1281","true","img/S075.jpg","78","1","n","categorize-image","279","2829530","0.0-10.0-1.37","true","78",""
"12406","","","","1","","image-text","280","2841938","0.0-10.0-2.37","","","{""Q0"":""He takes a scoop of ice cream.""}"
"1121","true","img/S116.jpg","89","1","y","categorize-image","282","2846570","0.0-10.0-1.38","true","89",""
"12085","","","","1","","image-text","283","2858658","0.0-10.0-2.38","","","{""Q0"":""The boxer pulls the clown.""}"
"1312","true","img/F022.jpg","78","1","n","categorize-image","285","2863480","0.0-10.0-1.39","true","78",""
"9839","","","","1","","image-text","286","2873322","0.0-10.0-2.39","","","{""Q0"":""The queen knights the man""}"
"1523","true","img/S106.jpg","89","1","y","categorize-image","288","2878361","0.0-10.0-1.40","true","89",""
"8023","","","","1","","image-text","289","2886386","0.0-10.0-2.40","","","{""Q0"":""The nun follows the priest.""}"
"1709","true","img/S108.jpg","78","1","n","categorize-image","291","2891610","0.0-10.0-1.41","true","78",""
"12364","","","","1","","image-text","292","2903978","0.0-10.0-2.41","","","{""Q0"":""The waiter kicks the robber.""}"
"1304","true","img/F019.jpg","89","1","y","categorize-image","294","2908790","0.0-10.0-1.42","true","89",""
"9296","","","","1","","image-text","295","2918090","0.0-10.0-2.42","","","{""Q0"":""The leaky faucet drips water.""}"
"1153","true","img/S071.jpg","78","1","n","categorize-image","297","2922760","0.0-10.0-1.43","true","78",""
"10326","","","","1","","image-text","298","2933089","0.0-10.0-2.43","","","{""Q0"":""The nun gives a kiss to the priest.""}"
"1769","true","img/F007.jpg","89","1","y","categorize-image","300","2938380","0.0-10.0-1.44","true","89",""
"12122","","","","1","","image-text","301","2950505","0.0-10.0-2.44","","","{""Q0"":""The doctor operates on the patient.""}"
"1095","true","img/F021.jpg","78","1","n","categorize-image","303","2955110","0.0-10.0-1.45","true","78",""
"11928","","","","1","","image-text","304","2967041","0.0-10.0-2.45","","","{""Q0"":""The man smokes a cigarette.""}"
"2490","true","img/F008.jpg","89","1","y","categorize-image","306","2973049","0.0-10.0-1.46","true","89",""
"13173","","","","1","","image-text","307","2986225","0.0-10.0-2.46","","","{""Q0"":""He knits a piece of clothing.""}"
"1325","true","img/F025.jpg","78","1","n","categorize-image","309","2991061","0.0-10.0-1.47","true","78",""
"9448","","","","1","","image-text","310","3000513","0.0-10.0-2.47","","","{""Q0"":""The dog howls at the moon.""}"
"1242","true","img/F034.jpg","78","1","n","categorize-image","312","3005271","0.0-10.0-1.48","true","78",""
"5462","","","","1","","image-text","313","3010736","0.0-10.0-2.48","","","{""Q0"":""The girl kneels.""}"
"1149","true","img/F023.jpg","78","1","n","categorize-image","315","3015402","0.0-10.0-1.49","true","78",""
"7267","","","","1","","image-text","316","3022672","0.0-10.0-2.49","","","{""Q0"":""The baby is crawling.""}"
"72637","","","","2","","survey-text","317","3095311","0.0-11.0","","","{""Q0"":""I noticed quite a few grammatical errors but they didn't impact my overall understanding."",""Q1"":"""",""Q2"":"""",""Q3"":""The experiment measures the strength of word-picture association."",""Q4"":""The instructions are clear.""}"
