"rt","correct","stimulus","key_press","phase","verif_ans","trial_type","trial_index","time_elapsed","internal_node_id","resp_iscorrect","verif_response","responses"
"3401","true","img/S072.jpg","78","1","n","categorize-image","71","1648048","0.0-8.0-1.18","true","78",""
"15451","","","","1","","image-text","72","1663503","0.0-8.0-2.18","","","{""Q0"":""the painter is kissing the balerina""}"
"3041","true","img/S004.jpg","89","1","y","categorize-image","74","1670048","0.0-8.0-1.19","true","89",""
"9594","","","","1","","image-text","75","1679646","0.0-8.0-2.19","","","{""Q0"":""the kid is lifting a bucket""}"
"2881","true","img/F034.jpg","78","1","n","categorize-image","77","1686032","0.0-8.0-1.20","true","78",""
"9179","","","","1","","image-text","78","1695214","0.0-8.0-2.20","","","{""Q0"":""the girl is kneeling""}"
"4317","true","img/S091.jpg","89","1","y","categorize-image","80","1703039","0.0-8.0-1.21","true","89",""
"8275","","","","1","","image-text","81","1711318","0.0-8.0-2.21","","","{""Q0"":""mechanic is fixing the car""}"
"3993","true","img/S103.jpg","78","1","n","categorize-image","83","1718815","0.0-8.0-1.22","true","78",""
"11866","","","","1","","image-text","84","1730685","0.0-8.0-2.22","","","{""Q0"":""scooping icecream""}"
"3443","true","img/F011.jpg","89","1","y","categorize-image","86","1737631","0.0-8.0-1.23","true","89",""
"11514","","","","1","","image-text","87","1749149","0.0-8.0-2.23","","","{""Q0"":""woman ironiong her clothes""}"
"5362","true","img/S100.jpg","89","1","y","categorize-image","89","1758015","0.0-8.0-1.24","true","89",""
"11482","","","","1","","image-text","90","1769501","0.0-8.0-2.24","","","{""Q0"":""the nun is kissing the boxer""}"
"2657","true","img/S083.jpg","89","1","y","categorize-image","92","1775663","0.0-8.0-1.25","true","89",""
"14890","","","","1","","image-text","93","1790557","0.0-8.0-2.25","","","{""Q0"":""the police kicked the clown""}"
"2594","true","img/F030.jpg","78","1","n","categorize-image","95","1796655","0.0-8.0-1.26","true","78",""
"8330","","","","1","","image-text","96","1804989","0.0-8.0-2.26","","","{""Q0"":""the little boy is skating""}"
"3682","true","img/S109.jpg","78","1","n","categorize-image","98","1812174","0.0-8.0-1.27","true","78",""
"16306","","","","1","","image-text","99","1828485","0.0-8.0-2.27","","","{""Q0"":""the bird is biting someone's hand""}"
"6569","true","img/S067.jpg","78","1","n","categorize-image","101","1838558","0.0-8.0-1.28","true","78",""
"10539","","","","1","","image-text","102","1849100","0.0-8.0-2.28","","","{""Q0"":""the kid is fixing his bike""}"
"2880","true","img/F033.jpg","78","1","n","categorize-image","104","1855486","0.0-8.0-1.29","true","78",""
"9258","","","","1","","image-text","105","1864748","0.0-8.0-2.29","","","{""Q0"":""the girl is lighting the candle""}"
"3585","true","img/S101.jpg","89","1","y","categorize-image","107","1871838","0.0-8.0-1.30","true","89",""
"15931","","","","1","","image-text","108","1887772","0.0-8.0-2.30","","","{""Q0"":""someone is carving the tree trunk""}"
"2688","true","img/S003.jpg","78","1","n","categorize-image","110","1893966","0.0-8.0-1.31","true","78",""
"12003","","","","1","","image-text","111","1905971","0.0-8.0-2.31","","","{""Q0"":""baseball player hit the ball with his bat""}"
"3771","true","img/F001.jpg","89","1","y","categorize-image","113","1913246","0.0-8.0-1.32","true","89",""
"12938","","","","1","","image-text","114","1926187","0.0-8.0-2.32","","","{""Q0"":""someone is curling the girls hair""}"
"4432","true","img/S090.jpg","89","1","y","categorize-image","116","1934126","0.0-8.0-1.33","true","89",""
"13707","","","","1","","image-text","117","1947836","0.0-8.0-2.33","","","{""Q0"":""the painter is kissing the soldier""}"
"3777","true","img/S095.jpg","78","1","n","categorize-image","119","1955116","0.0-8.0-1.34","true","78",""
"8675","","","","1","","image-text","120","1963795","0.0-8.0-2.34","","","{""Q0"":""police is kicking the boxer""}"
"3017","true","img/F035.jpg","78","1","n","categorize-image","122","1970317","0.0-8.0-1.35","true","78",""
"13730","","","","1","","image-text","123","1984051","0.0-8.0-2.35","","","{""Q0"":""the girl is fishing""}"
"2249","true","img/S105.jpg","78","1","n","categorize-image","125","1989805","0.0-8.0-1.36","true","78",""
"13898","","","","1","","image-text","126","2003707","0.0-8.0-2.36","","","{""Q0"":""the pirate is pulling the bath tub  with a rope""}"
"2882","true","img/S005.jpg","89","1","y","categorize-image","128","2010092","0.0-8.0-1.37","true","89",""
"10187","","","","1","","image-text","129","2020282","0.0-8.0-2.37","","","{""Q0"":""the baseball player caught a ball""}"
"3585","true","img/F027.jpg","78","1","n","categorize-image","131","2027372","0.0-8.0-1.38","true","78",""
"21884","","","","1","","image-text","132","2049258","0.0-8.0-2.38","","","{""Q0"":""someone is using the hammer ""}"
"2818","true","img/S032.jpg","89","1","y","categorize-image","134","2055580","0.0-8.0-1.39","true","89",""
"11010","","","","1","","image-text","135","2066594","0.0-8.0-2.39","","","{""Q0"":""police is kicking the lamp""}"
"3033","true","img/S124.jpg","78","1","n","categorize-image","137","2073132","0.0-8.0-1.40","true","78",""
"10642","","","","1","","image-text","138","2083777","0.0-8.0-2.40","","","{""Q0"":""the cowboy is punching the thief""}"
"5466","true","img/F022.jpg","78","1","n","categorize-image","140","2092748","0.0-8.0-1.41","true","78",""
"16442","","","","1","","image-text","141","2109193","0.0-8.0-2.41","","","{""Q0"":""the princess is knighting the man""}"
"3633","true","img/S028.jpg","78","1","n","categorize-image","143","2116331","0.0-8.0-1.42","true","78",""
"10747","","","","1","","image-text","144","2127082","0.0-8.0-2.42","","","{""Q0"":""waitress kicked the clown""}"
"3120","true","img/S068.jpg","78","1","n","categorize-image","146","2133707","0.0-8.0-1.43","true","78",""
"9083","","","","1","","image-text","147","2142793","0.0-8.0-2.43","","","{""Q0"":""waitress kicked a bottle""}"
"6706","true","img/F026.jpg","78","1","n","categorize-image","149","2153003","0.0-8.0-1.44","true","78",""
"8556","","","","1","","image-text","150","2161562","0.0-8.0-2.44","","","{""Q0"":""the conducter is conducting""}"
"2676","true","img/S092.jpg","89","1","y","categorize-image","152","2167754","0.0-8.0-1.45","true","89",""
"21451","","","","1","","image-text","153","2189209","0.0-8.0-2.45","","","{""Q0"":""the pirate is pulling the ballerina with a rope""}"
"5260","true","img/S088.jpg","89","1","y","categorize-image","155","2197979","0.0-8.0-1.46","true","89",""
"10683","","","","1","","image-text","156","2208664","0.0-8.0-2.46","","","{""Q0"":""waitress is tickling the doctor""}"
"3569","true","img/F005.jpg","89","1","y","categorize-image","158","2215738","0.0-8.0-1.47","true","89",""
"8139","","","","1","","image-text","159","2223881","0.0-8.0-2.47","","","{""Q0"":""the man is writing""}"
"3761","true","img/S119.jpg","89","1","y","categorize-image","161","2231146","0.0-8.0-1.48","true","89",""
"11514","","","","1","","image-text","162","2242664","0.0-8.0-2.48","","","{""Q0"":""soldier is tickling the ballerina""}"
"3713","true","img/S089.jpg","78","1","n","categorize-image","164","2249883","0.0-8.0-1.49","true","78",""
"14058","","","","1","","image-text","165","2263943","0.0-8.0-2.49","","","{""Q0"":""waitress kicked the tea pot""}"
"2977","true","img/F010.jpg","89","1","y","categorize-image","168","2272986","0.0-10.0-1.0","true","89",""
"9794","","","","1","","image-text","169","2282784","0.0-10.0-2.0","","","{""Q0"":""kid is combing his hair""}"
"1882","true","img/S112.jpg","89","1","y","categorize-image","171","2288170","0.0-10.0-1.1","true","89",""
"9466","","","","1","","image-text","172","2297639","0.0-10.0-2.1","","","{""Q0"":""painter is kissing the clown""}"
"2962","true","img/S078.jpg","78","1","n","categorize-image","174","2304106","0.0-10.0-1.2","true","78",""
"7362","","","","1","","image-text","175","2311471","0.0-10.0-2.2","","","{""Q0"":""nun is kissing ballerina""}"
"2681","true","img/F017.jpg","89","1","y","categorize-image","177","2317658","0.0-10.0-1.3","true","89",""
"15458","","","","1","","image-text","178","2333120","0.0-10.0-2.3","","","{""Q0"":""girl is lighting the candle""}"
"2984","true","img/S102.jpg","89","1","y","categorize-image","180","2339610","0.0-10.0-1.4","true","89",""
"10531","","","","1","","image-text","181","2350143","0.0-10.0-2.4","","","{""Q0"":""painter punching the boxer""}"
"2824","true","img/S116.jpg","89","1","y","categorize-image","183","2356474","0.0-10.0-1.5","true","89",""
"12971","","","","1","","image-text","184","2369447","0.0-10.0-2.5","","","{""Q0"":""someone is hanging their clothes""}"
"3250","true","img/F031.jpg","78","1","n","categorize-image","186","2376200","0.0-10.0-1.6","true","78",""
"8635","","","","1","","image-text","187","2384839","0.0-10.0-2.6","","","{""Q0"":""two people are sailing""}"
"2369","true","img/S012.jpg","78","1","n","categorize-image","189","2390713","0.0-10.0-1.7","true","78",""
"15994","","","","1","","image-text","190","2406710","0.0-10.0-2.7","","","{""Q0"":""cowboy is punching the swimmer""}"
"2385","true","img/S081.jpg","78","1","n","categorize-image","192","2412600","0.0-10.0-1.8","true","78",""
"12691","","","","1","","image-text","193","2425295","0.0-10.0-2.8","","","{""Q0"":""girl is wrapping the present""}"
"3402","true","img/F032.jpg","78","1","n","categorize-image","195","2432200","0.0-10.0-1.9","true","78",""
"8299","","","","1","","image-text","196","2440502","0.0-10.0-2.9","","","{""Q0"":""girl is raising her hand""}"
"3857","true","img/S104.jpg","89","1","y","categorize-image","198","2447863","0.0-10.0-1.10","true","89",""
"8091","","","","1","","image-text","199","2455958","0.0-10.0-2.10","","","{""Q0"":""girl is petting a cat""}"
"2977","true","img/S082.jpg","78","1","n","categorize-image","201","2462440","0.0-10.0-1.11","true","78",""
"11274","","","","1","","image-text","202","2473718","0.0-10.0-2.11","","","{""Q0"":""boxer is pulling a box with a rope""}"
"1729","true","img/F029.jpg","78","1","n","categorize-image","204","2478952","0.0-10.0-1.12","true","78",""
"5554","","","","1","","image-text","205","2484510","0.0-10.0-2.12","","","{""Q0"":""the dog is barking""}"
"4248","true","img/S108.jpg","78","1","n","categorize-image","207","2492263","0.0-10.0-1.13","true","78",""
"10442","","","","1","","image-text","208","2502710","0.0-10.0-2.13","","","{""Q0"":""the ducklins are following the duck""}"
"2079","true","img/S030.jpg","89","1","y","categorize-image","210","2508296","0.0-10.0-1.14","true","89",""
"11994","","","","1","","image-text","211","2520294","0.0-10.0-2.14","","","{""Q0"":""painter is shooting the thief""}"
"2448","true","img/F016.jpg","89","1","y","categorize-image","213","2526248","0.0-10.0-1.15","true","89",""
"8147","","","","1","","image-text","214","2534398","0.0-10.0-2.15","","","{""Q0"":""girl is juggling""}"
"2682","true","img/S075.jpg","78","1","n","categorize-image","216","2540583","0.0-10.0-1.16","true","78",""
"9627","","","","1","","image-text","217","2550213","0.0-10.0-2.16","","","{""Q0"":""painter is punching the ballerina""}"
"2112","true","img/S117.jpg","78","1","n","categorize-image","219","2555831","0.0-10.0-1.17","true","78",""
"11947","","","","1","","image-text","220","2567781","0.0-10.0-2.17","","","{""Q0"":""painter is kissing the boxer""}"
"2049","true","img/F021.jpg","78","1","n","categorize-image","222","2573335","0.0-10.0-1.18","true","78",""
"6147","","","","1","","image-text","223","2579485","0.0-10.0-2.18","","","{""Q0"":""the man is smoking""}"
"3257","true","img/S076.jpg","89","1","y","categorize-image","225","2586246","0.0-10.0-1.19","true","89",""
"7251","","","","1","","image-text","226","2593500","0.0-10.0-2.19","","","{""Q0"":""the man  is fixing the chair""}"
"2568","true","img/S071.jpg","89","1","y","categorize-image","228","2599575","0.0-10.0-1.20","true","89",""
"14137","","","","1","","image-text","229","2613717","0.0-10.0-2.20","","","{""Q0"":""the pirate is pulling a panda with a rope""}"
"4902","true","img/F025.jpg","78","1","n","categorize-image","231","2622134","0.0-10.0-1.21","true","78",""
"8155","","","","1","","image-text","232","2630292","0.0-10.0-2.21","","","{""Q0"":""the dog is howling""}"
"4785","true","img/S051.jpg","78","1","n","categorize-image","234","2638582","0.0-10.0-1.22","true","78",""
"10947","","","","1","","image-text","235","2649532","0.0-10.0-2.22","","","{""Q0"":""the boy is dragging his bag""}"
"1817","true","img/S114.jpg","78","1","n","categorize-image","237","2654854","0.0-10.0-1.23","true","78",""
"14370","","","","1","","image-text","238","2669228","0.0-10.0-2.23","","","{""Q0"":""person is squeezing the lemon""}"
"1977","true","img/F020.jpg","78","1","n","categorize-image","240","2674709","0.0-10.0-1.24","true","78",""
"12203","","","","1","","image-text","241","2686916","0.0-10.0-2.24","","","{""Q0"":""the baseball player missed the ball""}"
"4129","true","img/S079.jpg","89","1","y","categorize-image","243","2694549","0.0-10.0-1.25","true","89",""
"13028","","","","1","","image-text","244","2707580","0.0-10.0-2.25","","","{""Q0"":""the wrestler is pulling the soldier with a rope""}"
"4137","true","img/S073.jpg","89","1","y","categorize-image","246","2715221","0.0-10.0-1.26","true","89",""
"9642","","","","1","","image-text","247","2724867","0.0-10.0-2.26","","","{""Q0"":""cowboy is punching the ballerina""}"
"2274","true","img/F012.jpg","89","1","y","categorize-image","249","2730645","0.0-10.0-1.27","true","89",""
"10955","","","","1","","image-text","250","2741603","0.0-10.0-2.27","","","{""Q0"":""the boy is falling off the ladder""}"
"3040","true","img/S080.jpg","89","1","y","categorize-image","252","2748149","0.0-10.0-1.28","true","89",""
"11979","","","","1","","image-text","253","2760131","0.0-10.0-2.28","","","{""Q0"":""the pirate is following the ballerina""}"
"4032","true","img/S107.jpg","89","1","y","categorize-image","255","2767669","0.0-10.0-1.29","true","89",""
"10523","","","","1","","image-text","256","2778195","0.0-10.0-2.29","","","{""Q0"":""the chef is shooting the wrestler""}"
"2067","true","img/F002.jpg","89","1","y","categorize-image","258","2783764","0.0-10.0-1.30","true","89",""
"8787","","","","1","","image-text","259","2792555","0.0-10.0-2.30","","","{""Q0"":""the sick boy is coughing""}"
"3129","true","img/S006.jpg","78","1","n","categorize-image","261","2799188","0.0-10.0-1.31","true","78",""
"15179","","","","1","","image-text","262","2814371","0.0-10.0-2.31","","","{""Q0"":""the policeman is kicking a shoe""}"
"2561","true","img/S010.jpg","78","1","n","categorize-image","264","2820436","0.0-10.0-1.32","true","78",""
"14074","","","","1","","image-text","265","2834515","0.0-10.0-2.32","","","{""Q0"":""the cowboy is punching the doctor""}"
"1520","true","img/F015.jpg","89","1","y","categorize-image","267","2839540","0.0-10.0-1.33","true","89",""
"9562","","","","1","","image-text","268","2849105","0.0-10.0-2.33","","","{""Q0"":""the person is sneezing""}"
"1938","true","img/S008.jpg","78","1","n","categorize-image","270","2854548","0.0-10.0-1.34","true","78",""
"13490","","","","1","","image-text","271","2868042","0.0-10.0-2.34","","","{""Q0"":""the painter is punching the clown""}"
"2473","true","img/S074.jpg","89","1","y","categorize-image","273","2874019","0.0-10.0-1.35","true","89",""
"8123","","","","1","","image-text","274","2882146","0.0-10.0-2.35","","","{""Q0"":""the girl is carrying a box""}"
"1424","true","img/F018.jpg","89","1","y","categorize-image","276","2887075","0.0-10.0-1.36","true","89",""
"8243","","","","1","","image-text","277","2895321","0.0-10.0-2.36","","","{""Q0"":""the person is eating a hot dog""}"
"3146","true","img/S120.jpg","89","1","y","categorize-image","279","2901970","0.0-10.0-1.37","true","89",""
"8763","","","","1","","image-text","280","2910737","0.0-10.0-2.37","","","{""Q0"":""a person is scooping ice cream""}"
"3440","true","img/S094.jpg","78","1","n","categorize-image","282","2917684","0.0-10.0-1.38","true","78",""
"12083","","","","1","","image-text","283","2929769","0.0-10.0-2.38","","","{""Q0"":""the wrestler is pulling the clowin with a rope""}"
"4458","true","img/F013.jpg","89","1","y","categorize-image","285","2937731","0.0-10.0-1.39","true","89",""
"14963","","","","1","","image-text","286","2952697","0.0-10.0-2.39","","","{""Q0"":""the hitchhiker is waiting for a car""}"
"2825","true","img/S093.jpg","78","1","n","categorize-image","288","2959027","0.0-10.0-1.40","true","78",""
"17043","","","","1","","image-text","289","2976073","0.0-10.0-2.40","","","{""Q0"":""the nun is following the preist""}"
"2889","true","img/S029.jpg","78","1","n","categorize-image","291","2982467","0.0-10.0-1.41","true","78",""
"13723","","","","1","","image-text","292","2996192","0.0-10.0-2.41","","","{""Q0"":""the waitress is kicking the thief""}"
"2320","true","img/F014.jpg","89","1","y","categorize-image","294","3002018","0.0-10.0-1.42","true","89",""
"6602","","","","1","","image-text","295","3008624","0.0-10.0-2.42","","","{""Q0"":""the girl is jumping""}"
"3664","true","img/S106.jpg","89","1","y","categorize-image","297","3015794","0.0-10.0-1.43","true","89",""
"11843","","","","1","","image-text","298","3027640","0.0-10.0-2.43","","","{""Q0"":""the nun is kissing the priest""}"
"3000","true","img/F009.jpg","89","1","y","categorize-image","300","3034146","0.0-10.0-1.44","true","89",""
"9066","","","","1","","image-text","301","3043217","0.0-10.0-2.44","","","{""Q0"":""the person is driling""}"
"4369","true","img/F037.jpg","78","1","n","categorize-image","303","3051090","0.0-10.0-1.45","true","78",""
"8699","","","","1","","image-text","304","3059792","0.0-10.0-2.45","","","{""Q0"":""the boy is swimming""}"
"1761","true","img/F024.jpg","78","1","n","categorize-image","306","3065090","0.0-10.0-1.46","true","78",""
"12338","","","","1","","image-text","307","3077431","0.0-10.0-2.46","","","{""Q0"":""the person is making their bed""}"
"2217","true","img/F036.jpg","78","1","n","categorize-image","309","3083153","0.0-10.0-1.47","true","78",""
"9434","","","","1","","image-text","310","3092591","0.0-10.0-2.47","","","{""Q0"":""the girl is sleeping""}"
"9969","false","img/F004.jpg","78","1","y","categorize-image","312","3106065","0.0-10.0-1.48","false","78",""
"7547","","","","1","","image-text","313","3113615","0.0-10.0-2.48","","","{""Q0"":""the girl is drying her hair""}"
"2017","true","img/F028.jpg","78","1","n","categorize-image","315","3119137","0.0-10.0-1.49","true","78",""
"7619","","","","1","","image-text","316","3126758","0.0-10.0-2.49","","","{""Q0"":""the person is fencing""}"
"45389","","","","2","","survey-text","317","3172150","0.0-11.0","","","{""Q0"":""yes i did, not a lot"",""Q1"":""did not"",""Q2"":""curtsy picture"",""Q3"":""focus on sentence vs verb given"",""Q4"":""yes""}"
