"rt","correct","stimulus","key_press","phase","verif_ans","trial_type","trial_index","time_elapsed","internal_node_id","resp_iscorrect","verif_response","responses"
"8492","","","","1","","image-text","138","1497662","0.0-8.0-2.40","","","{""Q0"":""robber is punched""}"
"3245","true","img/F008.jpg","89","1","y","categorize-image","140","1504416","0.0-8.0-1.41","true","89",""
"11131","","","","1","","image-text","141","1515550","0.0-8.0-2.41","","","{""Q0"":""she knits""}"
"4106","true","img/S074.jpg","89","1","y","categorize-image","143","1523167","0.0-8.0-1.42","true","89",""
"17483","","","","1","","image-text","144","1540654","0.0-8.0-2.42","","","{""Q0"":""girl kicks old man""}"
"3901","true","img/S078.jpg","78","1","n","categorize-image","146","1548069","0.0-8.0-1.43","true","78",""
"21349","","","","1","","image-text","147","1569422","0.0-8.0-2.43","","","{""Q0"":""woman kicks the bottle""}"
"3129","true","img/F018.jpg","89","1","y","categorize-image","149","1576070","0.0-8.0-1.44","true","89",""
"7526","","","","1","","image-text","150","1583598","0.0-8.0-2.44","","","{""Q0"":""child eats""}"
"2096","true","img/S100.jpg","89","1","y","categorize-image","152","1589199","0.0-8.0-1.45","true","89",""
"16459","","","","1","","image-text","153","1605661","0.0-8.0-2.45","","","{""Q0"":""the pirate pulls the girl""}"
"2233","true","img/S051.jpg","78","1","n","categorize-image","155","1611411","0.0-8.0-1.46","true","78",""
"16600","","","","1","","image-text","156","1628014","0.0-8.0-2.46","","","{""Q0"":""maid tickles doctor""}"
"5001","true","img/F026.jpg","78","1","n","categorize-image","158","1636532","0.0-8.0-1.47","true","78",""
"12120","","","","1","","image-text","159","1648654","0.0-8.0-2.47","","","{""Q0"":""conductor conducts""}"
"6522","true","img/S089.jpg","89","1","y","categorize-image","161","1658692","0.0-8.0-1.48","true","89",""
"14663","","","","1","","image-text","162","1673357","0.0-8.0-2.48","","","{""Q0"":""soldier tickles ballerina""}"
"3388","true","img/S109.jpg","78","1","n","categorize-image","164","1680263","0.0-8.0-1.49","true","78",""
"18484","","","","1","","image-text","165","1698750","0.0-8.0-2.49","","","{""Q0"":""tea pot is kicked by the maid""}"
"5352","true","img/F037.jpg","78","1","n","categorize-image","168","1728275","0.0-10.0-1.0","true","78",""
"5798","","","","1","","image-text","169","1734078","0.0-10.0-2.0","","","{""Q0"":""boy swims""}"
"1769","true","img/S114.jpg","89","1","y","categorize-image","171","1739366","0.0-10.0-1.1","true","89",""
"11638","","","","1","","image-text","172","1751006","0.0-10.0-2.1","","","{""Q0"":""the painter kissed the boy""}"
"3350","true","img/S028.jpg","78","1","n","categorize-image","174","1757876","0.0-10.0-1.2","true","78",""
"40295","","","","1","","image-text","175","1798174","0.0-10.0-2.2","","","{""Q0"":""priest is trying to kiss the ballerina""}"
"3487","true","img/F035.jpg","78","1","n","categorize-image","177","1805175","0.0-10.0-1.3","true","78",""
"10148","","","","1","","image-text","178","1815326","0.0-10.0-2.3","","","{""Q0"":""woman is fishing""}"
"6758","true","img/S010.jpg","89","1","y","categorize-image","180","1825606","0.0-10.0-1.4","true","89",""
"15173","","","","1","","image-text","181","1840782","0.0-10.0-2.4","","","{""Q0"":""painter punched the wrestler""}"
"1837","true","img/S077.jpg","78","1","n","categorize-image","183","1846137","0.0-10.0-1.5","true","78",""
"29442","","","","1","","image-text","184","1875582","0.0-10.0-2.5","","","{""Q0"":""clothes are hanging on a clothesline""}"
"1356","true","img/F023.jpg","78","1","n","categorize-image","186","1880446","0.0-10.0-1.6","true","78",""
"6317","","","","1","","image-text","187","1886766","0.0-10.0-2.6","","","{""Q0"":""boy crawls""}"
"4248","true","img/S005.jpg","89","1","y","categorize-image","189","1894526","0.0-10.0-1.7","true","89",""
"7949","","","","1","","image-text","190","1902478","0.0-10.0-2.7","","","{""Q0"":""cowboy punchs""}"
"2167","true","img/S080.jpg","78","1","n","categorize-image","192","1908166","0.0-10.0-1.8","true","78",""
"15829","","","","1","","image-text","193","1923998","0.0-10.0-2.8","","","{""Q0"":""girl is wrapping gifts""}"
"3260","true","img/F034.jpg","78","1","n","categorize-image","195","1930768","0.0-10.0-1.9","true","78",""
"7979","","","","1","","image-text","196","1938750","0.0-10.0-2.9","","","{""Q0"":""woman is kneeling""}"
"2265","true","img/S104.jpg","89","1","y","categorize-image","198","1944529","0.0-10.0-1.10","true","89",""
"8634","","","","1","","image-text","199","1953166","0.0-10.0-2.10","","","{""Q0"":""the girl pets the dog""}"
"5248","true","img/S124.jpg","78","1","n","categorize-image","201","1961918","0.0-10.0-1.11","true","78",""
"27422","","","","1","","image-text","202","1989342","0.0-10.0-2.11","","","{""Q0"":""wrestler pulls the box""}"
"1594","true","img/F014.jpg","89","1","y","categorize-image","204","1994448","0.0-10.0-1.12","true","89",""
"8107","","","","1","","image-text","205","2002558","0.0-10.0-2.12","","","{""Q0"":""girl jumps""}"
"3479","true","img/S108.jpg","78","1","n","categorize-image","207","2009559","0.0-10.0-1.13","true","78",""
"20420","","","","1","","image-text","208","2029981","0.0-10.0-2.13","","","{""Q0"":""baby ducks follow the duck""}"
"3211","true","img/S016.jpg","89","1","y","categorize-image","210","2036709","0.0-10.0-1.14","true","89",""
"13239","","","","1","","image-text","211","2049950","0.0-10.0-2.14","","","{""Q0"":""painter shot the thief""}"
"2169","true","img/F006.jpg","89","1","y","categorize-image","213","2055638","0.0-10.0-1.15","true","89",""
"30100","","","","1","","image-text","214","2085742","0.0-10.0-2.15","","","{""Q0"":""a birthday is celebrated""}"
"3563","true","img/S102.jpg","78","1","n","categorize-image","216","2092818","0.0-10.0-1.16","true","78",""
"13496","","","","1","","image-text","217","2106318","0.0-10.0-2.16","","","{""Q0"":""painter punched the ballerina""}"
"2103","true","img/S105.jpg","89","1","y","categorize-image","219","2111938","0.0-10.0-1.17","true","89",""
"9737","","","","1","","image-text","220","2121678","0.0-10.0-2.17","","","{""Q0"":""painter kisses the boxer""}"
"2726","true","img/F024.jpg","78","1","n","categorize-image","222","2127918","0.0-10.0-1.18","true","78",""
"11565","","","","1","","image-text","223","2139486","0.0-10.0-2.18","","","{""Q0"":""the boy is making his bed""}"
"21503","true","img/S006.jpg","89","1","y","categorize-image","225","2164499","0.0-10.0-1.19","true","89",""
"10312","","","","1","","image-text","226","2174814","0.0-10.0-2.19","","","{""Q0"":""the man is fixing the chair""}"
"4605","true","img/S095.jpg","78","1","n","categorize-image","228","2182928","0.0-10.0-1.20","true","78",""
"11802","","","","1","","image-text","229","2194734","0.0-10.0-2.20","","","{""Q0"":""the pirate pulls the bear""}"
"2235","true","img/F031.jpg","78","1","n","categorize-image","231","2200479","0.0-10.0-1.21","true","78",""
"8316","","","","1","","image-text","232","2208798","0.0-10.0-2.21","","","{""Q0"":""boat sails the sea""}"
"1734","true","img/S082.jpg","78","1","n","categorize-image","234","2214049","0.0-10.0-1.22","true","78",""
"10378","","","","1","","image-text","235","2224430","0.0-10.0-2.22","","","{""Q0"":""boy drags the suitcase""}"
"2953","true","img/S068.jpg","89","1","y","categorize-image","237","2230899","0.0-10.0-1.23","true","89",""
"13095","","","","1","","image-text","238","2243998","0.0-10.0-2.23","","","{""Q0"":""fruit is sqeezed""}"
"2214","true","img/F022.jpg","78","1","n","categorize-image","240","2249728","0.0-10.0-1.24","true","78",""
"25786","","","","1","","image-text","241","2275518","0.0-10.0-2.24","","","{""Q0"":""knight threatens using his sword""}"
"2919","true","img/S004.jpg","78","1","n","categorize-image","243","2281958","0.0-10.0-1.25","true","78",""
"12677","","","","1","","image-text","244","2294638","0.0-10.0-2.25","","","{""Q0"":""wrestler pulls the soldier""}"
"1990","true","img/S071.jpg","89","1","y","categorize-image","246","2300149","0.0-10.0-1.26","true","89",""
"15078","","","","1","","image-text","247","2315230","0.0-10.0-2.26","","","{""Q0"":""cowboy punched the ballerina""}"
"3686","true","img/F025.jpg","78","1","n","categorize-image","249","2322430","0.0-10.0-1.27","true","78",""
"10285","","","","1","","image-text","250","2332718","0.0-10.0-2.27","","","{""Q0"":""dog howls""}"
"7376","true","img/S081.jpg","78","1","n","categorize-image","252","2343600","0.0-10.0-1.28","true","78",""
"15243","","","","1","","image-text","253","2358846","0.0-10.0-2.28","","","{""Q0"":""pirate follows the ballerina""}"
"8525","true","img/S067.jpg","89","1","y","categorize-image","255","2370880","0.0-10.0-1.29","true","89",""
"14730","","","","1","","image-text","256","2385614","0.0-10.0-2.29","","","{""Q0"":""chef shot the boxer""}"
"4029","true","img/F036.jpg","78","1","n","categorize-image","258","2393160","0.0-10.0-1.30","true","78",""
"4628","","","","1","","image-text","259","2397791","0.0-10.0-2.30","","","{""Q0"":""girl sleeps""}"
"3543","true","img/S120.jpg","78","1","n","categorize-image","261","2404850","0.0-10.0-1.31","true","78",""
"9626","","","","1","","image-text","262","2414478","0.0-10.0-2.31","","","{""Q0"":""soldier kicks the shoe""}"
"7549","false","img/S075.jpg","78","1","y","categorize-image","264","2425540","0.0-10.0-1.32","false","78",""
"17207","","","","1","","image-text","265","2442750","0.0-10.0-2.32","","","{""Q0"":""cowboy punched the doctor""}"
"7702","false","img/F004.jpg","78","1","y","categorize-image","267","2453970","0.0-10.0-1.33","false","78",""
"22521","","","","1","","image-text","268","2476494","0.0-10.0-2.33","","","{""Q0"":""the girl dries her hair""}"
"6938","true","img/S112.jpg","89","1","y","categorize-image","270","2486950","0.0-10.0-1.34","true","89",""
"10134","","","","1","","image-text","271","2497086","0.0-10.0-2.34","","","{""Q0"":""painter punched the clown""}"
"1837","true","img/S101.jpg","89","1","y","categorize-image","273","2502440","0.0-10.0-1.35","true","89",""
"11507","","","","1","","image-text","274","2513950","0.0-10.0-2.35","","","{""Q0"":""the woman is carrying the box""}"
"1532","true","img/F021.jpg","78","1","n","categorize-image","276","2519002","0.0-10.0-1.36","true","78",""
"9906","","","","1","","image-text","277","2528910","0.0-10.0-2.36","","","{""Q0"":""man is smoking""}"
"4784","true","img/S117.jpg","78","1","n","categorize-image","279","2537203","0.0-10.0-1.37","true","78",""
"10248","","","","1","","image-text","280","2547453","0.0-10.0-2.37","","","{""Q0"":""ice cream is scooped""}"
"17417","true","img/S031.jpg","78","1","n","categorize-image","282","2568383","0.0-10.0-1.38","true","78",""
"9628","","","","1","","image-text","283","2578014","0.0-10.0-2.38","","","{""Q0"":""boxer pulls the clown""}"
"3401","true","img/F009.jpg","89","1","y","categorize-image","285","2584932","0.0-10.0-1.39","true","89",""
"7094","","","","1","","image-text","286","2592030","0.0-10.0-2.39","","","{""Q0"":""man drills""}"
"12764","true","img/S125.jpg","78","1","n","categorize-image","288","2608312","0.0-10.0-1.40","true","78",""
"20131","","","","1","","image-text","289","2628446","0.0-10.0-2.40","","","{""Q0"":""priest follows another priest""}"
"6875","true","img/S088.jpg","78","1","n","categorize-image","291","2638832","0.0-10.0-1.41","true","78",""
"32202","","","","1","","image-text","292","2671038","0.0-10.0-2.41","","","{""Q0"":""maid kicks the thief""}"
"2443","true","img/F030.jpg","78","1","n","categorize-image","294","2676993","0.0-10.0-1.42","true","78",""
"7739","","","","1","","image-text","295","2684734","0.0-10.0-2.42","","","{""Q0"":""boy skates""}"
"12729","true","img/S119.jpg","89","1","y","categorize-image","297","2700983","0.0-10.0-1.43","true","89",""
"19684","","","","1","","image-text","298","2720670","0.0-10.0-2.43","","","{""Q0"":""priest is trying to kiss another priest""}"
"1599","true","img/F027.jpg","78","1","n","categorize-image","300","2725782","0.0-10.0-1.44","true","78",""
"5331","","","","1","","image-text","301","2731118","0.0-10.0-2.44","","","{""Q0"":""nail is hammered""}"
"1677","true","img/F020.jpg","78","1","n","categorize-image","303","2736302","0.0-10.0-1.45","true","78",""
"9837","","","","1","","image-text","304","2746142","0.0-10.0-2.45","","","{""Q0"":""the player missed the ball""}"
"3031","true","img/F028.jpg","78","1","n","categorize-image","306","2752693","0.0-10.0-1.46","true","78",""
"8023","","","","1","","image-text","307","2760718","0.0-10.0-2.46","","","{""Q0"":""the boy fenced""}"
"3807","false","img/F001.jpg","78","1","y","categorize-image","309","2768032","0.0-10.0-1.47","false","78",""
"14331","","","","1","","image-text","310","2782366","0.0-10.0-2.47","","","{""Q0"":""the girl curls her hair""}"
"3787","true","img/F032.jpg","78","1","n","categorize-image","312","2789663","0.0-10.0-1.48","true","78",""
"6989","","","","1","","image-text","313","2796654","0.0-10.0-2.48","","","{""Q0"":""the girl raised her hand""}"
"2185","true","img/F010.jpg","89","1","y","categorize-image","315","2802352","0.0-10.0-1.49","true","89",""
"7546","","","","1","","image-text","316","2809902","0.0-10.0-2.49","","","{""Q0"":""the boy combs his hair""}"
"82738","","","","2","","survey-text","317","2892644","0.0-11.0","","","{""Q0"":""yes. fairly little effect on understanding"",""Q1"":"""",""Q2"":"""",""Q3"":""boredom and task accuracy"",""Q4"":""""}"
