rt,stimulus,phase,resp_iscorrect,verif_rt,responses,descr_rt,prime_image_ID,prime_type,prime_verb,sentence,targ_verb,verif_ans
3040,img/S080.jpg,1,True,3040.0,"{""Q0"":""the pirate is following the ballerina""}",11979.0,S080.jpg,PI,Scold,The doctor is being scold by the professor,Follow,y
4032,img/S107.jpg,1,True,4032.0,"{""Q0"":""the chef is shooting the wrestler""}",10523.0,S107.jpg,AI,Touch,The maid is touch the computer,Shoot,y
2067,img/F002.jpg,1,True,2067.0,"{""Q0"":""the sick boy is coughing""}",8787.0,F002.jpg,,beg,The man is beg for money on the street.,cough,y
3129,img/S006.jpg,1,True,3129.0,"{""Q0"":""the policeman is kicking a shoe""}",15179.0,S006.jpg,AC,Chase,The policeman is chasing the swimmer.,Kick,n
2561,img/S010.jpg,1,True,2561.0,"{""Q0"":""the cowboy is punching the doctor""}",14074.0,S010.jpg,PC,Chase,The priest is being chased by the policeman,Punch,n
1520,img/F015.jpg,1,True,1520.0,"{""Q0"":""the person is sneezing""}",9562.0,F015.jpg,,brush,The boy is brushing his teeth.,sneeze,y
1938,img/S008.jpg,1,True,1938.0,"{""Q0"":""the painter is punching the clown""}",13490.0,S008.jpg,AI,Chase,The worker is push the cart,Punch,n
2473,img/S074.jpg,1,True,2473.0,"{""Q0"":""the girl is carrying a box""}",8123.0,S074.jpg,AC,Push,The worker is pushing the cart.,Carry,y
1424,img/F018.jpg,1,True,1424.0,"{""Q0"":""the person is eating a hot dog""}",8243.0,F018.jpg,,salute,The soldier is saluting.,eat,y
3146,img/S120.jpg,1,True,3146.0,"{""Q0"":""a person is scooping ice cream""}",8763.0,S120.jpg,PC,Throw,The snowball is being thrown by the boy.,Scoop,y
3440,img/S094.jpg,1,True,3440.0,"{""Q0"":""the wrestler is pulling the clowin with a rope""}",12083.0,S094.jpg,PI,Slap,the wrestler is being slap by the policeman,Pull,n
4458,img/F013.jpg,1,True,4458.0,"{""Q0"":""the hitchhiker is waiting for a car""}",14963.0,F013.jpg,,balanace,The acrobat is balancing on the rope.,hitchhike,y
2825,img/S093.jpg,1,True,2825.0,"{""Q0"":""the nun is following the preist""}",17043.0,S093.jpg,PI,Slap,The chain is being hold by the maid,Follow,n
2889,img/S029.jpg,1,True,2889.0,"{""Q0"":""the waitress is kicking the thief""}",13723.0,S029.jpg,AC,Hold,The maid is touching the snake.,Kick,n
2320,img/F014.jpg,1,True,2320.0,"{""Q0"":""the girl is jumping""}",6602.0,F014.jpg,,row,The boy is rowing his boat. ,jump,y
3664,img/S106.jpg,1,True,3664.0,"{""Q0"":""the nun is kissing the priest""}",11843.0,S106.jpg,PC,Touch,The snake is being touched by the maid,Kiss,y
3000,img/F009.jpg,1,True,3000.0,"{""Q0"":""the person is driling""}",9066.0,F009.jpg,,parachute,The man is parachute to the ground.,drill,y
4369,img/F037.jpg,1,True,4369.0,"{""Q0"":""the boy is swimming""}",8699.0,F037.jpg,,mine,The girl is singing a song.,swim,n
1761,img/F024.jpg,1,True,1761.0,"{""Q0"":""the person is making their bed""}",12338.0,F024.jpg,,box,The man is ski down the mountain.,make,n
2217,img/F036.jpg,1,True,2217.0,"{""Q0"":""the girl is sleeping""}",9434.0,F036.jpg,,mop,The cheerleaders are cheering for the team.,sleep,n
9969,img/F004.jpg,1,False,9969.0,"{""Q0"":""the girl is drying her hair""}",7547.0,F004.jpg,,clap,The person is clap after cleaning.,dry,y
2017,img/F028.jpg,1,True,2017.0,"{""Q0"":""the person is fencing""}",7619.0,F028.jpg,,sing,The workers are mine.,fence,n
