rt,stimulus,phase,resp_iscorrect,verif_rt,responses,descr_rt,prime_image_ID,prime_type,prime_verb,sentence,targ_verb,verif_ans
1738,img/F036.jpg,1,True,1738.0,"{""Q0"":""The girl sleeps in her bed.""}",13835.0,F036.jpg,,mop,The cheerleaders are cheering for the team.,sleep,n
2440,img/S106.jpg,1,True,2440.0,"{""Q0"":""The man wants to kiss the girl. ""}",18262.0,S106.jpg,AI,Touch,The maid is touch the snake,Kiss,y
2237,img/S125.jpg,1,True,2237.0,"{""Q0"":""The boy is lifting the bucket. ""}",14995.0,S125.jpg,AC,Pay,The cowboy is pushing the swimmer.,Lift,n
1625,img/F031.jpg,1,True,1625.0,"{""Q0"":""The boat is sailing away.""}",14585.0,F031.jpg,,camp,The two men are golfing.,sail,n
3873,img/S070.jpg,1,True,3873.0,"{""Q0"":""The man is fixing the car.""}",13814.0,S070.jpg,PC,Push,The man is being tripped by the other man.,Fix,n
2177,img/S108.jpg,1,True,2177.0,"{""Q0"":""The ice cream is being scooped.""}",16042.0,S108.jpg,PI,Trip,The man is being trip by the other man.,Scoop,y
2239,img/F023.jpg,1,True,2239.0,"{""Q0"":""The baby has learned to crawl.""}",17074.0,F023.jpg,,cook,The two girls are whisper.,crawl,n
1985,img/S104.jpg,1,True,1985.0,"{""Q0"":""The woman is kissing the man. ""}",10905.0,S104.jpg,AI,Touch,the cowboy is slap the soldier,Kiss,n
1888,img/S094.jpg,1,True,1888.0,"{""Q0"":""The police has kicked the clown.""}",18235.0,S094.jpg,PC,Slap,The cane is being held by the maid,Kick,n
2313,img/F003.jpg,1,True,2313.0,"{""Q0"":""The child is hiding behind the couch.""}",14510.0,F003.jpg,,bow,The gentleman is bow to the crowd.,hide,y
1733,img/S028.jpg,1,True,1733.0,"{""Q0"":""The bird was known to bite.""}",15711.0,S028.jpg,PI,Hold,The cane is being hold by the maid,Bite,y
2789,img/S029.jpg,1,True,2789.0,"{""Q0"":""The kid is fixing his bike.""}",15308.0,S029.jpg,AC,Hold,The maid is holding the chain.,Fix,y
2898,img/F002.jpg,1,True,2898.0,"{""Q0"":""The woman is coughing. ""}",11427.0,F002.jpg,,beg,The man is beg for money on the street.,cough,y
2192,img/S105.jpg,1,True,2192.0,"{""Q0"":""The wood is being carved.""}",15471.0,S105.jpg,PI,Touch,the bicycle is being touch by the sailor,Carve,y
2133,img/S005.jpg,1,True,2133.0,"{""Q0"":""The man hit the ball with the bat. ""}",13519.0,S005.jpg,AC,Chase,The pirate is chasing the swimmer.,Hit,y
1760,img/F027.jpg,1,True,1760.0,"{""Q0"":""The nail is being hammered in. ""}",19293.0,F027.jpg,,cheer,The woman is mop the floor.,hammer,n
3926,img/S075.jpg,1,True,3926.0,"{""Q0"":""The two were kissing. ""}",13890.0,S075.jpg,PC,Scold,the priest is being slapped by the policeman,Kiss,n
3733,img/S091.jpg,1,True,3733.0,"{""Q0"":""The police kicked the boxer. ""}",12398.0,S091.jpg,AI,Slap,The professor is scold the wrestler,Kick,n
1907,img/F006.jpg,1,True,1907.0,"{""Q0"":""The woman is celebrating her birthday. ""}",26867.0,F006.jpg,,play,The girl is play the piano.,celebrate,y
2752,img/S079.jpg,1,True,2752.0,"{""Q0"":""The pirate is pulling the bathtub.""}",11560.0,S079.jpg,PI,Scold,the sailor is being chase by the nun,Pull,n
2490,img/S003.jpg,1,True,2490.0,"{""Q0"":""The player made a great catch. ""}",20036.0,S003.jpg,PC,chase,The sailor is being chased by the nun.,Catch,y
1826,img/F015.jpg,1,True,1826.0,"{""Q0"":""The lady is sneezing. ""}",11578.0,F015.jpg,,brush,The boy is brushing his teeth.,sneeze,y
2043,img/S007.jpg,1,True,2043.0,"{""Q0"":""The police is kicking a lamp.""}",17399.0,S007.jpg,AI,Chase,The professor is scold the sailor,Kick,n
3001,img/S082.jpg,1,True,3001.0,"{""Q0"":""The cowboy has punched the man. ""}",24190.0,S082.jpg,AC,Scold,The professor is scolding the sailor.,Punch,y
3748,img/F009.jpg,1,True,3748.0,"{""Q0"":""The man is drilling. ""}",23074.0,F009.jpg,,parachute,The man is parachute to the ground.,drill,y
1776,img/S073.jpg,1,True,1776.0,"{""Q0"":""The lady had kicked the clown.""}",13482.0,S073.jpg,AI,Push,The man is push the car,Kick,y
1807,img/S089.jpg,1,True,1807.0,"{""Q0"":""The lady is kicking the bottle. ""}",14210.0,S089.jpg,PI,Slap,the soldier is being slap by the cowboy,Kick,y
1718,img/F029.jpg,1,True,1718.0,"{""Q0"":""The dog is barking. ""}",7306.0,F029.jpg,,shock,The girl is crying. ,bark,n
2115,img/S067.jpg,1,True,2115.0,"{""Q0"":""The man is trying to pull the lady. ""}",19456.0,S067.jpg,PC,Push,The computer is being touched by the maid,Pull,n
6571,img/S107.jpg,1,True,6571.0,"{""Q0"":""The lady is tickling the doctor. ""}",12844.0,S107.jpg,AC,Touch,The sailor is touching the clown.,Tickle,n
2200,img/F025.jpg,1,True,2200.0,"{""Q0"":""The dog is howling at the moon. ""}",12139.0,F025.jpg,,make,The person buckle their shoes.,howl,n
2404,img/S101.jpg,1,True,2404.0,"{""Q0"":""The man is tickling the lady. ""}",13344.0,S101.jpg,AI,Touch,the sailor is touch the clown,Tickle,y
3175,img/S013.jpg,1,True,3175.0,"{""Q0"":""The lady is kick the kettle.""}",12778.0,S013.jpg,AC,Clean,The policeman is slapping the wrestler.,Kick,n
7209,img/F020.jpg,1,True,7209.0,"{""Q0"":""The man missed the ball.""}",10435.0,F020.jpg,,cry,The boy shock himself.,miss,n
1986,img/S093.jpg,1,True,1986.0,"{""Q0"":""The man is kissing the clown. ""}",12626.0,S093.jpg,PC,Slap,the wrestler is being slapped by the policeman,Kiss,y
2618,img/S051.jpg,1,True,2618.0,"{""Q0"":""The nun is trying to kiss the lady. ""}",14074.0,S051.jpg,PI,Press,The girl is being give a present from the man.,Kiss,n
3256,img/F037.jpg,1,True,3256.0,"{""Q0"":""The boy is swimming. ""}",11059.0,F037.jpg,,mine,The girl is singing a song.,swim,n
3443,img/S122.jpg,1,True,3443.0,"{""Q0"":""The artist is punching the boxer. ""}",11663.0,S122.jpg,PC,Give,The girl is being given a present from the man.,Punch,y
4613,img/S071.jpg,1,True,4613.0,"{""Q0"":""The clothes are being hang to dry. ""}",13016.0,S071.jpg,PI,Push,the wheelchair is being push by the cowboy,Hang,y
2721,img/F022.jpg,1,True,2721.0,"{""Q0"":""The man is being knighted. ""}",14485.0,F022.jpg,,golf,The boy is camp in the forest.,knight,n
1697,img/S119.jpg,1,True,1697.0,"{""Q0"":""The cowboy is punching the swimmer. ""}",17434.0,S119.jpg,AC,Tear,The dog is chewing the shoe.,Punch,n
1432,img/S012.jpg,1,True,1432.0,"{""Q0"":""The girl is wrapping the gift. ""}",10030.0,S012.jpg,AI,Chew,The nurse is chase the thief,Wrap,n
2083,img/F011.jpg,1,True,2083.0,"{""Q0"":""The man is ironing. ""}",8127.0,F011.jpg,,snow,It is snowing right now.,iron,y
1913,img/S009.jpg,1,True,1913.0,"{""Q0"":""The woman is petting the cat. ""}",19096.0,S009.jpg,AC,Chase,The professor is scolding the doctor.,Pet,n
1665,img/S080.jpg,1,True,1665.0,"{""Q0"":""The boxer is pulling the box. ""}",12794.0,S080.jpg,PI,Scold,The snowmall is being throw by the boy.,Pull,n
1919,img/F021.jpg,1,True,1919.0,"{""Q0"":""The man is smoking a cigeratte. ""}",16420.0,F021.jpg,,cry,The girl is smile at the camera.,smoke,n
2128,img/S120.jpg,1,True,2128.0,"{""Q0"":""The baby ducks follow the mother duck. ""}",16384.0,S120.jpg,PC,Throw,The snowball is being thrown by the boy.,Follow,y
2888,img/S077.jpg,1,True,2888.0,"{""Q0"":""The artist is shooting the robber.""}",13601.0,S077.jpg,AI,Scold,The professor is scold the soldier,Shoot,y
2413,img/F034.jpg,1,True,2413.0,"{""Q0"":""The woman is kneeling. ""}",9880.0,F034.jpg,,buckle,The woman is making the bed.,kneel,n
1708,img/S031.jpg,1,True,1708.0,"{""Q0"":""The artist is punching the lady. ""}",11475.0,S031.jpg,PC,Hold,The doctor is being chased by the nurse,Punch,n
1593,img/S006.jpg,1,True,1593.0,"{""Q0"":""The artist is kissing the boxer. ""}",18720.0,S006.jpg,AC,Chase,The man is raking the leaves.,Kiss,n
1555,img/F014.jpg,1,True,1555.0,"{""Q0"":""The girl is jumping. ""}",8490.0,F014.jpg,,row,The boy is rowing his boat. ,jump,y
1453,img/S116.jpg,1,True,1453.0,"{""Q0"":""The man is fixing the chair. ""}",11780.0,S116.jpg,AI,Rake,The man is rake the leaves.,Fix,y
1756,img/S068.jpg,1,True,1756.0,"{""Q0"":""The pirate is pulling the panda. ""}",9116.0,S068.jpg,PI,Push,the ballerina is being push by the cowboy,Pull,y
2880,img/F008.jpg,1,True,2880.0,"{""Q0"":""The person is knit. ""}",11525.0,F008.jpg,,curtsy,The girl is curtsy.,knit,y
1905,img/S032.jpg,1,True,1905.0,"{""Q0"":""The boy is dragging the bag. ""}",12818.0,S032.jpg,PI,Hold,The teapot is hold by the sailor,Drag,y
4114,img/S010.jpg,1,True,4114.0,"{""Q0"":""The lemon is being squeezed.""}",14430.0,S010.jpg,AI,Chase,The policeman is chase the swimmer,Squeeze,y
2068,img/F026.jpg,1,True,2068.0,"{""Q0"":""The man is conducting. ""}",10648.0,F026.jpg,,laugh,The grandmother swat at the fly.,conduct,n
1743,img/S095.jpg,1,True,1743.0,"{""Q0"":""The boxer is pulling the man. ""}",12855.0,S095.jpg,PC,Slap,The gun is being held by the soldier,Pull,n
1519,img/S030.jpg,1,True,1519.0,"{""Q0"":""The cowboy is punching the woman. ""}",20963.0,S030.jpg,AC,Hold,The policeman is chasing the thief.,Punch,n
2213,img/F024.jpg,1,True,2213.0,"{""Q0"":""The man is making his bed, ""}",10237.0,F024.jpg,,box,The man is ski down the mountain.,make,n
2691,img/S004.jpg,1,True,2691.0,"{""Q0"":""The pirate is following the woman. ""}",14574.0,S004.jpg,AC,Chase,The policeman is slapping the clown.,Follow,n
2599,img/S090.jpg,1,True,2599.0,"{""Q0"":""The chef is shooting the boxer.""}",17970.0,S090.jpg,PI,Slap,The wrestler is scold by the soldier,Shoot,n
2507,img/F012.jpg,1,True,2507.0,"{""Q0"":""The boy is falling.""}",9659.0,F012.jpg,,bounce,The boy is bouncing the basketball.,fall,y
3740,img/S076.jpg,1,True,3740.0,"{""Q0"":""The police is kicking the shoe. ""}",7779.0,S076.jpg,PC,Scold,The wrestler is being scolded by the soldier,Kick,y
2364,img/S100.jpg,1,True,2364.0,"{""Q0"":""The cowboy is punching the doctor.""}",13863.0,S100.jpg,AI,Touch,the sailor is touch the swimmer,Punch,y
2080,img/F033.jpg,1,True,2080.0,"{""Q0"":""The boy is lighting the candle. ""}",12756.0,F033.jpg,,ski,The man is boxing.,light,n
2081,img/S109.jpg,1,True,2081.0,"{""Q0"":""The artist is punching the clown. ""}",12117.0,S109.jpg,PC,Water,The plant is being watered by the woman.,Punch,y
1673,img/S069.jpg,1,True,1673.0,"{""Q0"":""The woman is carrying the box. ""}",9239.0,S069.jpg,AC,Push,The chef is pushing the clown.,Carry,y
1547,img/F018.jpg,1,True,1547.0,"{""Q0"":""The boy is eating, ""}",6435.0,F018.jpg,,salute,The soldier is saluting.,eat,y
1881,img/S102.jpg,1,True,1881.0,"{""Q0"":""The ice cream is being scooped. ""}",12381.0,S102.jpg,AI,Touch,The policeman is chase the priest,Scoop,n
1540,img/S008.jpg,1,True,1540.0,"{""Q0"":""The boxer is pulling the clown. ""}",12926.0,S008.jpg,PI,Chase,The bus is being push by the chef,Pull,n
1769,img/F007.jpg,1,True,1769.0,"{""Q0"":""The doctor is operating on the patient. ""}",11570.0,F007.jpg,,bounce,The boy is bounce the basketball.,operate,y
2541,img/S072.jpg,1,True,2541.0,"{""Q0"":""The nun is following the man. ""}",16829.0,S072.jpg,PI,Push,The bus is being push by the chef,Follow,y
2067,img/S016.jpg,1,True,2067.0,"{""Q0"":""The woman is kicking the robber. ""}",10626.0,S016.jpg,PC,Erase,The letter is being sent by the man.,Kick,n
1232,img/F035.jpg,1,True,1232.0,"{""Q0"":""The woman is fishing. ""}",6445.0,F035.jpg,,swat,The family is laughing together. ,fish,n
1193,img/S124.jpg,1,True,1193.0,"{""Q0"":""The woman is trying to kiss the man. ""}",11542.0,S124.jpg,AI,Send,The person is cut the apple.,Kiss,n
6222,img/F004.jpg,1,True,6222.0,"{""Q0"":""The woman is drying her hair. ""}",8966.0,F004.jpg,,clap,The person is clap after cleaning.,dry,y
3816,img/F019.jpg,1,True,3816.0,"{""Q0"":""The faucet is dripping. ""}",9204.0,F019.jpg,,dip,The person is dipping the chip in sauce.,drip,y
1959,img/F010.jpg,1,True,1959.0,"{""Q0"":""The boy is combing his hair. ""}",10723.0,F010.jpg,,hatch,The chick just hatch.,comb,y
1359,img/F028.jpg,1,True,1359.0,"{""Q0"":""The person is fencing. ""}",10403.0,F028.jpg,,sing,The workers are mine.,fence,n
3663,img/F013.jpg,1,True,3663.0,"{""Q0"":""The man is hitchhiking. ""}",12375.0,F013.jpg,,balanace,The acrobat is balancing on the rope.,hitchhike,y
1457,img/F030.jpg,1,True,1457.0,"{""Q0"":""The boy is skating.""}",6851.0,F030.jpg,,smile,The little boy is crying.,skate,n
