rt,stimulus,phase,resp_iscorrect,verif_rt,responses,descr_rt,prime_type,sentence,targ_verb,prime_verb,prime_image_ID,verif_ans
2558,img/S032.jpg,1,True,2558.0,"{""Q0"":""THE PAINTER KISSES THE WRESTLER""}",11451.0,AI,The sailor is hold the teapot,Kiss,Hold,S032.jpg,y
1617,img/S116.jpg,1,True,1617.0,"{""Q0"":""THE MAN FIXES THE CHAIR""}",9434.0,AC,The policeman is slapping the clown.,Fix,Rake,S116.jpg,n
1857,img/S090.jpg,1,True,1857.0,"{""Q0"":""THE PIRATE PULLS THE PANDA""}",11267.0,PC,the ballerina is being pushed by the cowboy,Pull,Slap,S090.jpg,n
7089,img/S068.jpg,1,True,7089.0,"{""Q0"":""THE BOY DRAGS THE SUITCASE""}",11322.0,AC,The sailor is touching the swimmer.,Drag,Push,S068.jpg,n
1558,img/S100.jpg,1,True,1558.0,"{""Q0"":""LEMON IS SQUEEZED BY A PERSON""}",17586.0,PI,the professor is being slap by the cowboy,Squeeze,Touch,S100.jpg,n
2486,img/S088.jpg,1,True,2486.0,"{""Q0"":""THE WRESTLER PULLS THE SOLDIER""}",10034.0,PC,the professor is being slapped by the cowboy,Pull,Slap,S088.jpg,y
2825,img/S109.jpg,1,True,2825.0,"{""Q0"":""THE COWBOY PUNCHES THE BALLERINA""}",11104.0,AI,The woman is water the plant.,Punch,Water,S109.jpg,y
2026,img/S106.jpg,1,True,2026.0,"{""Q0"":""THE PIRATE FOLLOWS THE BALLERINA""}",9442.0,AC,The dog is chasing the cat.,Follow,Touch,S106.jpg,n
1894,img/S011.jpg,1,True,1894.0,"{""Q0"":""THE CHEF SHOOTS THE WRESTLER""}",12904.0,PC,The computer is being touched by the maid,Shoot,Chase,S011.jpg,n
1612,img/S107.jpg,1,True,1612.0,"{""Q0"":""THE POLICEMAN KICKS THE SHOE""}",10830.0,PI,The computer is being touch by the maid,Kick,Touch,S107.jpg,y
4197,img/S081.jpg,1,True,4197.0,"{""Q0"":""THE COWBOY PUNCHES THE DOCTOR""}",10922.0,AI,The policeman is scold the priest.,Punch,Scold,S081.jpg,y
4992,img/S069.jpg,1,True,4992.0,"{""Q0"":""THE PAINTER PUNCHES THE CLOWN""}",13038.0,AC,The chef is pushing the clown.,Punch,Push,S069.jpg,y
3105,img/S073.jpg,1,True,3105.0,"{""Q0"":""THE WOMAN CARRIES THE BOX""}",11947.0,PI,the soldier is being slap by the cowboy,Carry,Push,S073.jpg,n
8362,img/S094.jpg,1,False,8362.0,"{""Q0"":""A PERSON TAKES A SCOOP OF ICECREAM""}",17662.0,PC,the soldier is being slapped by the cowboy,Scoop,Slap,S094.jpg,y
3526,img/S119.jpg,1,True,3526.0,"{""Q0"":""THE WRESTLER PULLS THE CLOWN""}",13587.0,AI,The maid is touch the doctor,Pull,Tear,S119.jpg,n
2720,img/S103.jpg,1,True,2720.0,"{""Q0"":""THE NUN FOLLOWS THE PRIEST""}",13758.0,PC,The doctor is being touched by the maid,Follow,Touch,S103.jpg,y
1875,img/S104.jpg,1,True,1875.0,"{""Q0"":""THE MAID KICKS THE THIEF""}",9296.0,PI,the television is being touch by the sailor,Kick,Touch,S104.jpg,y
1662,img/S009.jpg,1,True,1662.0,"{""Q0"":""THE NUN KISSES THE PRIEST""}",8734.0,AI,The chef is push the priest,Kiss,Chase,S009.jpg,n
