"rt","correct","stimulus","key_press","phase","verif_ans","trial_type","trial_index","time_elapsed","internal_node_id","resp_iscorrect","verif_response","responses"
"2680","true","img/P05.jpg","89","1","y","categorize-image-asp","78","1406420","0.0-10.0-0.19","true","89",""
"16466","","","","1","","image-text","79","1422890","0.0-10.0-1.19","","","{""Q0"":""The burglar is chased by a pirate. ""}"
"2367","true","img/P35.jpg","78","1","n","categorize-image-asp","81","1436950","0.0-10.0-0.20","true","78",""
"12857","","","","1","","image-text","82","1449810","0.0-10.0-1.20","","","{""Q0"":""The soldier is kissed by the artist. ""}"
"2549","true","img/P21.jpg","89","1","y","categorize-image-asp","84","1466100","0.0-10.0-0.21","true","89",""
"15907","","","","1","","image-text","85","1482009","0.0-10.0-1.21","","","{""Q0"":""The cowboy punched the doctor. ""}"
"4743","true","img/P22.jpg","89","1","y","categorize-image-asp","87","1496890","0.0-10.0-0.22","true","89",""
"12868","","","","1","","image-text","88","1509761","0.0-10.0-1.22","","","{""Q0"":""The sailor is touching the swimmer. ""}"
"3468","true","img/P13.jpg","89","1","y","categorize-image-asp","90","1526499","0.0-10.0-0.23","true","89",""
"11819","","","","1","","image-text","91","1538321","0.0-10.0-1.23","","","{""Q0"":""The nun is following the soldier. ""}"
"3765","true","img/P38.jpg","89","1","y","categorize-image-asp","93","1555319","0.0-10.0-0.24","true","89",""
"8984","","","","1","","image-text","94","1564305","0.0-10.0-1.24","","","{""Q0"":""The pirate is pulling the dancer. ""}"
"5967","true","img/P08.jpg","78","1","n","categorize-image-asp","96","1585509","0.0-10.0-0.25","true","78",""
"13377","","","","1","","image-text","97","1598888","0.0-10.0-1.25","","","{""Q0"":""The housekeeper kicked the burglar. ""}"
"2084","true","img/P09.jpg","89","1","y","categorize-image-asp","99","1611639","0.0-10.0-0.26","true","89",""
"9838","","","","1","","image-text","100","1621480","0.0-10.0-1.26","","","{""Q0"":""The pirate is following the sailor. ""}"
"2633","true","img/P48.jpg","78","1","n","categorize-image-asp","102","1636889","0.0-10.0-0.27","true","78",""
"13662","","","","1","","image-text","103","1650552","0.0-10.0-1.27","","","{""Q0"":""The monk is tickled by the housekeeper. ""}"
"2221","true","img/P11.jpg","78","1","n","categorize-image-asp","105","1663338","0.0-10.0-0.28","true","78",""
"11642","","","","1","","image-text","106","1674983","0.0-10.0-1.28","","","{""Q0"":""The pirate follows the doctor.""}"
"2602","true","img/P32.jpg","78","1","n","categorize-image-asp","108","1692488","0.0-10.0-0.29","true","78",""
"10548","","","","1","","image-text","109","1703039","0.0-10.0-1.29","","","{""Q0"":""The chef shot the swimmer. ""}"
"2739","true","img/P12.jpg","89","1","y","categorize-image-asp","111","1719697","0.0-10.0-0.30","true","89",""
"11539","","","","1","","image-text","112","1731239","0.0-10.0-1.30","","","{""Q0"":""The cowboy pushed the swimmer. ""}"
"2152","true","img/P47.jpg","78","1","n","categorize-image-asp","114","1747446","0.0-10.0-0.31","true","78",""
"9751","","","","1","","image-text","115","1757199","0.0-10.0-1.31","","","{""Q0"":""The ballerina is slapped by the cowboy. ""}"
"2084","true","img/P27.jpg","78","1","n","categorize-image-asp","117","1771557","0.0-10.0-0.32","true","78",""
"8223","","","","1","","image-text","118","1779783","0.0-10.0-1.32","","","{""Q0"":""The police scolded the ballerina. ""}"
"4095","true","img/P40.jpg","78","1","n","categorize-image-asp","120","1792097","0.0-10.0-0.33","true","78",""
"10962","","","","1","","image-text","121","1803062","0.0-10.0-1.33","","","{""Q0"":""The clown is pulled by the boxer. ""}"
"6007","false","img/P33.jpg","78","1","y","categorize-image-asp","123","1825651","0.0-10.0-0.34","false","78",""
"6584","","","","1","","image-text","124","1832237","0.0-10.0-1.34","","","{""Q0"":""The nun kissed the boxer. ""}"
"2208","true","img/P07.jpg","78","1","n","categorize-image-asp","126","1844850","0.0-10.0-0.35","true","78",""
"9001","","","","1","","image-text","127","1853854","0.0-10.0-1.35","","","{""Q0"":""The doctor is chased by the housekeeper. ""}"
"160884","","","","2","","survey-text","129","2017292","0.0-11.0","","","{""Q0"":""Y"",""Q1"":""N"",""Q2"":""No, there were some sentences where the ordering of the people was wrong based off of the verb choice they used.  Additionally, they used verb tenses that I don't believe are actual verb tenses. "",""Q3"":""N"",""Q4"":""No "",""Q5"":""The purpose of this experiment is to understand how incorrect a verb tense or ordering of words is before somebody will say that the sentence is incorrect or incomprehensible.  "",""Q6"":""It was clear.  Thank you! ""}"
