"rt","correct","stimulus","key_press","phase","verif_ans","trial_type","trial_index","time_elapsed","internal_node_id","resp_iscorrect","verif_response","responses"
"8250","","","","1","","image-text","112","1813610","0.0-10.0-1.30","","","{""Q0"":""ballerina pulled by pirate""}"
"3211","true","img/P40.jpg","78","1","n","categorize-image-asp","114","1832474","0.0-10.0-0.31","true","78",""
"6915","","","","1","","image-text","115","1839393","0.0-10.0-1.31","","","{""Q0"":""boxer pulls clown""}"
"8536","true","img/P41.jpg","89","1","y","categorize-image-asp","117","1858746","0.0-10.0-0.32","true","89",""
"7939","","","","1","","image-text","118","1866689","0.0-10.0-1.32","","","{""Q0"":""policeman slaps swimmer""}"
"1996","true","img/P08.jpg","78","1","n","categorize-image-asp","120","1880698","0.0-10.0-0.33","true","78",""
"13891","","","","1","","image-text","121","1894593","0.0-10.0-1.33","","","{""Q0"":""waitress kicks robber very hard""}"
"2908","true","img/P17.jpg","89","1","y","categorize-image-asp","123","1909130","0.0-10.0-0.34","true","89",""
"14987","","","","1","","image-text","124","1924121","0.0-10.0-1.34","","","{""Q0"":""super punch by artist thrown at clown""}"
"2922","true","img/P05.jpg","89","1","y","categorize-image-asp","126","1939962","0.0-10.0-0.35","true","89",""
"15458","","","","1","","image-text","127","1955425","0.0-10.0-1.35","","","{""Q0"":""robber is chased very cruelly by pirate""}"
"93670","","","","2","","survey-text","129","2051369","0.0-11.0","","","{""Q0"":""Y"",""Q1"":""Y Turkish"",""Q2"":""N"",""Q3"":""N"",""Q4"":""N"",""Q5"":""see if things can be described to another person bounded to a word"",""Q6"":""yes, very easy""}"
