"rt","correct","stimulus","key_press","phase","verif_ans","trial_type","trial_index","time_elapsed","internal_node_id","resp_iscorrect","verif_response","responses"
"11482","","","","1","","image-text","64","1856477","0.0-10.0-1.14","","","{""Q0"":""The soldier slaps the swimmer""}"
"2494","true","img/P37.jpg","89","1","y","categorize-image-asp","66","1875856","0.0-10.0-0.15","true","89",""
"9312","","","","1","","image-text","67","1885172","0.0-10.0-1.15","","","{""Q0"":""The nun kisses the ballerina""}"
"4377","true","img/P09.jpg","89","1","y","categorize-image-asp","69","1899374","0.0-10.0-0.16","true","89",""
"9964","","","","1","","image-text","70","1909342","0.0-10.0-1.16","","","{""Q0"":""The pirate follows the sailor""}"
"4023","true","img/P32.jpg","78","1","n","categorize-image-asp","72","1924350","0.0-10.0-0.17","true","78",""
"15915","","","","1","","image-text","73","1940269","0.0-10.0-1.17","","","{""Q0"":""the chef shoots the swimmer""}"
"12855","false","img/P28.jpg","78","1","y","categorize-image-asp","75","1965280","0.0-10.0-0.18","false","78",""
"12659","","","","1","","image-text","76","1977942","0.0-10.0-1.18","","","{""Q0"":""The boxer is shot by the chef""}"
"7697","true","img/P48.jpg","78","1","n","categorize-image-asp","78","1998558","0.0-10.0-0.19","true","78",""
"17904","","","","1","","image-text","79","2016469","0.0-10.0-1.19","","","{""Q0"":""The waitress tickles the monk""}"
"12240","true","img/P19.jpg","78","1","n","categorize-image-asp","81","2043008","0.0-10.0-0.20","true","78",""
"10470","","","","1","","image-text","82","2053484","0.0-10.0-1.20","","","{""Q0"":""The artist punches the monk""}"
"3712","true","img/P05.jpg","89","1","y","categorize-image-asp","84","2073934","0.0-10.0-0.21","true","89",""
"13119","","","","1","","image-text","85","2087060","0.0-10.0-1.21","","","{""Q0"":""The pirate is chased by the robber""}"
"10254","true","img/P25.jpg","89","1","y","categorize-image-asp","87","2110671","0.0-10.0-0.22","true","89",""
"16551","","","","1","","image-text","88","2127228","0.0-10.0-1.22","","","{""Q0"":""The professor scolds the sailor ""}"
"14065","true","img/P21.jpg","89","1","y","categorize-image-asp","90","2156030","0.0-10.0-0.23","true","89",""
"17602","","","","1","","image-text","91","2173637","0.0-10.0-1.23","","","{""Q0"":""The doctor is punched by the cowboy""}"
"3702","true","img/P33.jpg","89","1","y","categorize-image-asp","93","2189742","0.0-10.0-0.24","true","89",""
"7699","","","","1","","image-text","94","2197444","0.0-10.0-1.24","","","{""Q0"":""the nun kisses the boxer""}"
"5424","true","img/P40.jpg","78","1","n","categorize-image-asp","96","2217119","0.0-10.0-0.25","true","78",""
"13326","","","","1","","image-text","97","2230452","0.0-10.0-1.25","","","{""Q0"":""the boxer pulls the clown""}"
"3366","true","img/P12.jpg","89","1","y","categorize-image-asp","99","2245597","0.0-10.0-0.26","true","89",""
"16939","","","","1","","image-text","100","2262540","0.0-10.0-1.26","","","{""Q0"":""The cowboy pushes the swimmer""}"
"4363","true","img/P08.jpg","78","1","n","categorize-image-asp","102","2278206","0.0-10.0-0.27","true","78",""
"9163","","","","1","","image-text","103","2287372","0.0-10.0-1.27","","","{""Q0"":""The waitress kicks the robber""}"
"10860","false","img/P38.jpg","78","1","y","categorize-image-asp","105","2312638","0.0-10.0-0.28","false","78",""
"9113","","","","1","","image-text","106","2321755","0.0-10.0-1.28","","","{""Q0"":""The pirate pulls the ballerina""}"
"30479","true","img/P15.jpg","78","1","n","categorize-image-asp","108","2370109","0.0-10.0-0.29","true","78",""
"20250","","","","1","","image-text","109","2390364","0.0-10.0-1.29","","","{""Q0"":""The boxer is followed by the nun""}"
"23139","true","img/P17.jpg","89","1","y","categorize-image-asp","111","2427550","0.0-10.0-0.30","true","89",""
"9897","","","","1","","image-text","112","2437452","0.0-10.0-1.30","","","{""Q0"":""The painter punches the clown""}"
"4887","true","img/P07.jpg","78","1","n","categorize-image-asp","114","2455886","0.0-10.0-0.31","true","78",""
"9835","","","","1","","image-text","115","2465724","0.0-10.0-1.31","","","{""Q0"":""The waitress chases the doctor""}"
"15226","true","img/P43.jpg","78","1","n","categorize-image-asp","117","2497756","0.0-10.0-0.32","true","78",""
"8666","","","","1","","image-text","118","2506427","0.0-10.0-1.32","","","{""Q0"":""the soldier slaps the boxer""}"
"5015","true","img/P16.jpg","78","1","n","categorize-image-asp","120","2528766","0.0-10.0-0.33","true","78",""
"14249","","","","1","","image-text","121","2543020","0.0-10.0-1.33","","","{""Q0"":""the ballerina is pushed by the cowboy""}"
"2585","true","img/P03.jpg","78","1","n","categorize-image-asp","123","2561916","0.0-10.0-0.34","true","78",""
"10147","","","","1","","image-text","124","2572068","0.0-10.0-1.34","","","{""Q0"":""the swimmier is chased by the soldier""}"
"4053","true","img/P47.jpg","78","1","n","categorize-image-asp","126","2590958","0.0-10.0-0.35","true","78",""
"9240","","","","1","","image-text","127","2600203","0.0-10.0-1.35","","","{""Q0"":""the cowboy slaps the ballerina""}"
"120823","","","","2","","survey-text","129","2723859","0.0-11.0","","","{""Q0"":""Y"",""Q1"":""Y: Hindi and Marathi "",""Q2"":""No: and any other language...maybe some language from SE asia "",""Q3"":""N"",""Q4"":""N"",""Q5"":""understand how different people work with languages "",""Q6"":""Maybe show how mnay more scenerios we had left remaining to describe...I was getting a bit angsty becuase it was getting so repetitive ""}"
