"rt","correct","stimulus","key_press","phase","verif_ans","trial_type","trial_index","time_elapsed","internal_node_id","resp_iscorrect","verif_response","responses"
"14095","","","","1","","image-text","49","1958411","0.0-10.0-1.9","","","{""Q0"":""The priest tries to kiss the ballerina.""}"
"2603","true","img/P12.jpg","89","1","y","categorize-image-asp","51","1972303","0.0-10.0-0.10","true","89",""
"12954","","","","1","","image-text","52","1985259","0.0-10.0-1.10","","","{""Q0"":""The cowboy pushes the swimmer.""}"
"3443","true","img/P39.jpg","78","1","n","categorize-image-asp","54","2004572","0.0-10.0-0.11","true","78",""
"12780","","","","1","","image-text","55","2017355","0.0-10.0-1.11","","","{""Q0"":""The mime is kissed by the painter.""}"
"3729","true","img/P27.jpg","78","1","n","categorize-image-asp","57","2036673","0.0-10.0-0.12","true","78",""
"10783","","","","1","","image-text","58","2047459","0.0-10.0-1.12","","","{""Q0"":""The policeman scolded the ballerina.""}"
"1997","true","img/P05.jpg","89","1","y","categorize-image-asp","60","2063003","0.0-10.0-0.13","true","89",""
"13942","","","","1","","image-text","61","2076947","0.0-10.0-1.13","","","{""Q0"":""The robber is chased by the pirate.""}"
"2740","false","img/P22.jpg","78","1","y","categorize-image-asp","63","2093952","0.0-10.0-0.14","false","78",""
"17072","","","","1","","image-text","64","2111027","0.0-10.0-1.14","","","{""Q0"":""The sailor wants to touch the swimmer.""}"
"2405","true","img/P47.jpg","78","1","n","categorize-image-asp","66","2129853","0.0-10.0-0.15","true","78",""
"11804","","","","1","","image-text","67","2141659","0.0-10.0-1.15","","","{""Q0"":""The ballerina is slapped by the cowboy.""}"
"2093","true","img/P35.jpg","78","1","n","categorize-image-asp","69","2159183","0.0-10.0-0.16","true","78",""
"10074","","","","1","","image-text","70","2169259","0.0-10.0-1.16","","","{""Q0"":""The painter kisses the soldier.""}"
"6300","true","img/P08.jpg","78","1","n","categorize-image-asp","72","2187233","0.0-10.0-0.17","true","78",""
"13176","","","","1","","image-text","73","2200411","0.0-10.0-1.17","","","{""Q0"":""The waitress kicked the robber.""}"
"3003","true","img/P28.jpg","89","1","y","categorize-image-asp","75","2218382","0.0-10.0-0.18","true","89",""
"13330","","","","1","","image-text","76","2231716","0.0-10.0-1.18","","","{""Q0"":""The chef shoots at the boxer.""}"
"1917","true","img/P23.jpg","78","1","n","categorize-image-asp","78","2244842","0.0-10.0-0.19","true","78",""
"10222","","","","1","","image-text","79","2255068","0.0-10.0-1.19","","","{""Q0"":""The ballerina is punched by the cowboy.""}"
"2698","true","img/P01.jpg","89","1","y","categorize-image-asp","81","2271832","0.0-10.0-0.20","true","89",""
"10256","","","","1","","image-text","82","2282092","0.0-10.0-1.20","","","{""Q0"":""The policeman is chasing the robber.""}"
"1540","true","img/P21.jpg","89","1","y","categorize-image-asp","84","2297073","0.0-10.0-0.21","true","89",""
"10920","","","","1","","image-text","85","2307995","0.0-10.0-1.21","","","{""Q0"":""The doctor is punched by the cowboy.""}"
"3195","true","img/P06.jpg","89","1","y","categorize-image-asp","87","2324362","0.0-10.0-0.22","true","89",""
"9782","","","","1","","image-text","88","2334147","0.0-10.0-1.22","","","{""Q0"":""The waitress kicks the mime.""}"
"2174","true","img/P32.jpg","78","1","n","categorize-image-asp","90","2348972","0.0-10.0-0.23","true","78",""
"11644","","","","1","","image-text","91","2360619","0.0-10.0-1.23","","","{""Q0"":""The swimmer is shot by the chef.""}"
"2570","false","img/P46.jpg","78","1","y","categorize-image-asp","93","2378593","0.0-10.0-0.24","false","78",""
"13295","","","","1","","image-text","94","2391891","0.0-10.0-1.24","","","{""Q0"":""The doctor gets tickled by the waitress.""}"
"1822","true","img/P45.jpg","89","1","y","categorize-image-asp","96","2404862","0.0-10.0-0.25","true","89",""
"9045","","","","1","","image-text","97","2413910","0.0-10.0-1.25","","","{""Q0"":""The sailor is slapped by the cowboy.""}"
"2949","true","img/P17.jpg","89","1","y","categorize-image-asp","99","2430807","0.0-10.0-0.26","true","89",""
"10210","","","","1","","image-text","100","2441019","0.0-10.0-1.26","","","{""Q0"":""The mime is punched by the painter.""}"
"2157","true","img/P07.jpg","78","1","n","categorize-image-asp","102","2456089","0.0-10.0-0.27","true","78",""
"9431","","","","1","","image-text","103","2465523","0.0-10.0-1.27","","","{""Q0"":""The doctor is chased by the waitress.""}"
"2113","false","img/P38.jpg","78","1","y","categorize-image-asp","105","2481069","0.0-10.0-0.28","false","78",""
"9180","","","","1","","image-text","106","2490252","0.0-10.0-1.28","","","{""Q0"":""The ballerina is pulled by the pirate.""}"
"1916","true","img/P40.jpg","78","1","n","categorize-image-asp","108","2503180","0.0-10.0-0.29","true","78",""
"8310","","","","1","","image-text","109","2511491","0.0-10.0-1.29","","","{""Q0"":""The mime is pulled by the boxer.""}"
"3190","true","img/P19.jpg","78","1","n","categorize-image-asp","111","2527560","0.0-10.0-0.30","true","78",""
"9569","","","","1","","image-text","112","2537131","0.0-10.0-1.30","","","{""Q0"":""The artist punched the priest.""}"
"2218","true","img/P31.jpg","78","1","n","categorize-image-asp","114","2551609","0.0-10.0-0.31","true","78",""
"12694","","","","1","","image-text","115","2564307","0.0-10.0-1.31","","","{""Q0"":""The soldier is scolded by the professor.""}"
"3119","true","img/P11.jpg","78","1","n","categorize-image-asp","117","2582520","0.0-10.0-0.32","true","78",""
"8857","","","","1","","image-text","118","2591379","0.0-10.0-1.32","","","{""Q0"":""The pirate follows the doctor.""}"
"2472","true","img/P13.jpg","89","1","y","categorize-image-asp","120","2607759","0.0-10.0-0.33","true","89",""
"11249","","","","1","","image-text","121","2619011","0.0-10.0-1.33","","","{""Q0"":""The nun follows the soldier.""}"
"2902","false","img/P33.jpg","78","1","y","categorize-image-asp","123","2636350","0.0-10.0-0.34","false","78",""
"10107","","","","1","","image-text","124","2646459","0.0-10.0-1.34","","","{""Q0"":""The nun kisses the boxer.""}"
"1929","true","img/P16.jpg","78","1","n","categorize-image-asp","126","2661239","0.0-10.0-0.35","true","78",""
"10048","","","","1","","image-text","127","2671291","0.0-10.0-1.35","","","{""Q0"":""The ballerina is pushed by the cowboy.""}"
"84334","","","","2","","survey-text","129","2759284","0.0-11.0","","","{""Q0"":""Y"",""Q1"":""Y, Bengali"",""Q2"":""No, his English is broken sometimes. You can tell by his conjugations."",""Q3"":""N"",""Q4"":""N"",""Q5"":""To see how different people interpret the same scenarios."",""Q6"":""This was actually pretty easy to follow. I say continue what it is you're doing.""}"
