"rt","correct","stimulus","key_press","phase","verif_ans","trial_type","trial_index","time_elapsed","internal_node_id","resp_iscorrect","verif_response","responses"
"2104","true","img/P24.jpg","78","1","n","categorize-image-asp","78","2137992","0.0-10.0-0.19","true","78",""
"13898","","","","1","","image-text","79","2151894","0.0-10.0-1.19","","","{""Q0"":""The sailor touches the clown.""}"
"5869","true","img/P03.jpg","78","1","n","categorize-image-asp","81","2167442","0.0-10.0-0.20","true","78",""
"10777","","","","1","","image-text","82","2178222","0.0-10.0-1.20","","","{""Q0"":""The policeman chases the swimmer.""}"
"6324","true","img/P21.jpg","89","1","y","categorize-image-asp","84","2195065","0.0-10.0-0.21","true","89",""
"13826","","","","1","","image-text","85","2208893","0.0-10.0-1.21","","","{""Q0"":""The cowboy punches the doctor.""}"
"2919","true","img/P01.jpg","89","1","y","categorize-image-asp","87","2223635","0.0-10.0-0.22","true","89",""
"10792","","","","1","","image-text","88","2234429","0.0-10.0-1.22","","","{""Q0"":""The policeman chases the robber.""}"
"3888","true","img/P37.jpg","89","1","y","categorize-image-asp","90","2251714","0.0-10.0-0.23","true","89",""
"11921","","","","1","","image-text","91","2263638","0.0-10.0-1.23","","","{""Q0"":""The nun kisses the ballerina.""}"
"4513","true","img/P35.jpg","78","1","n","categorize-image-asp","93","2281305","0.0-10.0-0.24","true","78",""
"10266","","","","1","","image-text","94","2291573","0.0-10.0-1.24","","","{""Q0"":""The artist kisses the soldier.""}"
"2604","true","img/P45.jpg","89","1","y","categorize-image-asp","96","2308215","0.0-10.0-0.25","true","89",""
"12756","","","","1","","image-text","97","2320974","0.0-10.0-1.25","","","{""Q0"":""The cowboy slaps the sailor.""}"
"3796","true","img/P11.jpg","78","1","n","categorize-image-asp","99","2335477","0.0-10.0-0.26","true","78",""
"10591","","","","1","","image-text","100","2346070","0.0-10.0-1.26","","","{""Q0"":""The pirate follows the doctor.""}"
"3776","true","img/P23.jpg","78","1","n","categorize-image-asp","102","2362117","0.0-10.0-0.27","true","78",""
"13285","","","","1","","image-text","103","2375405","0.0-10.0-1.27","","","{""Q0"":""The ballerina is punched by the cowboy.""}"
"3304","false","img/P38.jpg","78","1","y","categorize-image-asp","105","2392007","0.0-10.0-0.28","false","78",""
"22069","","","","1","","image-text","106","2414078","0.0-10.0-1.28","","","{""Q0"":""The pirate pulls the rope around the ballerina.""}"
"3747","true","img/P07.jpg","78","1","n","categorize-image-asp","108","2429747","0.0-10.0-0.29","true","78",""
"11529","","","","1","","image-text","109","2441278","0.0-10.0-1.29","","","{""Q0"":""The doctor is chased by the waitress.""}"
"2564","false","img/P46.jpg","78","1","y","categorize-image-asp","111","2453447","0.0-10.0-0.30","false","78",""
"14419","","","","1","","image-text","112","2467870","0.0-10.0-1.30","","","{""Q0"":""The doctor is tickled by the waitress.""}"
"3262","true","img/P47.jpg","78","1","n","categorize-image-asp","114","2481321","0.0-10.0-0.31","true","78",""
"12227","","","","1","","image-text","115","2493550","0.0-10.0-1.31","","","{""Q0"":""The ballerina is slapped by the cowboy.""}"
"3870","true","img/P43.jpg","78","1","n","categorize-image-asp","117","2511851","0.0-10.0-0.32","true","78",""
"15624","","","","1","","image-text","118","2527477","0.0-10.0-1.32","","","{""Q0"":""The boxer gets slapped by the policeman.""}"
"2700","true","img/P15.jpg","78","1","n","categorize-image-asp","120","2542651","0.0-10.0-0.33","true","78",""
"8887","","","","1","","image-text","121","2551542","0.0-10.0-1.33","","","{""Q0"":""The nun follows the boxer.""}"
"2891","true","img/P27.jpg","78","1","n","categorize-image-asp","123","2567321","0.0-10.0-0.34","true","78",""
"14609","","","","1","","image-text","124","2581933","0.0-10.0-1.34","","","{""Q0"":""The policeman scolds the ballerina.""}"
"4658","true","img/P39.jpg","78","1","n","categorize-image-asp","126","2598243","0.0-10.0-0.35","true","78",""
"11873","","","","1","","image-text","127","2610118","0.0-10.0-1.35","","","{""Q0"":""The artist kisses the clown.""}"
"151294","","","","2","","survey-text","129","2763247","0.0-11.0","","","{""Q0"":""Y"",""Q1"":""N"",""Q2"":""No, because they could not use simple English verbs correctly."",""Q3"":""N"",""Q4"":""N"",""Q5"":""The purpose of this experiment was pairing a native and non-native English speaker to help the non-native write simple sentences better."",""Q6"":""Yes""}"
