"rt","correct","stimulus","key_press","phase","verif_ans","trial_type","trial_index","time_elapsed","internal_node_id","resp_iscorrect","verif_response","responses"
"2869","true","img/P31.jpg","78","1","n","categorize-image-asp","78","5297093","0.0-10.0-0.19","true","78",""
"14068","","","","1","","image-text","79","5311162","0.0-10.0-1.19","","","{""Q0"":""The professor scolds the soldier""}"
"3254","true","img/P01.jpg","89","1","y","categorize-image-asp","81","5325064","0.0-10.0-0.20","true","89",""
"11841","","","","1","","image-text","82","5336906","0.0-10.0-1.20","","","{""Q0"":""The policeman chases the robber ""}"
"3480","true","img/P07.jpg","78","1","n","categorize-image-asp","84","5351682","0.0-10.0-0.21","true","78",""
"18928","","","","1","","image-text","85","5370610","0.0-10.0-1.21","","","{""Q0"":""The waitress chases the doctor""}"
"2865","true","img/P17.jpg","89","1","y","categorize-image-asp","87","5382861","0.0-10.0-0.22","true","89",""
"9393","","","","1","","image-text","88","5392255","0.0-10.0-1.22","","","{""Q0"":""The artist punches the clown""}"
"4435","true","img/P08.jpg","78","1","n","categorize-image-asp","90","5409007","0.0-10.0-0.23","true","78",""
"11478","","","","1","","image-text","91","5420487","0.0-10.0-1.23","","","{""Q0"":""The waitress kicks the robber""}"
"3181","true","img/P09.jpg","89","1","y","categorize-image-asp","93","5432944","0.0-10.0-0.24","true","89",""
"9655","","","","1","","image-text","94","5442601","0.0-10.0-1.24","","","{""Q0"":""The pirate follows the sailor""}"
"9889","true","img/P16.jpg","78","1","n","categorize-image-asp","96","5464139","0.0-10.0-0.25","true","78",""
"12509","","","","1","","image-text","97","5476649","0.0-10.0-1.25","","","{""Q0"":""The cowboy pushes the ballerina""}"
"3027","true","img/P43.jpg","78","1","n","categorize-image-asp","99","5491496","0.0-10.0-0.26","true","78",""
"11051","","","","1","","image-text","100","5502547","0.0-10.0-1.26","","","{""Q0"":""The policeman slaps the boxer""}"
"5506","true","img/P29.jpg","89","1","y","categorize-image-asp","102","5518906","0.0-10.0-0.27","true","89",""
"11537","","","","1","","image-text","103","5530443","0.0-10.0-1.27","","","{""Q0"":""The policeman scolds the boxer""}"
"2704","true","img/P25.jpg","89","1","y","categorize-image-asp","105","5543628","0.0-10.0-0.28","true","89",""
"10422","","","","1","","image-text","106","5554051","0.0-10.0-1.28","","","{""Q0"":""The professor scolds the sailor""}"
"4520","true","img/P15.jpg","78","1","n","categorize-image-asp","108","5571198","0.0-10.0-0.29","true","78",""
"7747","","","","1","","image-text","109","5578946","0.0-10.0-1.29","","","{""Q0"":""The nun follows the boxer""}"
"2280","true","img/P27.jpg","78","1","n","categorize-image-asp","111","5594068","0.0-10.0-0.30","true","78",""
"9517","","","","1","","image-text","112","5603587","0.0-10.0-1.30","","","{""Q0"":""The policeman scolds the ballerina""}"
"3678","true","img/P24.jpg","78","1","n","categorize-image-asp","114","5619830","0.0-10.0-0.31","true","78",""
"9235","","","","1","","image-text","115","5629067","0.0-10.0-1.31","","","{""Q0"":""The sailor touches the clown""}"
"4294","true","img/P41.jpg","89","1","y","categorize-image-asp","117","5646387","0.0-10.0-0.32","true","89",""
"8462","","","","1","","image-text","118","5654851","0.0-10.0-1.32","","","{""Q0"":""The policeman slaps the swimmer""}"
"2946","true","img/P39.jpg","78","1","n","categorize-image-asp","120","5671098","0.0-10.0-0.33","true","78",""
"14367","","","","1","","image-text","121","5685466","0.0-10.0-1.33","","","{""Q0"":""The clown is kissed by the artist""}"
"4628","true","img/P22.jpg","89","1","y","categorize-image-asp","123","5700380","0.0-10.0-0.34","true","89",""
"10397","","","","1","","image-text","124","5710778","0.0-10.0-1.34","","","{""Q0"":""The swimmer is touched by the sailor""}"
"4057","true","img/P37.jpg","89","1","y","categorize-image-asp","126","5726882","0.0-10.0-0.35","true","89",""
"20270","","","","1","","image-text","127","5747153","0.0-10.0-1.35","","","{""Q0"":""the nun kisses the ballerina""}"
"442489","","","","2","","survey-text","129","6198068","0.0-11.0","","","{""Q0"":""Y"",""Q1"":""Y, Japanese"",""Q2"":""No, I believe my lab partner was a robot since there were typing errors that seemed obviously fake. When for the majority of the beginning, the lab partner exhibits responses that seem thought out, then suddenly misses the subject of the sentence every time, while simultaneously misspelling words like \""touched\"" by replacing an \""n\"" with a \""d\"" which is no where near the keyboard makes it pretty hard to think they are not a so-called \""native english speaker\""."",""Q3"":""N"",""Q4"":""N"",""Q5"":""The purpose of the experiment is to see if the user conforms and adjusts based on the information that they are given that says they are working with an \""actual person\"". Even though the meaning of the sentences are differed, the user may think that they are obligated to answer correctly by thinking that \""the other person\"" is just not a native and natural speaker. "",""Q6"":""The instructions were easy to understand so no problems here.""}"
