"rt","correct","stimulus","key_press","phase","verif_ans","trial_type","trial_index","time_elapsed","internal_node_id","resp_iscorrect","verif_response","responses"
"14039","","","","1","","image-text","91","1420826","0.0-10.0-1.23","","","{""Q0"":""the doctor is punched by the cowboy""}"
"1784","true","img/P06.jpg","89","1","y","categorize-image-asp","93","1436062","0.0-10.0-0.24","true","89",""
"14607","","","","1","","image-text","94","1450673","0.0-10.0-1.24","","","{""Q0"":""the maid kicked the clown""}"
"5238","true","img/P47.jpg","78","1","n","categorize-image-asp","96","1467740","0.0-10.0-0.25","true","78",""
"20143","","","","1","","image-text","97","1487886","0.0-10.0-1.25","","","{""Q0"":""the ballerina is slapped by the cowboy""}"
"3005","true","img/P01.jpg","89","1","y","categorize-image-asp","99","1501801","0.0-10.0-0.26","true","89",""
"15535","","","","1","","image-text","100","1517341","0.0-10.0-1.26","","","{""Q0"":""the policeman chases the robber""}"
"2731","true","img/P29.jpg","89","1","y","categorize-image-asp","102","1532409","0.0-10.0-0.27","true","89",""
"15790","","","","1","","image-text","103","1548203","0.0-10.0-1.27","","","{""Q0"":""the boxer is scolded by the policeman""}"
"2695","true","img/P28.jpg","89","1","y","categorize-image-asp","105","1561239","0.0-10.0-0.28","true","89",""
"10359","","","","1","","image-text","106","1571602","0.0-10.0-1.28","","","{""Q0"":""the chef shoots the boxer""}"
"5987","true","img/P15.jpg","78","1","n","categorize-image-asp","108","1587861","0.0-10.0-0.29","true","78",""
"10879","","","","1","","image-text","109","1598744","0.0-10.0-1.29","","","{""Q0"":""the boxer is followed by the monk""}"
"2491","false","img/P38.jpg","78","1","y","categorize-image-asp","111","1616883","0.0-10.0-0.30","false","78",""
"14574","","","","1","","image-text","112","1631462","0.0-10.0-1.30","","","{""Q0"":""the sailor pulls the dancer""}"
"5074","true","img/P40.jpg","78","1","n","categorize-image-asp","114","1651394","0.0-10.0-0.31","true","78",""
"12095","","","","1","","image-text","115","1663493","0.0-10.0-1.31","","","{""Q0"":""the clown is bullen by the boxer""}"
"2104","true","img/P35.jpg","78","1","n","categorize-image-asp","117","1676257","0.0-10.0-0.32","true","78",""
"19871","","","","1","","image-text","118","1696132","0.0-10.0-1.32","","","{""Q0"":""the artist kisses the sailor""}"
"2902","true","img/P08.jpg","78","1","n","categorize-image-asp","120","1714349","0.0-10.0-0.33","true","78",""
"11719","","","","1","","image-text","121","1726073","0.0-10.0-1.33","","","{""Q0"":""the robber is kicken by the maid""}"
"4518","false","img/P19.jpg","89","1","n","categorize-image-asp","123","1743949","0.0-10.0-0.34","false","89",""
"13846","","","","1","","image-text","124","1757800","0.0-10.0-1.34","","","{""Q0"":""the artist punches the monk""}"
"3188","true","img/P48.jpg","78","1","n","categorize-image-asp","126","1771883","0.0-10.0-0.35","true","78",""
"12807","","","","1","","image-text","127","1784694","0.0-10.0-1.35","","","{""Q0"":""the monk is tickled by the maid""}"
"83847","","","","2","","survey-text","129","1873306","0.0-11.0","","","{""Q0"":""Y"",""Q1"":""spanish"",""Q2"":""No because of grammar mistakes"",""Q3"":""No"",""Q4"":""kicken"",""Q5"":""to see how someone elses perspective influences ours"",""Q6"":""the instruction is clear""}"
