"rt","correct","stimulus","key_press","phase","verif_ans","trial_type","trial_index","time_elapsed","internal_node_id","resp_iscorrect","verif_response","responses"
"19034","","","","1","","image-text","40","1799036","0.0-10.0-1.6","","","{""Q0"":""the waitress is tickling the doctor""}"
"6973","true","img/P37.jpg","89","1","y","categorize-image-asp","42","1818125","0.0-10.0-0.7","true","89",""
"28835","","","","1","","image-text","43","1846965","0.0-10.0-1.7","","","{""Q0"":""the nun is trying to kiss the ballerina ""}"
"8303","true","img/P11.jpg","78","1","n","categorize-image-asp","45","1870846","0.0-10.0-0.8","true","78",""
"16515","","","","1","","image-text","46","1887364","0.0-10.0-1.8","","","{""Q0"":""the pirate is following the doctor""}"
"4070","true","img/P07.jpg","78","1","n","categorize-image-asp","48","1901981","0.0-10.0-0.9","true","78",""
"15052","","","","1","","image-text","49","1917037","0.0-10.0-1.9","","","{""Q0"":""the waitress is chasing the doctor""}"
"5905","false","img/P17.jpg","78","1","y","categorize-image-asp","51","1937054","0.0-10.0-0.10","false","78",""
"9762","","","","1","","image-text","52","1946820","0.0-10.0-1.10","","","{""Q0"":""the artist punched the clown""}"
"3302","true","img/P47.jpg","78","1","n","categorize-image-asp","54","1961581","0.0-10.0-0.11","true","78",""
"16042","","","","1","","image-text","55","1977627","0.0-10.0-1.11","","","{""Q0"":""the cowboy slapped the ballerina""}"
"2091","false","img/P06.jpg","78","1","y","categorize-image-asp","57","1990077","0.0-10.0-0.12","false","78",""
"13346","","","","1","","image-text","58","2003428","0.0-10.0-1.12","","","{""Q0"":""the waitress kicked the clown""}"
"2345","true","img/P31.jpg","78","1","n","categorize-image-asp","60","2020014","0.0-10.0-0.13","true","78",""
"39530","","","","1","","image-text","61","2059548","0.0-10.0-1.13","","","{""Q0"":""the graduate is scolding the solider""}"
"9800","true","img/P35.jpg","78","1","n","categorize-image-asp","63","2079661","0.0-10.0-0.14","true","78",""
"34466","","","","1","","image-text","64","2114131","0.0-10.0-1.14","","","{""Q0"":""the artist is kissing the solider""}"
"2979","true","img/P24.jpg","78","1","n","categorize-image-asp","66","2131390","0.0-10.0-0.15","true","78",""
"32873","","","","1","","image-text","67","2164268","0.0-10.0-1.15","","","{""Q0"":""the sailor will touch the clown""}"
"3837","true","img/P19.jpg","78","1","n","categorize-image-asp","69","2182973","0.0-10.0-0.16","true","78",""
"17442","","","","1","","image-text","70","2200420","0.0-10.0-1.16","","","{""Q0"":""the artist punched the monk""}"
"4117","true","img/P15.jpg","78","1","n","categorize-image-asp","72","2219406","0.0-10.0-0.17","true","78",""
"13889","","","","1","","image-text","73","2233299","0.0-10.0-1.17","","","{""Q0"":""the nun is following the boxer""}"
"2443","false","img/P22.jpg","78","1","y","categorize-image-asp","75","2248941","0.0-10.0-0.18","false","78",""
"10331","","","","1","","image-text","76","2259276","0.0-10.0-1.18","","","{""Q0"":""the sailor will touch the swimmer""}"
"1894","true","img/P16.jpg","78","1","n","categorize-image-asp","78","2273276","0.0-10.0-0.19","true","78",""
"15251","","","","1","","image-text","79","2288531","0.0-10.0-1.19","","","{""Q0"":""the cowboy will push the ballerina""}"
"9492","true","img/P27.jpg","78","1","n","categorize-image-asp","81","2311996","0.0-10.0-0.20","true","78",""
"19769","","","","1","","image-text","82","2331771","0.0-10.0-1.20","","","{""Q0"":""the officer is scolding the ballerina""}"
"1883","true","img/P32.jpg","78","1","n","categorize-image-asp","84","2345244","0.0-10.0-0.21","true","78",""
"15739","","","","1","","image-text","85","2360987","0.0-10.0-1.21","","","{""Q0"":""the chef is shooting at the swimmer""}"
"11332","true","img/P01.jpg","89","1","y","categorize-image-asp","87","2385517","0.0-10.0-0.22","true","89",""
"13025","","","","1","","image-text","88","2398546","0.0-10.0-1.22","","","{""Q0"":""the officer is chasing the robber""}"
"4495","true","img/P45.jpg","89","1","y","categorize-image-asp","90","2412940","0.0-10.0-0.23","true","89",""
"34707","","","","1","","image-text","91","2447651","0.0-10.0-1.23","","","{""Q0"":""the sailor was slapped by the cowboy""}"
"13861","true","img/P09.jpg","89","1","y","categorize-image-asp","93","2473693","0.0-10.0-0.24","true","89",""
"20426","","","","1","","image-text","94","2494123","0.0-10.0-1.24","","","{""Q0"":""the pirate is following the sailor""}"
"8239","true","img/P29.jpg","89","1","y","categorize-image-asp","96","2520860","0.0-10.0-0.25","true","89",""
"21538","","","","1","","image-text","97","2542402","0.0-10.0-1.25","","","{""Q0"":""the police officer is scolding the boxer""}"
"2240","false","img/P38.jpg","78","1","y","categorize-image-asp","99","2563340","0.0-10.0-0.26","false","78",""
"11746","","","","1","","image-text","100","2575091","0.0-10.0-1.26","","","{""Q0"":""the pirate is pulling the ballerina""}"
"2531","true","img/P39.jpg","78","1","n","categorize-image-asp","102","2590843","0.0-10.0-0.27","true","78",""
"9507","","","","1","","image-text","103","2600354","0.0-10.0-1.27","","","{""Q0"":""the artist is kissing the clown""}"
"6829","true","img/P25.jpg","89","1","y","categorize-image-asp","105","2619678","0.0-10.0-0.28","true","89",""
"17057","","","","1","","image-text","106","2636739","0.0-10.0-1.28","","","{""Q0"":""the professor is scolding the sailor""}"
"2297","true","img/P48.jpg","78","1","n","categorize-image-asp","108","2650572","0.0-10.0-0.29","true","78",""
"12563","","","","1","","image-text","109","2663138","0.0-10.0-1.29","","","{""Q0"":""the waitress is tickling the monk""}"
"3697","true","img/P43.jpg","78","1","n","categorize-image-asp","111","2680013","0.0-10.0-0.30","true","78",""
"13266","","","","1","","image-text","112","2693283","0.0-10.0-1.30","","","{""Q0"":""the officer slapped the boxer""}"
"4176","true","img/P21.jpg","89","1","y","categorize-image-asp","114","2712540","0.0-10.0-0.31","true","89",""
"16570","","","","1","","image-text","115","2729114","0.0-10.0-1.31","","","{""Q0"":""the cowboy punched the doctor""}"
"11662","false","img/P41.jpg","78","1","y","categorize-image-asp","117","2753820","0.0-10.0-0.32","false","78",""
"10386","","","","1","","image-text","118","2764210","0.0-10.0-1.32","","","{""Q0"":""the officer slapped the swimmer""}"
"10731","true","img/P13.jpg","89","1","y","categorize-image-asp","120","2789803","0.0-10.0-0.33","true","89",""
"17980","","","","1","","image-text","121","2807787","0.0-10.0-1.33","","","{""Q0"":""the nun is following the solider""}"
"3289","false","img/P33.jpg","78","1","y","categorize-image-asp","123","2825612","0.0-10.0-0.34","false","78",""
"12778","","","","1","","image-text","124","2838394","0.0-10.0-1.34","","","{""Q0"":""the nun is kissing the boxer""}"
"2353","true","img/P23.jpg","78","1","n","categorize-image-asp","126","2856139","0.0-10.0-0.35","true","78",""
"16251","","","","1","","image-text","127","2872394","0.0-10.0-1.35","","","{""Q0"":""the cowboy punched the ballerina""}"
"146060","","","","2","","survey-text","129","3023434","0.0-11.0","","","{""Q0"":""y"",""Q1"":""y, portuguese"",""Q2"":""n, because they used the wrong congigation of the verbs"",""Q3"":""n"",""Q4"":""n"",""Q5"":""to see if we phrase our answers in the same format as our partners previous responses"",""Q6"":""yes""}"
